"district","hour","cleduc1","cleduc2","cleduc3","cleduc4"
"001","4am",2935.6775,9203.191,3350.5681,1600.674
"002","4am",551.6967,2763.632,1537.7772,932.0173
"003","4am",842.2077,4586.537,3102.8783,2454.0215
"004","4am",1353.1005,6075.115,3181.8617,1715.7195
"005","4am",3106.0848,8385.213,3059.9824,1727.9043
"006","4am",979.5352,5496.332,3493.3952,1686.9967
"007","4am",1483.3724,4654.646,2014.7107,1665.725
"008","4am",1179.5374,2771.768,2965.5426,1997.4865
"009","4am",693.6156,4948.836,3061.1707,2037.2834
"010","4am",1565.1833,4611.156,3113.4025,3533.143
"011","4am",286.2033,4834.119,2987.0076,2914.2772
"012","4am",918.5455,2294.219,1933.5986,1250.66
"013","4am",1469.839,5772.874,3186.7245,2018.7854
"014","4am",1323.7135,3057.763,1982.9679,958.3082
"015","4am",1236.1364,3211.389,1295.7809,828.6393
"016","4am",953.5895,3062.037,3296.0696,1967.3948
"017","4am",1791.9671,3290.225,1496.2038,1290.9491
"018","4am",2300.1278,4229.574,3694.143,2603.4115
"019","4am",965.1126,3002.781,1418.9631,1339.9783
"020","4am",1589.5027,3853.448,2788.5508,3294.9796
"021","4am",1476.6305,4694.874,3198.9633,1514.3469
"022","4am",877.6073,2648.041,694.8106,426.5501
"023","4am",1010.2854,3866.289,1952.8185,737.3034
"024","4am",614.6398,3632.996,2552.594,4022.2225
"025","4am",957.703,3177.852,2601.1966,3386.7831
"026","4am",1255.2367,2995.067,826.2457,1471.3959
"027","4am",3009.6691,7310.045,1395.1265,949.6075
"028","4am",2189.9973,4622.136,1687.7832,1444.1748
"029","4am",959.0249,1874.798,694.6043,295.7431
"030","4am",537.7119,2420.552,2240.0381,3247.3275
"031","4am",278.5668,2037.682,2045.8706,6194.3301
"032","4am",57.876,1420.229,831.6,3363.227
"033","4am",410.6242,2383.185,1983.5791,2667.6745
"034","4am",971.5515,3524.581,2580.2286,2865.486
"035","4am",904.4287,2430.609,2592.9124,2208.2716
"036","4am",390.6629,2124.658,1655.9894,3542.0297
"037","4am",177.047,1376.791,1397.6156,2874.5877
"038","4am",474.832,2152.912,1595.3527,1317.2997
"039","4am",385.4039,1668.612,790.5555,502.0179
"041","4am",2291.0139,8642.716,4434.2772,1539.514
"042","4am",1755.0625,4024.643,3580.3315,1414.2144
"043","4am",1642.092,3574.52,2300.8218,894.5144
"044","4am",722.9043,8697.884,3601.161,3968.3896
"045","4am",550.3352,1587.241,1316.0202,390.0294
"046","4am",516.6788,3047.374,1915.2221,1161.4879
"047","4am",1957.6958,4291.437,2854.5101,1412.793
"048","4am",1039.9935,3016.62,2053.6483,673.8073
"049","4am",1307.6031,2869.247,1470.694,473.1144
"050","4am",1628.5527,14207.131,5332.538,1964.8268
"051","4am",2904.968,8532.183,3340.0661,1312.5593
"052","4am",7512.0638,13298.117,6404.8122,3039.2404
"053","4am",3290.4542,13994.594,3277.9527,1951.7067
"054","4am",1301.3663,9658.177,3191.9235,1146.1771
"055","4am",6245.9488,12891.875,4711.7099,1193.8251
"056","4am",1623.2377,3217.271,2122.5334,1568.3074
"057","4am",2061.2755,7976.883,2716.6815,1202.7527
"058","4am",3108.7828,6024.793,3897.904,3753.9252
"059","4am",1539.5045,4406.202,1293.3455,655.5818
"060","4am",2202.8866,6029.545,4337.2446,1265.57
"061","4am",2820.3105,9485.85,3806.6075,1314.0327
"062","4am",2784.9717,5659.474,3294.0088,2554.7422
"063","4am",1572.2571,3745.971,2194.8941,624.1763
"064","4am",735.8043,3982.961,1770.4851,859.4986
"065","4am",1828.6079,2567.044,1830.9971,703.6775
"066","4am",3384.1101,5442.524,2423.6941,1243.8433
"067","4am",2378.0075,7527.002,3767.8706,1883.1321
"068","4am",2394.1974,4097.315,1933.273,730.6307
"001","5am",2935.6775,9049.096,3430.7504,1600.674
"002","5am",597.8462,2841.399,1537.7772,932.0173
"003","5am",842.2077,4486.133,3102.8783,2454.0215
"004","5am",1353.1005,6004.549,2875.6494,1715.7195
"005","5am",3106.0848,7764.677,3120.0784,1676.0588
"006","5am",979.5352,5309.478,3357.1716,1599.4155
"007","5am",1483.3724,4660.511,2117.5944,1665.725
"008","5am",1179.5374,2771.768,2965.5426,1997.4865
"009","5am",693.6156,4962.473,3108.9738,2037.2834
"010","5am",1565.1833,4907.556,3253.9517,3533.143
"011","5am",286.2033,4756.025,2787.0916,2821.0142
"012","5am",918.5455,2201.92,1929.2852,1250.66
"013","5am",1541.839,5563.955,2996.8881,2018.7854
"014","5am",1323.7135,2965.306,2053.4289,958.3082
"015","5am",1166.2389,3152.809,1295.7809,771.9837
"016","5am",953.5895,3062.037,3018.4744,1967.3948
"017","5am",1861.8646,3294.189,1496.2038,1231.1802
"018","5am",2196.4898,4373.901,3694.143,2603.4115
"019","5am",965.1126,2739.012,1371.16,1339.9783
"020","5am",1589.5027,3686.978,2866.9853,3294.9796
"021","5am",1404.6305,4349.238,3274.3501,1514.3469
"022","5am",844.5142,2648.041,694.8106,426.5501
"023","5am",960.6596,3772.714,1877.4317,737.3034
"024","5am",614.6398,3632.996,2393.4754,3856.662
"025","5am",1089.0209,3892.233,3022.905,3386.7831
"026","5am",1193.3464,3002.768,826.2457,1471.3959
"027","5am",2913.7396,7382.045,1442.2138,949.6075
"028","5am",2040.3455,4864.721,1819.8182,1444.1748
"029","5am",927.4563,1945.366,694.6043,295.7431
"030","5am",537.7119,2403.324,2328.1394,3303.9831
"031","5am",278.5668,2037.682,2112.3653,6194.3301
"032","5am",190.0296,1420.229,784.5127,3363.227
"033","5am",410.6242,2435.253,2068.5008,2602.9133
"034","5am",971.5515,3306.672,2423.108,2953.0672
"035","5am",904.4287,2512.597,2592.9124,2208.2716
"036","5am",390.6629,2832.248,1519.0337,3542.0297
"037","5am",177.047,1362.873,1397.6156,2874.5877
"038","5am",474.832,2235.368,1595.3527,1317.2997
"039","5am",385.4039,1560.924,762.3041,502.0179
"041","5am",2344.4869,8332.587,4355.7432,1539.514
"042","5am",1755.0625,3775.493,3580.3315,1414.2144
"043","5am",1738.0215,3737.559,2238.5943,894.5144
"044","5am",722.9043,8645.625,3788.7804,3979.7136
"045","5am",550.3352,1664.244,1361.0731,390.0294
"046","5am",516.6788,2941.021,1862.0456,1161.4879
"047","5am",1957.6958,4278.128,2666.8632,1412.793
"048","5am",986.5205,3022.347,2107.1213,662.4833
"049","5am",1307.6031,2869.247,1523.1093,473.1144
"050","5am",1628.5527,14281.54,5496.2206,1964.8268
"051","5am",3048.01,8293.906,3340.0661,1312.5593
"052","5am",7512.0638,13302.667,6404.8122,3039.2404
"053","5am",3290.4542,13264.413,2892.2371,2069.5804
"054","5am",1301.3663,9336.4,3191.9235,1028.3034
"055","5am",6245.9488,12553.542,4484.409,1193.8251
"056","5am",1623.2377,3122.835,2112.6362,1568.3074
"057","5am",2061.2755,7967.561,2716.6815,1202.7527
"058","5am",3108.7828,6183.945,3651.7325,3597.0357
