"variable","CODE_SEC","RES_SEC","W_IND"
"h5","122","109",26.1893
"h5","122","111",40.1209
"h5","122","118",41.423
"h5","122","123",28.5774
"h5","122","128",37.0881
"h5","122","133",25.4791
"h5","122","134",172.5253
"h5","122","203",26.8986
"h5","122","205",31.3203
"h5","122","207",102.7505
"h5","122","216",20.1985
"h5","122","228",95.5317
"h6","111","109",81.3575
"h6","111","110",34.2228
"h6","111","114",46.3226
"h6","111","115",29.136
"h6","111","119",32.1027
"h6","111","120",48.3048
"h6","111","123",28.5774
"h6","111","125",26.8881
"h6","111","127",55.017
"h6","111","132",135.2835
"h6","111","133",45.0867
"h6","111","202",39.3902
"h6","111","208",50.783
"h6","111","216",40.3971
"h6","111","233",72.121
"h6","122","109",26.1893
"h6","122","111",40.1209
"h6","122","118",41.423
"h6","122","120",45.2381
"h6","122","123",28.5774
"h6","122","124",38.5708
"h6","122","125",26.8881
"h6","122","126",29.0248
"h6","122","127",17.4175
"h6","122","128",37.0881
"h6","122","133",25.4791
"h6","122","134",262.6942
"h6","122","201",42.1363
"h6","122","203",26.8986
"h6","122","205",31.3203
"h6","122","207",102.7505
"h6","122","216",20.1985
"h7","101","103",24.4703
"h7","101","110",44.5056
"h7","101","111",95.9909
"h7","101","118",13.5087
"h7","101","119",42.4026
"h7","101","121",22.8035
"h7","101","123",76.2387
"h7","101","128",60.7642
"h7","101","129",48.4648
"h7","101","204",76.3167
"h7","101","208",31.0751
"h7","101","209",181.8746
"h7","101","228",222.809
"h7","102","104",54.7424
"h7","102","107",54.0351
"h7","102","108",20.66
"h7","102","114",20.1271
"h7","102","115",67.7578
"h7","102","119",53.6163
"h7","102","126",16.6997
"h7","102","127",20.5658
"h7","102","128",51.912
"h7","102","129",60.0169
"h7","102","132",79.0226
"h7","102","134",51.9003
"h7","102","203",38.2555
"h7","102","206",63.6592
"h7","102","229",45.1729
"h7","105","101",26.8455
"h7","105","103",24.8529
"h7","105","104",29.9783
"h7","105","106",47.3962
"h7","105","108",65.1849
"h7","105","120",102.4767
"h7","105","121",20.7469
"h7","105","123",57.7229
"h7","105","125",58.9702
"h7","105","127",38.8948
"h7","105","128",63.8849
"h7","105","131",19.7398
"h7","105","134",64.1665
"h7","105","205",44.5451
"h7","105","206",82.2719
"h7","105","208",59.9418
"h7","106","101",21.2319
"h7","106","103",24.8529
"h7","106","104",29.9783
"h7","106","107",56.9627
"h7","106","111",103.6613
"h7","106","112",39.4649
"h7","106","116",18.6305
"h7","106","122",129.479
"h7","106","127",64.3526
"h7","106","207",102.7505
"h7","106","221",48.8619
"h7","107","116",58.3042
"h7","107","117",33.8245
"h7","107","124",129.6423
"h7","107","125",29.6043
"h7","107","126",29.197
"h7","107","127",13.4022
"h7","107","134",90.1689
"h7","107","208",39.871
"h7","107","216",58.6059
"h7","107","228",105.352
"h7","111","103",38.7862
"h7","111","105",74.5907
"h7","111","106",20.7147
"h7","111","107",99.331
"h7","111","109",81.3575
"h7","111","110",93.2501
"h7","111","114",104.3058
"h7","111","115",29.136
"h7","111","116",45.0343
"h7","111","118",73.4817
"h7","111","119",57.9341
"h7","111","120",115.4472
"h7","111","121",20.8957
"h7","111","123",42.2971
"h7","111","124",67.8169
"h7","111","125",57.5315
"h7","111","127",17.4175
"h7","111","128",51.595
"h7","111","129",40.7822
"h7","111","131",110.4292
"h7","111","132",135.2835
"h7","111","133",45.0867
"h7","111","134",57.7364
"h7","111","202",39.3902
"h7","111","206",127.9334
"h7","111","208",110.7248
"h7","111","216",113.4162
"h7","111","224",85.7476
"h7","111","233",144.242
"h7","112","108",87.3455
"h7","112","109",28.5852
"h7","112","114",14.9249
"h7","112","117",62.3192
"h7","112","120",87.0794
"h7","112","123",49.2956
"h7","112","124",42.1926
"h7","112","126",16.6997
"h7","112","130",42.2475
"h7","112","202",54.0766
"h7","112","203",21.7163
"h7","112","207",114.9234
"h7","112","208",57.2981
"h7","112","227",41.7779
"h7","113","103",38.1892
"h7","113","105",23.7378
"h7","113","109",54.2191
"h7","113","115",27.2747
"h7","113","118",67.019
"h7","113","120",90.0309
"h7","113","123",19.0671
"h7","113","124",35.2678
"h7","113","127",71.3149
"h7","113","129",102.1124
"h7","113","132",89.2567
"h7","113","206",145.9311
"h7","113","208",132.2605
"h7","113","217",246.1705
"h7","113","219",58.0228
"h7","113","233",111.1515
"h7","117","109",28.2174
"h7","117","115",27.8649
"h7","117","119",21.2013
"h7","117","123",13.7076
"h7","117","124",32.5492
"h7","117","125",29.8251
"h7","117","127",85.7951
"h7","117","133",28.3691
"h7","117","134",64.1665
"h7","117","233",72.121
"h7","118","107",49.6655
"h7","118","115",27.2747
"h7","118","116",28.78
"h7","118","119",52.0401
"h7","118","120",236.7282
"h7","118","121",49.9933
"h7","118","124",62.3044
"h7","118","125",31.4097
"h7","118","130",48.0287
"h7","118","132",64.7037
"h7","118","134",51.6286
"h7","118","202",46.9408
"h7","118","205",58.5204
"h7","118","207",102.7505
"h7","122","107",57.084
"h7","122","108",42.3979
"h7","122","111",88.5756
"h7","122","118",41.423
"h7","122","119",18.2086
"h7","122","120",45.2381
"h7","122","123",49.616
"h7","122","124",74.4122
"h7","122","125",53.7762
"h7","122","126",29.0248
"h7","122","127",44.9052
"h7","122","128",37.0881
"h7","122","131",37.1462
"h7","122","132",31.1504
"h7","122","133",25.4791
"h7","122","134",352.8631
"h7","122","201",42.1363
"h7","122","203",26.8986
"h7","122","204",129.4393
"h7","122","205",31.3203
"h7","122","207",102.7505
"h7","122","216",20.1985
"h7","122","222",97.3792
"h7","122","228",127.3757
"h7","123","107",49.6655
"h7","123","109",28.1578
"h7","123","111",35.8251
"h7","123","114",27.2333
"h7","123","116",23.0105
"h7","123","125",183.2494
"h7","123","126",19.9353
"h7","123","133",32.6134
"h7","123","206",133.0333
"h7","123","228",192.3074
"h7","128","110",19.7276
"h7","128","111",40.1209
"h7","128","113",25.6879
"h7","128","114",14.4417
"h7","128","117",119.3837
"h7","128","118",56.6857
"h7","128","121",64.0884
"h7","128","126",15.9325
"h7","128","127",17.4175
"h7","128","129",64.4544
"h7","128","130",43.321
"h7","128","133",40.0279
"h7","128","134",244.4169
"h7","128","201",99.688
"h7","128","203",37.082
"h7","128","204",96.1432
"h7","128","208",105.0084
"h7","132","103",45.9708
"h7","132","105",22.7246
"h7","132","122",44.2239
"h7","132","124",39.2084
"h7","132","125",27.5605
"h7","132","202",29.711
"h7","132","205",89.0902
"h7","132","206",61.9891
"h7","132","216",28.5732
"h7","132","227",55.5718
"h7","132","232",88.7168
"h7","133","112",39.4649
"h7","133","116",24.3341
"h7","133","119",44.2289
"h7","133","120",116.9321
"h7","133","121",20.8957
"h7","133","122",141.8715
"h7","133","123",64.5796
"h7","133","124",42.1926
"h7","133","126",32.209
"h7","133","127",27.4877
"h7","133","131",26.5579
"h7","133","132",163.3041
"h7","133","202",29.711
"h7","133","203",14.6295
"h7","133","206",99.6037
"h7","206","106",47.3962
"h7","206","114",44.188
"h7","206","116",23.0105
"h7","206","121",31.831
"h7","206","122",44.2239
"h7","206","126",37.6473
"h7","206","128",27.4832
"h7","206","129",73.934
"h7","206","134",66.613
"h7","206","207",205.501
"h7","206","216",134.3521
"h7","206","232",47.8933
"h7","207","105",23.7378
"h7","207","112",42.9709
"h7","207","114",37.603
"h7","207","117",35.963
"h7","207","120",85.6099
"h7","207","122",84.622
"h7","207","125",58.0007
"h7","207","127",20.5658
"h7","207","129",73.934
"h7","207","131",37.1462
"h7","207","224",82.7191
"h7","207","233",50.5411
"h7","218","203",45.6836
"h7","218","207",200.4404
"h7","218","211",199.3559
"h7","218","215",78.4025
"h7","218","217",545.7881
"h7","218","219",113.0314
"h7","218","220",252.4189
"h7","218","221",34.8612
"h7","226","106",47.3929
"h7","226","109",26.1893
"h7","226","134",64.1665
"h7","226","225",1013.8304
"h7","226","228",105.352
"h7","226","230",75.4672
"h7","231","114",10.8395
"h7","231","134",64.1665
"h7","231","205",35.377
"h7","231","227",200.1488
