"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"9550.22984";"9550.22984";"9550.22984";"9550.22984";"9550.22984";"9550.22984";"9550.22984";"9550.22984";"9550.22984";"9550.22984";"9550.22984";"9550.22984";"9550.22984";"9550.22984";"9550.22984";"9550.22984";"9550.22984";"9550.22984";"9550.22984";"9550.22984";"9550.22984";"9550.22984";"9550.22984";"9550.22984";"9550.22984";"9550.22984";"9550.22984";"9550.22984";"9550.22984";"9550.22984"
"4am";"0";" 0";" 0";"0";"0";"0";"0";"0";"0";"0";" 0";"0";"0";"0";" 0";" 0";"0";" 0";" 0";" 0";" 0";"0";" 0";" 0";"0";"0";" 0";" 0";"0";" 0"
"5am";"0";" 0";" 0";"0";"0";"0";" 0";"0";"0";"0";" 0";" 0";" 0";"0";"0";" 0";"0";" 0";" 0";" 0";" 0";"0";" 0";" 0";"0";" 0";" 0";" 0";"0";" 0"
"6am";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"0";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"0";"  0.0000";"  0.0000";"  0.0000";"0";"531.2088"
"7am";"   0.0000";"   0.0000";"1703.1363";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1365.4007";"   0.0000";"3399.6491";"1360.9357";"1938.0902";" 749.2616";"1993.1516";"3477.9336";"   0.0000";"2129.1370";" 953.8265";"1066.9869";"1634.2815";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1151.9216"
"8am";" 663.1234";"   0.0000";"2481.1161";" 980.8800";"   0.0000";"1099.8583";"   0.0000";"   0.0000";"2041.6410";"   0.0000";"6376.6636";"2970.2411";"3655.9746";"1444.9591";"3213.0959";"6894.0304";"1487.4116";"3010.6630";"2276.0749";"1396.5122";"2281.2893";"1008.0109";"1137.2668";" 815.8986";"1453.7828";"   0.0000";" 977.5975";"1080.2902";"   0.0000";"2214.7367"
"9am";" 663.1234";"1237.3169";"2899.6434";"1188.8036";" 805.6161";"1102.0054";"1298.6881";"   0.0000";"2636.8827";"   0.0000";"7202.3735";"3438.7220";"4430.8954";"1453.3883";"3474.3740";"7827.1339";"1389.2689";"3163.9648";"2500.2534";"2135.6755";"3074.1714";" 953.0689";"1009.2515";"1412.3993";"1685.7176";"   0.0000";"1195.4381";"1138.8769";"   0.0000";"2932.0540"
"10am";" 725.6686";"1357.5275";"3325.5415";"1137.6307";" 760.2039";"1170.3393";"1100.5538";"   0.0000";"2573.8798";"   0.0000";"7663.5305";"4151.0856";"4889.3421";"1538.7447";"3119.4657";"9390.9593";"1511.0545";"3213.3213";"2508.3388";"2191.4976";"3485.3726";"1060.2425";"1081.4305";"1600.0860";"1590.6368";"   0.0000";"1309.0716";"1147.3724";"   0.0000";"3186.9068"
"11am";" 667.0661";"1203.6971";"3251.0188";"1273.5944";" 764.7485";"   0.0000";"1213.0788";"   0.0000";"2506.1428";"   0.0000";"7125.6785";"4670.8207";"4188.0541";"1254.4092";"2179.6795";"8081.8061";"1559.7290";"2950.9865";"2367.8174";"1751.9471";"3151.9250";" 923.6262";"1037.2975";"1287.2483";" 981.7450";" 664.6132";" 915.9895";"1068.9262";" 655.2298";"2700.5209"
