"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052";"053";"054";"055";"056";"057";"058";"059";"060";"061";"062";"063";"064";"065";"066"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917";"20623.917"
"4am";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";"0";"0";" 0";"0";" 0";" 0";"0";" 0";" 0";" 0"
"5am";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";"0";"0";" 0";"0";" 0";" 0";"0";" 0";" 0";" 0"
"6am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";"0";"0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0"
"7am";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1255.398";"1251.046";"1510.020";"   0.000";"   0.000";"   0.000";"2010.045";"1696.633";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1212.476";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";"   0.000"
"8am";"   0.0000";"1547.3205";"1170.1064";"1526.0784";" 947.2995";"1157.8975";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1542.6061";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"2662.3389";"1284.1361";"1634.7929";"   0.0000";"   0.0000";"2382.8308";"3366.6426";"3069.0606";"   0.0000";"1334.7979";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1335.4504";"1910.0785";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1252.8751";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"2857.1550";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 796.0885";"0";"   0.0000";"   0.0000";"   0.0000"
"9am";"   0.000";"2105.003";"1170.106";"1686.732";"1097.520";"1216.136";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1710.652";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1190.385";"   0.000";"3673.951";"1662.573";"1870.373";"   0.000";"   0.000";"2788.988";"3430.286";"4183.391";"   0.000";"1347.740";"1790.136";"   0.000";"   0.000";"   0.000";"1081.092";"2178.505";"   0.000";"   0.000";"1659.333";"   0.000";"   0.000";"   0.000";"   0.000";"1512.192";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"2652.161";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 888.798";"0";"   0.000";"   0.000";"   0.000"
"10am";"   0.0000";"2293.0286";"1170.1064";"1718.3120";"1201.7809";"1216.1361";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"2142.1626";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1232.5696";"   0.0000";"   0.0000";"1201.2437";"   0.0000";"3583.5184";"1874.1857";"2161.3066";"   0.0000";"   0.0000";"3203.5404";"3614.0056";"4349.2784";"   0.0000";"1663.8123";"1856.8004";"   0.0000";"   0.0000";"   0.0000";"1149.6097";"2230.9523";"   0.0000";"   0.0000";"1717.7136";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"2318.1276";"   0.0000";"   0.0000";" 877.0364";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"2741.2192";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 956.4763";"0";"   0.0000";"   0.0000";"   0.0000"
"11am";"   0.0000";"2430.6609";"1078.8761";"1535.8858";"1201.7809";"1229.9496";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"2171.8060";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1184.0025";"   0.0000";"   0.0000";"1225.2520";"   0.0000";"3682.4663";"1874.1857";"1904.0533";"   0.0000";"   0.0000";"3294.4136";"3039.8803";"4381.2857";"   0.0000";"1243.4797";"1901.7027";"   0.0000";"   0.0000";"   0.0000";"1240.8400";"2094.2666";"   0.0000";"   0.0000";"1317.9786";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"2337.3709";"   0.0000";"   0.0000";"1053.2229";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"2619.0730";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 883.1446";"0";"   0.0000";"   0.0000";"   0.0000"
"12am";"   0.000";"2914.839";"1246.452";"1253.607";"1058.825";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1679.593";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1179.241";"   0.000";"2749.501";"1744.898";"2099.397";"   0.000";"   0.000";"3232.805";"2922.143";"4250.482";"   0.000";"1146.902";"2184.577";"   0.000";"   0.000";"   0.000";"1323.662";"1854.640";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1861.080";"   0.000";"   0.000";"1116.665";"   0.000";"   0.000";"   0.000";"   0.000";"2251.001";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";"   0.000"
