"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052";"053";"054";"055";"056";"057";"058";"059";"060";"061";"062";"063";"064";"065";"066";"067";"068";"069";"070";"071";"072";"073";"074";"075";"076";"077";"078";"079";"080";"081";"082";"083";"084";"085";"086";"087";"088";"089";"090";"091";"092";"093";"094";"095";"096";"097";"098";"099";"100";"101";"102";"103";"104"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100"
"4am";" 31.47637";" 30.79521";" 44.72645";" 42.87671";" 32.37953";" 38.64938";" 30.68495";" 36.84038";" 34.59977";" 40.60298";" 49.73559";" 41.49370";" 38.89895";" 23.93528";" 30.39775";" 37.67512";" 37.67480";" 37.61305";" 32.83603";" 29.28581";" 49.04005";" 39.46588";" 26.02539";" 41.43241";" 31.14231";" 32.62273";" 26.32149";" 46.45203";" 34.96097";" 31.59797";" 26.17658";" 37.83595";" 34.74745";" 43.44613";" 25.84124";" 33.73156";" 38.79523";" 44.10078";" 42.02147";" 28.11209";" 27.82568";" 27.78400";" 29.19923";" 37.17355";" 31.59325";" 34.54269";" 46.46965";" 43.41128";" 58.50920";" 30.72108";" 40.89282";" 28.39980";" 24.63648";" 42.21162";" 27.19193";" 33.28845";" 30.77028";" 37.50492";" 46.36987";" 35.70543";" 39.78888";" 30.41128";" 35.16287";" 38.47327";" 49.06966";" 49.17337";" 58.73655";" 44.37017";"100.00000";NA;" 50.00000";NA;NA;" 30.20628";" 24.89763";" 18.11325";" 17.81236";" 30.01681";" 43.55621";" 59.90732";"  0.00000";" 40.36173";" 37.63117";" 30.97582";" 37.06439";" 28.62206";" 24.98450";" 34.28690";" 25.37481";" 35.76473";" 27.52232";" 46.78463";" 31.73024";" 42.70375";" 43.52002";" 37.44839";" 47.68309";" 42.75759";" 56.55851";" 62.00497";NA;NA;"  0.00000";" 42.08699"
"5am";" 32.19859";" 29.88734";" 44.32553";" 42.32973";" 32.37974";" 38.23015";" 30.38972";" 37.05839";" 34.64677";" 40.90727";" 50.50754";" 41.80951";" 39.59262";" 22.31329";" 30.58737";" 37.29735";" 37.69765";" 37.42522";" 32.94892";" 29.19016";" 49.36453";" 39.03379";" 27.21396";" 42.39601";" 31.72553";" 32.80730";" 25.84516";" 46.76254";" 34.96097";" 31.63527";" 26.51872";" 37.83595";" 35.29728";" 43.81980";" 25.42895";" 33.59304";" 40.55904";" 43.53502";" 42.02147";" 28.30220";" 28.18024";" 27.96854";" 29.82069";" 37.50220";" 31.59325";" 34.97643";" 46.95818";" 43.02809";" 58.18587";" 31.17067";" 40.63514";" 28.84014";" 26.24406";" 42.49061";" 26.02634";" 33.28845";" 30.77780";" 37.45620";" 45.87194";" 36.09422";" 39.88751";" 28.16405";" 36.50983";" 38.92675";" 49.91239";" 48.69320";" 58.15571";" 43.80816";"100.00000";NA;" 19.09192";NA;NA;" 30.66954";" 24.81959";" 18.22680";" 18.02891";" 30.09826";" 43.77517";" 59.90732";"  0.00000";" 41.29825";" 37.94608";" 31.20086";" 37.98398";" 29.14576";" 24.33692";" 34.83171";" 24.26597";" 35.62016";" 28.24169";" 47.56576";" 32.93808";" 42.99257";" 43.08855";" 37.76958";" 46.84298";" 42.22771";" 56.43077";" 61.74858";NA;NA;"  0.00000";" 42.41460"
"6am";" 32.49403";" 27.94473";" 44.83288";" 42.45958";" 32.63285";" 37.91746";" 30.60212";" 37.59635";" 36.45451";" 40.84484";" 50.32354";" 42.76449";" 40.87739";" 23.65374";" 28.79775";" 36.59676";" 37.31675";" 38.41322";" 32.94892";" 31.74090";" 50.93134";" 38.67810";" 30.41359";" 43.00450";" 32.86106";" 34.13406";" 25.76008";" 46.77314";" 36.04673";" 32.24001";" 27.54151";" 39.11574";" 35.86182";" 47.12956";" 22.91004";" 32.70420";" 40.79044";" 45.35356";" 41.51187";" 28.18301";" 29.33553";" 30.50118";" 33.72992";" 38.68655";" 32.68149";" 35.55856";" 49.00906";" 43.70114";" 61.36504";" 31.84962";" 42.39586";" 29.13465";" 28.35737";" 41.14632";" 27.03075";" 33.12286";" 31.36312";" 39.07039";" 47.20311";" 36.65926";" 40.86892";" 27.63485";" 39.14066";" 41.77210";" 49.98829";" 48.90646";" 58.15571";" 44.19989";"100.00000";NA;" 19.09192";"  0.00000";NA;" 31.98957";" 25.43849";" 17.95407";" 18.37490";" 29.50586";" 43.61025";" 73.71371";"  0.00000";" 44.50830";" 39.23606";" 32.17799";" 38.12053";" 29.18369";" 26.80354";" 34.86929";" 23.40696";" 35.26361";" 29.24252";" 49.05724";" 33.19452";" 44.28184";" 43.43318";" 37.39211";" 47.12682";" 41.15718";" 56.28214";" 59.45115";NA;"  0.00000";"  0.00000";" 43.44318"
"7am";" 28.99005";" 23.63064";" 46.80520";" 41.81122";" 36.96840";" 33.66616";" 22.43863";" 43.08043";" 29.93035";" 37.01379";" 53.32436";" 45.16087";" 44.73729";" 25.19545";" 24.56168";" 39.87618";" 38.66415";" 41.44415";" 41.53016";" 30.10620";" 48.69398";" 41.61797";" 31.19986";" 39.56577";" 38.34486";" 43.72686";" 31.40014";" 50.13602";" 41.02180";" 27.65067";" 22.36115";" 45.33820";" 41.74586";" 59.65551";" 18.26003";" 36.95021";" 45.06948";" 42.28767";" 41.54061";" 32.90078";" 34.87652";" 31.11757";" 43.59227";" 46.60039";" 35.46910";" 38.64547";" 44.09756";" 44.50756";" 65.87457";" 37.00645";" 43.46725";" 33.99331";" 30.40951";" 45.83303";" 27.01779";" 35.57733";" 37.50430";" 42.78824";" 47.07345";" 35.67754";" 43.28462";" 24.19748";" 45.96687";" 35.50562";" 56.23346";" 43.31212";" 48.64935";" 37.88414";"100.00000";"  0.00000";" 19.09192";"  0.00000";"  0.00000";" 37.85005";" 32.86734";" 14.00247";" 19.26493";" 35.86108";" 46.98909";" 50.61187";"  0.00000";" 46.76557";" 43.88041";" 35.77125";" 33.90702";" 30.98482";" 25.72236";" 42.72296";" 22.57209";" 35.65890";" 36.54260";" 48.12248";" 37.20520";" 50.09400";" 48.34916";" 36.00063";" 42.74691";" 36.28337";" 55.09330";" 54.32935";"  0.00000";"  0.00000";"  0.00000";" 45.65698"
"8am";"26.786677";"18.942778";"38.299684";"38.824097";"33.548619";"34.296706";"23.056234";"44.226060";"26.825662";"34.263759";"55.567565";"48.217846";"42.409301";"30.034052";"22.686786";"41.388535";"43.038152";"47.666674";"52.980591";"31.473591";"41.547085";"38.706466";"28.028436";"38.569427";"42.640345";"50.272457";"32.360207";"55.975864";"48.608809";"26.867316";"19.700701";"48.467198";"42.815596";"68.736225";"13.698395";"37.522486";"48.652544";"42.679397";"42.392395";"32.431011";"33.771418";"29.337417";"42.782366";"52.370585";"35.158184";"45.826309";"41.600085";"39.702590";"64.869808";"42.852695";"42.755507";"39.061487";"32.686410";"46.375000";"25.505878";"39.622074";"45.544008";"38.976514";"42.489944";"40.466433";"41.604700";"23.555954";"56.698394";"46.042942";"59.390744";"41.274023";"38.698820";"41.091959";"55.368697";" 0.000000";"19.091920";" 0.000000";" 0.000000";"46.061324";"36.893420";" 9.494368";"16.038169";"36.162967";"53.357274";"46.448257";"30.213108";"49.141681";"46.428694";"34.985876";"34.245407";"24.969445";"23.236432";"45.030275";"19.639865";"36.968302";"33.993591";"46.451179";"41.144241";"50.517428";"55.373626";"34.712252";"43.379194";"31.757111";"54.419407";"45.555499";" 0.000000";" 0.000000";" 0.000000";"50.051249"
"9am";"22.121920";"23.063811";"36.355598";"40.125560";"35.529781";"34.568904";"21.292436";"47.514140";"25.872198";"34.735803";"55.575150";"46.394634";"40.448532";"29.671837";"26.761872";"41.066494";"45.954842";"46.165311";"50.308661";"29.982644";"42.445416";"42.682223";"25.789331";"35.266089";"43.215424";"49.091084";"33.256479";"55.186638";"51.414992";"23.354270";"17.838706";"52.414340";"39.181004";"69.336138";"17.019007";"33.405424";"51.125598";"38.093260";"39.635350";"31.269523";"32.130495";"29.819773";"41.978251";"60.453033";"36.567007";"41.330199";"43.352088";"41.617847";"64.795776";"45.674802";"40.922978";"43.490241";"33.309655";"45.017363";"24.606145";"37.843411";"41.799843";"38.655047";"40.745007";"38.651612";"41.387400";"30.192826";"51.354267";"40.612738";"58.823470";"41.088290";"46.684432";"42.478688";"55.368697";"25.021441";"47.768222";" 0.000000";" 0.000000";"46.310949";"34.075151";" 8.767161";"17.877607";"36.327969";"52.849228";"38.390938";"30.091794";"48.369047";"46.505465";"36.649839";"33.336671";"26.599104";"23.810148";"44.019758";"20.556096";"36.937250";"33.679536";"43.961124";"40.301943";"50.459440";"56.615692";"30.958076";"44.386646";"31.620767";"53.261704";"42.465207";" 0.000000";"32.986333";" 0.000000";"53.884854"
"10am";"28.583476";"27.577009";"35.572699";"40.742151";"35.203562";"38.340841";"22.803459";"48.677362";"22.721409";"40.096309";"50.083630";"48.751722";"41.547794";"24.053117";"22.557412";"45.127480";"41.982680";"47.895233";"51.938141";"26.132321";"38.730132";"41.518080";"26.332646";"34.710631";"43.533230";"52.306410";"30.799950";"61.843612";"48.242201";"27.047091";"16.721458";"46.960542";"39.057072";"63.972552";"20.954234";"29.904726";"50.323437";"38.038816";"40.814166";"29.935810";"36.305901";"28.533549";"43.884794";"62.302721";"35.543073";"43.242991";"42.425887";"41.670801";"66.618623";"46.134320";"42.420626";"45.811599";"35.020208";"45.462165";"23.091476";"39.826823";"42.556578";"35.077874";"40.953035";"40.729723";"41.782507";"36.533395";"43.663544";"39.106898";"62.198845";"41.670984";"41.281005";"43.526748";"13.669227";"18.627733";"41.829997";" 0.000000";" 0.000000";"46.392496";"33.481729";" 7.686492";"16.645261";"37.059627";"50.361043";"38.390938";"22.494843";"49.715115";"44.968231";"35.138417";"31.468767";"31.469358";"27.244240";"41.451286";"24.537722";"40.897040";"37.837306";"42.279284";"31.537320";"50.087100";"56.680619";"33.883179";"43.562896";"31.679314";"50.050152";"41.840507";" 0.000000";"37.465290";" 0.000000";"49.892819"
"11am";"28.977775";"24.378404";"37.264763";"41.403403";"33.391366";"34.864387";"21.495205";"49.071599";"23.617718";"37.017244";"53.722426";"45.259417";"44.190750";"23.660395";"26.490247";"45.846018";"41.108493";"45.748854";"50.639240";"29.148117";"37.367438";"42.896567";"27.756034";"38.796341";"41.419912";"47.944205";"30.221922";"58.237467";"47.597394";"26.363537";"18.528189";"49.746772";"34.667946";"69.559469";"19.763260";"39.786467";"42.979100";"34.662498";"40.911617";"30.404872";"36.386314";"31.562842";"44.766370";"53.048287";"34.392083";"48.981694";"44.246505";"41.054128";"61.827689";"48.922016";"46.444737";"45.379411";"32.984061";"47.533754";"23.714770";"39.063556";"51.770069";"33.835066";"41.576950";"41.085110";"42.158505";"27.506167";"48.389301";"38.791513";"56.119412";"44.038706";"34.185405";"40.372116";"31.337553";"21.067609";"41.829997";" 0.000000";" 0.000000";"46.469266";"35.593027";" 8.592805";"18.508688";"37.104860";"45.236499";"38.390938";"22.494843";"51.006158";"45.828022";"34.204064";"31.770644";"34.717573";"24.191010";"42.259464";"16.191366";"38.842634";"37.155192";"42.465230";"44.914301";"52.475216";"52.728320";"35.247207";"41.460605";"33.067669";"51.926766";"39.441454";" 0.000000";"43.260296";" 0.000000";"51.105582"
