"district","hour","act1","act2","act3","act4","act5"
"001","4am",5270.215,44.489,0,0,0
"002","4am",3462.552,28.876,0,0,0
"003","4am",9133.191,0,0,0,0
"004","4am",3070.427,0,0,0,0
"005","4am",2362.728,0,0,0,0
"006","4am",6055.966,0,0,0,0
"007","4am",3974.061,49.31,0,0,0
"008","4am",5562.292,75.261,0,0,0
"009","4am",4217.783,0,0,0,7.941
"010","4am",3149.99,0,0,0,0
"011","4am",2983.971,80.436,0,0,0
"012","4am",4999.931,22.526,0,0,0
"013","4am",4278.377,0,0,0,0
"014","4am",2735.205,0,0,0,0
"015","4am",2287.186,0,0,0,0
"001","5am",5218.538,129.243,0,0,0
"002","5am",3462.552,28.876,0,0,0
"003","5am",9033.512,67.707,0,0,0
"004","5am",3070.427,49.31,0,0,0
"005","5am",2354.811,0,0,0,0
"006","5am",6031.394,150.886,0,0,0
"007","5am",3726.563,49.31,0,0,0
"008","5am",5562.292,95.776,0,0,0
"009","5am",4149.488,0,0,0,7.941
"010","5am",3063.887,0,0,0,0
"011","5am",2961.045,80.436,0,0,0
"012","5am",4965.222,22.526,0,0,0
"013","5am",4278.377,131.321,0,0,0
"014","5am",2735.205,0,0,0,0
"015","5am",2259.111,12.278,0,0,0
"001","6am",5203.617,127.966,0,0,21.924
"002","6am",3432.423,64.668,0,0,0
"003","6am",8795.463,217.301,0,0,0
"004","6am",3012.752,207.409,0,0,6.57
"005","6am",2333.063,0,0,0,0
"006","6am",5722.594,321.346,0,0,0
"007","6am",3568.236,119.549,0,0,51.474
"008","6am",5341.974,211.84,0,0,0
"009","6am",3884.37,31.334,0,0,7.941
"010","6am",2978.425,22.526,0,0,0
"011","6am",2868.668,130.785,0,22.526,0
"012","6am",4614.71,68.18,0,0,0
"013","6am",4216.663,188.109,0,0,10.493
"014","6am",2582.313,0,0,0,0
"015","6am",2259.111,12.278,0,0,0
"001","7am",4636.53,1061.847,1213.802,19.13,25.636
"002","7am",2725.558,729.14,222.605,70.674,66.48
"003","7am",7361.334,1485.549,570.367,9.232,13.299
"004","7am",2319.43,583.341,454.434,0,6.57
"005","7am",1772.697,24.435,0,0,0
"006","7am",4936.594,766.359,72.333,0,0
"007","7am",2932.987,421.491,0,43.376,0
"008","7am",3930.834,1237.89,27.502,20.525,139.276
"009","7am",2792.935,124.141,0,0,20.95
"010","7am",2087.568,159.078,0,0,0
"011","7am",2317.286,299.822,30.178,13.092,15.729
"012","7am",3493.725,313.056,0,31.329,0
"013","7am",3375.592,322.564,0,0,23.585
"014","7am",1784.536,165.185,0,0,0
"015","7am",1703.105,114.015,0,14.047,14.047
"001","8am",3409.355,2557.519,1788.925,133.475,104.568
"002","8am",2192.423,2342.611,318.495,59.657,292.248
"003","8am",5265.176,3472.485,649.961,0,199.726
"004","8am",1630.636,718.128,454.434,66.699,61.158
"005","8am",1418.833,407.182,0,11.532,0
"006","8am",3090.594,1428.191,72.333,10.802,128.033
"007","8am",2257.181,819.091,0,0,100.705
"008","8am",2836.918,1840.66,97.892,251.52,69.413
"009","8am",1760.401,210.525,379.319,12.278,20.95
"010","8am",1527.344,250.986,0,0,11.463
"011","8am",1506.558,663.809,30.178,103.742,71.479
"012","8am",2588.097,437.47,23.712,29.333,0
"013","8am",2438.54,646.129,30.521,0,35.532
"014","8am",1252.135,263.376,0,0,39.512
"015","8am",1054.49,79.837,0,0,28.332
"001","9am",3061.726,2766.715,1891.829,323.123,217.43
"002","9am",1845.75,2285.325,318.495,91.343,251.509
"003","9am",5221.654,3584.671,700.279,0,282.392
"004","9am",1422.001,727.504,476.411,513.848,83.693
"005","9am",1274.777,447.453,0,0,33.986
"006","9am",2548.201,1535.893,93.543,61.292,252.226
"007","9am",1846.507,850.896,0,116.295,143.751
"008","9am",2530.634,1903.272,142.944,560.283,177.589
"009","9am",1490.278,290.137,379.319,12.278,80.088
"010","9am",1388.053,311.9,0,0,35.912
"011","9am",1265.739,694.957,30.178,262.241,121.583
"012","9am",2501.99,513.529,23.712,128.226,74.976
"013","9am",2227.656,646.129,30.521,0,56.482
"014","9am",953.649,361.086,0,181.204,76.327
"015","9am",930.425,106.239,0,28.461,78.472
"001","10am",2394.824,2990.711,1891.829,369.588,454.063
"002","10am",1831.241,2198.741,433.107,55.52,296.083
"003","10am",4355.6,3619.021,679.221,30.563,365.994
"004","10am",1372.93,728.831,476.411,567.342,80.038
"005","10am",1174.61,447.453,0,0,13.932
"006","10am",2689.286,1464.073,93.543,72.184,386.477
"007","10am",2003.947,1101.787,0,113.556,52.002
"008","10am",2743.313,1882.207,142.944,443.02,265.992
"009","10am",1544.835,265.339,379.319,12.278,61.357
"010","10am",1387.577,321.829,0,0,36.727
"011","10am",1280.241,676.285,30.178,72.594,120.913
"012","10am",2417.753,513.529,23.712,84.68,87.022
"013","10am",2001.543,684.118,30.521,110.706,77.432
"014","10am",956.601,361.086,0,634.412,27.152
"015","10am",914.106,146.595,0,27.024,13.314
"001","11am",2754.136,3069.266,1717.937,65.826,484.684
"002","11am",2056.757,1701.55,433.107,21.924,138.631
"003","11am",5087.21,3177.087,629.805,0,81.195
"004","11am",1532.282,1026.634,476.411,116.208,78.41
"005","11am",1239.346,390.388,0,0,27.965
"006","11am",3170.457,1361.353,93.543,0,193.935
"007","11am",2111.414,982.361,0,23.298,115.695
"008","11am",2908.404,1719.054,142.944,171.115,212.701
"009","11am",1590.92,215.93,379.319,24.165,29.569
"010","11am",1535.324,302.848,0,0,25.929
"011","11am",1288.728,655.418,30.178,116.62,24.778
"012","11am",2597.343,560.398,23.712,96.357,62.381
"013","11am",2133.358,670.023,30.521,0,67.945
"014","11am",1141.192,374.966,0,37.801,0
"015","11am",971.325,105.621,0,0,0
"001","12am",3901.37,1677.725,1281.644,0,916.414
"002","12am",2590.889,575.398,381.997,93.571,244.123
"003","12am",6100.545,1395.99,582.97,0,196.785
"004","12am",2107.522,740.262,165.105,71.48,66.71
"005","12am",1617.954,89.744,0,0,27.965
"006","12am",4155.11,535.084,93.543,0,219.061
"007","12am",2587.596,210.64,0,82.583,152.926
"008","12am",3993.865,1305.787,45.052,95.757,275.057
"009","12am",2565.984,50.204,379.319,0,0
"010","12am",2019.657,47.959,0,0,64.16
"011","12am",1869.048,199.174,30.178,0,172.078
"012","12am",3180.643,302.177,23.712,63.428,155.621
"013","12am",2872.717,441.766,0,0,68.639
"014","12am",1745.131,115.172,0,71.234,151.289
"015","12am",1419.743,12.278,0,44.911,0
"001","1pm",3238.274,2800.823,1304.467,0,735.871
"002","1pm",2118.451,1974.711,293.39,0,300.966
"003","1pm",5470.092,2614.804,571.676,0,284.111
"004","1pm",1549.706,996.937,188.155,50.557,132.761
"005","1pm",1291.851,110.978,0,0,41.279
"006","1pm",3432.305,1079.142,93.543,0,166.191
"007","1pm",2204.671,777.847,0,0,145.604
"008","1pm",3174.234,1743.768,133.712,197.416,119.414
"009","1pm",2027.429,283.022,379.319,16.625,112.979
"010","1pm",1656.644,195.923,0,14.285,91.949
"011","1pm",1745.354,554.938,0,0,112.337
"012","1pm",2486.23,391.034,23.712,41,78.798
"013","1pm",2297.294,562.764,30.521,0,44.535
"014","1pm",1388.298,274.044,0,49.31,95.807
"015","1pm",1093.616,153.51,0,0,26.82
"001","2pm",2303.587,2873.612,1230.865,338.116,1675.118
"002","2pm",1833.422,2256.093,304.001,90.942,458.479
"003","2pm",4675.461,2831.509,611.616,28.876,426.359
"004","2pm",1390.707,671.618,228.574,229.283,157.327
"005","2pm",1152.304,124.9,0,0,108.917
"006","2pm",2972.202,1144.845,93.543,19.341,534.102
"007","2pm",1745.628,1304.338,0,29.858,135.642
"008","2pm",2421.175,1808.699,133.712,154.714,355.255
"009","2pm",1702.331,421.539,379.319,16.625,193.755
"010","2pm",1349.859,306.923,0,14.285,184.374
"011","2pm",1150.019,603.021,0,9.239,196.532
"012","2pm",2186.718,755.366,23.712,198.111,90.822
"013","2pm",2218.157,526.993,30.521,0,29.964
"014","2pm",1215.677,394.973,0,475.756,110.825
"015","2pm",922.032,189.913,0,39.244,54.181
"001","3pm",2475.098,2747.558,1105.198,368.725,1401.359
"002","3pm",1775.878,2241.826,304.001,65.765,556.829
"003","3pm",4130.722,2953.617,604.754,143.679,472.034
"004","3pm",1272.605,673.895,205.524,405.172,236.6
"005","3pm",1230.012,70.707,0,0,154.53
"006","3pm",2883.175,1112.816,101.198,30.182,643.165
"007","3pm",1720.504,1327.871,0,76.532,146.444
"008","3pm",2274.697,1674.994,133.712,229.972,390.022
"009","3pm",1730.089,240.904,379.319,0,220.67
"010","3pm",1431.057,328.885,0,14.285,142.617
"011","3pm",1306.121,556.166,0,28.694,214.073
"012","3pm",2002.159,763.234,23.712,117.645,188.091
"013","3pm",2198.041,517.787,30.521,0,273.921
"014","3pm",1185.592,378.751,0,167.961,334.279
"015","3pm",890.652,103.77,0,107.428,197.289
"001","4pm",2868.579,2479.289,602.515,769.828,997.128
"002","4pm",2000.613,2033.272,282.805,125.895,572.022
"003","4pm",4339.379,2673.91,338.256,78.272,426.599
"004","4pm",1510.934,458.908,205.524,246.761,160.271
"005","4pm",1392.164,137.544,0,22.849,156.997
"006","4pm",3048.643,1007.349,101.198,37.664,749.442
"007","4pm",1872.235,772.729,0,16.872,195.581
"008","4pm",2589.503,1276.419,133.712,110.05,476.888
"009","4pm",1592.309,265.339,379.319,0,121.048
"010","4pm",1713.922,337.373,0,8.552,126.151
"011","4pm",1543.307,525.171,0,64.744,143.482
"012","4pm",2442.698,763.234,0,56.14,246.082
"013","4pm",2052.229,416.253,30.521,18.67,284.132
"014","4pm",1353.205,363.83,0,156.311,473.711
"015","4pm",1036.629,103.77,0,10.493,117.031
"001","5pm",3524.768,1433.401,62.782,510.663,700.328
"002","5pm",2419.872,1168.877,0,231.664,502.293
"003","5pm",5632.296,1777.039,30.129,97.862,400.21
"004","5pm",2188.886,288.474,102.815,349.714,112.102
"005","5pm",1889.409,76.878,0,0,120.831
"006","5pm",3713.434,623.897,28.649,14.041,415.641
"007","5pm",2688.303,480.477,0,49.897,192.057
"008","5pm",3760.836,798.519,45.052,282.318,507.908
"009","5pm",2348.283,174.917,0,0,53.734
"010","5pm",2162.408,295.92,0,37.011,54.275
"011","5pm",2093.093,355.127,0,100.353,74.103
"012","5pm",3351.578,596.512,0,74.001,257.515
"013","5pm",2661.79,259.56,30.521,0,145.094
"014","5pm",1894.879,238.35,0,129.933,433.558
"015","5pm",1397.792,84.795,0,51.382,133.128
"001","6pm",3972.906,539.088,22.557,95.682,478.309
"002","6pm",2948.253,326.025,0,13.922,408.488
"003","6pm",7526.14,866.227,30.129,12.47,263.568
"004","6pm",2815.532,50.622,58.42,383.06,486.341
"005","6pm",1915.097,44.455,0,27.965,27.965
"006","6pm",5283.266,214.216,0,0,480.603
"007","6pm",2881.45,312.611,0,96.612,318.372
"008","6pm",4261.365,436.471,45.052,251.595,537.386
"009","6pm",3321.174,84.312,0,0,55.78
"010","6pm",2569.559,420.996,0,12.47,91.345
"011","6pm",2144.092,113.334,0,0,76.448
"012","6pm",4004.168,109.093,0,173.29,236.878
"013","6pm",3408.364,205.17,0,43.389,91.755
"014","6pm",2376.876,176.488,0,16.386,379.906
"015","6pm",1788.681,51.965,0,27.025,107.623
"001","7pm",4456.869,103.893,0,14.047,849.808
"002","7pm",3170.126,215.473,0,0,349.39
"003","7pm",8006.941,211.413,30.129,12.47,783.807
"004","7pm",2731.437,28.007,0,24.474,44.383
"005","7pm",2131.937,44.455,0,0,0
"006","7pm",5872.151,150.886,0,0,312.566
"007","7pm",3413.935,81.848,0,0,286.125
"008","7pm",4923.336,258.132,45.052,35.909,499.976
"009","7pm",3658.858,17.683,0,0,94.505
"010","7pm",2925.862,334.777,0,0,98.487
"011","7pm",2359.961,15.419,0,0,69.355
"012","7pm",4419.1,62.68,0,0,81.442
"013","7pm",3756.871,110.663,0,0,100.415
"014","7pm",2592.387,0,0,0,537.113
"015","7pm",1976.087,0,0,13.481,181.364
"001","8pm",4371.35,126.558,0,14.047,647.133
"002","8pm",3282.326,36.238,0,0,498.03
"003","8pm",8597.083,117.65,58.441,0,817.458
"004","8pm",2655.004,0,0,0,123.68
"005","8pm",2246.981,0,0,0,22.765
"006","8pm",5869.969,0,0,22.526,286.636
"007","8pm",3507.755,0,0,0,292.382
"008","8pm",5023.592,123.854,45.052,13.932,254.692
"009","8pm",3692.508,0,0,0,160.802
"010","8pm",2962.356,415.687,0,0,102.181
"011","8pm",2358.648,0,0,0,37.951
"012","8pm",4726.157,12.278,0,0,137.858
"013","8pm",3852.213,54.906,0,0,151.091
"014","8pm",2647.436,0,0,0,574.689
"015","8pm",2104.064,0,0,0,45.827
"001","9pm",4671.945,126.558,0,14.047,581.821
"002","9pm",3449.296,21.033,0,0,425.974
"003","9pm",8589.809,40.271,58.441,0,741.281
"004","9pm",2691.481,0,0,0,123.68
"005","9pm",2271.12,0,0,0,0
"006","9pm",5921.92,0,0,22.526,370.105
"007","9pm",3401.52,0,0,0,75.541
"008","9pm",5122.612,86.135,45.052,0,62.564
"009","9pm",3831.314,0,0,0,160.802
"010","9pm",2996.57,415.687,0,0,69.752
"011","9pm",2419.248,0,0,0,18.981
"012","9pm",4946.749,0,0,0,137.858
"013","9pm",3983.317,22.483,0,0,151.091
"014","9pm",2683.735,0,0,0,409.322
"015","9pm",2152.607,0,0,0,23.286
"001","10pm",4819.557,100.405,0,14.047,312.202
"002","10pm",3536.002,7.734,0,0,308.185
"003","10pm",8640.178,40.271,58.441,0,543.306
"004","10pm",2815.075,0,0,0,107.586
"005","10pm",2382.137,0,0,0,0
"006","10pm",6005.76,0,0,0,159.749
"007","10pm",3600.072,0,0,0,10.907
"008","10pm",5317.001,52.549,45.052,0,19.29
"009","10pm",4025.671,0,0,0,7.941
"010","10pm",3063.763,415.687,0,0,29.333
"011","10pm",2479.154,0,0,0,10.493
"012","10pm",5021.862,0,0,0,61.01
"013","10pm",4046.224,8.488,0,0,98.018
"014","10pm",2773.456,0,0,0,58.326
"015","10pm",2219.575,0,0,0,23.286
"001","11pm",5188.776,0,0,0,118.979
"002","11pm",3554.003,7.734,0,0,150.886
"003","11pm",8917.108,64.843,0,0,284.15
"004","11pm",2919.908,0,0,0,82.341
"005","11pm",2421.499,0,0,0,0
"006","11pm",6090.798,0,0,0,68.189
"007","11pm",3822.345,0,0,0,0
"008","11pm",5484.109,52.549,0,0,0
"009","11pm",4102.046,0,0,0,7.941
"010","11pm",3117.639,427.965,0,0,29.333
"011","11pm",2561.497,0,0,0,10.493
"012","11pm",5094.191,0,0,0,28.822
"013","11pm",4125.784,0,0,0,0
"014","11pm",2795.613,0,0,0,0
"015","11pm",2307.586,0,0,0,23.286
"001","12pm",5188.776,0,0,0,21.139
"002","12pm",3554.003,7.734,0,0,150.886
"003","12pm",8917.108,64.843,0,0,228.566
"004","12pm",2975.492,0,0,0,0
"005","12pm",2421.499,0,0,0,0
"006","12pm",6134.656,0,0,0,28.876
"007","12pm",3836.267,0,0,0,0
"008","12pm",5510.153,52.549,0,0,0
"009","12pm",4209.862,0,0,0,7.941
"010","12pm",3131.924,427.965,0,0,0
"011","12pm",2641.772,0,0,0,0
"012","12pm",5094.191,0,0,0,28.822
"013","12pm",4193.067,0,0,0,0
"014","12pm",2795.613,0,0,0,0
"015","12pm",2335.68,0,0,0,9.239
"001","1am",5377.641,0,0,0,21.139
"002","1am",3554.003,7.734,0,0,0
"003","1am",8956.809,40.271,0,0,0
"004","1am",3011.416,0,0,0,0
"005","1am",2421.499,0,0,0,0
"006","1am",6159.228,0,0,0,28.876
"007","1am",3987.153,0,0,0,0
"008","1am",5510.153,52.549,0,0,0
"009","1am",4236.853,0,0,0,7.941
"010","1am",3131.924,427.965,0,0,0
"011","1am",2641.772,0,0,0,0
"012","1am",5094.191,0,0,0,28.822
"013","1am",4193.067,0,0,0,0
"014","1am",2802.183,0,0,0,0
"015","1am",2335.68,0,0,0,9.239
"001","2am",5392.562,0,0,0,21.139
"002","2am",3554.003,7.734,0,0,0
"003","2am",8956.809,40.271,0,0,0
"004","2am",3011.416,0,0,0,0
"005","2am",2421.499,0,0,0,0
"006","2am",6159.228,0,0,0,28.876
"007","2am",4001.174,0,0,0,0
"008","2am",5537.426,52.549,0,0,0
"009","2am",4236.853,0,0,0,7.941
"010","2am",3131.924,427.965,0,0,0
"011","2am",2641.772,0,0,0,0
"012","2am",5094.191,0,0,0,28.822
"013","2am",4193.067,0,0,0,0
"014","2am",2802.183,0,0,0,0
"015","2am",2335.68,0,0,0,9.239
"001","3am",5392.562,0,0,0,21.139
"002","3am",3554.003,7.734,0,0,0
"003","3am",9291.586,40.271,0,0,0
"004","3am",3011.416,0,0,0,0
"005","3am",2421.499,0,0,0,0
"006","3am",6188.104,0,0,0,0
"007","3am",4001.174,0,0,0,0
"008","3am",5537.426,0,0,0,0
"009","3am",4236.853,0,0,0,7.941
"010","3am",3191.86,93.188,0,0,0
"011","3am",2641.772,0,0,0,0
"012","3am",5094.191,0,0,0,28.822
"013","3am",4193.067,0,0,0,0
"014","3am",2802.183,0,0,0,0
"015","3am",2335.68,0,0,0,9.239
