"district","hour","resarea1","resarea2","resarea3"
"001","4am",0,28.199,5286.505
"002","4am",0,0,3491.428
"003","4am",0,0,9133.191
"004","4am",0,0,3070.427
"005","4am",0,0,2362.728
"006","4am",0,0,6055.966
"007","4am",0,0,4023.371
"008","4am",32.83,42.431,5562.292
"009","4am",4217.783,7.941,0
"010","4am",0,3149.99,0
"011","4am",0,2729.63,334.777
"012","4am",22.526,4999.931,0
"013","4am",0,4278.377,0
"014","4am",2735.205,0,0
"015","4am",0,2287.186,0
"001","5am",25.16,28.199,5294.422
"002","5am",0,0,3491.428
"003","5am",43.135,0,9058.084
"004","5am",0,0,3119.737
"005","5am",0,0,2354.811
"006","5am",0,0,6182.28
"007","5am",0,0,3775.873
"008","5am",32.83,62.946,5562.292
"009","5am",4149.488,7.941,0
"010","5am",0,3063.887,0
"011","5am",0,2706.704,334.777
"012","5am",22.526,4965.222,0
"013","5am",0,4313.086,96.612
"014","5am",2735.205,0,0
"015","5am",0,2271.389,0
"001","6am",47.084,15.729,5290.694
"002","6am",0,0,3497.091
"003","6am",43.135,24.623,8945.006
"004","6am",34.674,40.403,3151.654
"005","6am",0,0,2333.063
"006","6am",0,0,6043.94
"007","6am",0,70.239,3669.02
"008","6am",56.995,107.898,5388.921
"009","6am",3915.704,7.941,0
"010","6am",22.526,2978.425,0
"011","6am",22.526,2654.121,345.332
"012","6am",47.686,4635.204,0
"013","6am",49.182,4269.471,96.612
"014","6am",2582.313,0,0
"015","6am",0,2271.389,0
"001","7am",440.681,574.542,5969.687
"002","7am",200.927,256.408,3403.223
"003","7am",376.987,358.844,8782.029
"004","7am",34.674,243.253,3147.759
"005","7am",0,0,1797.132
"006","7am",95.888,140.89,5538.508
"007","7am",69.483,108.836,3219.535
"008","7am",308.378,635.357,4422.785
"009","7am",2857.157,20.95,99.62
"010","7am",100.514,2129.26,16.872
"011","7am",30.178,2254.48,391.449
"012","7am",72.846,3649.226,116.038
"013","7am",49.182,3554.367,118.192
"014","7am",1799.741,43.389,121.796
"015","7am",15.147,1905.254,10.555
"001","8am",558.23,1284.57,6294.123
"002","8am",334.421,609.363,4261.65
"003","8am",751.371,899.531,7956.764
"004","8am",62.271,337.158,2531.626
"005","8am",0,57.065,1780.482
"006","8am",163.002,164.674,4463.301
"007","8am",93.648,283.467,2883.219
"008","8am",304.636,800.077,4005.004
"009","8am",2071.606,45.506,478.939
"010","8am",100.514,1663.919,25.36
"011","8am",257.61,2019.547,185.404
"012","8am",72.846,2786.07,219.696
"013","8am",81.089,2899.874,275.629
"014","8am",1274.292,55.859,224.872
"015","8am",32.83,1151.192,80.733
"001","9am",558.23,1380.574,6357.901
"002","9am",342.438,552.531,3897.453
"003","9am",754.256,952.332,8082.408
"004","9am",138.021,473.739,2632.015
"005","9am",0,57.065,1699.151
"006","9am",184.212,292.245,4075.722
"007","9am",117.226,296.525,2610.183
"008","9am",457.832,890.239,4065.432
"009","9am",1820.546,70.304,439.238
"010","9am",100.514,1544.587,90.764
"011","9am",224.812,1876.339,273.547
"012","9am",98.006,2830.918,313.509
"013","9am",81.089,2633.853,258.757
"014","9am",1077.465,145.893,348.908
"015","9am",47.977,1034.192,61.428
"001","10am",563.634,1432.05,6196.324
"002","10am",400.242,559.588,3877.916
"003","10am",739.174,920.207,7471.777
"004","10am",220.349,550.912,2488.656
"005","10am",0,70.997,1564.998
"006","10am",206.427,261.628,4310.236
"007","10am",117.226,245.222,2934.089
"008","10am",359.474,884.108,4329.364
"009","10am",1769.152,45.506,448.47
"010","10am",100.514,1546.367,99.252
"011","10am",204.463,1876.376,113.657
"012","10am",98.006,2660.912,367.778
"013","10am",81.089,2563.29,272.852
"014","10am",1103.524,174.105,701.622
"015","10am",47.977,1015.465,37.597
"001","11am",528.154,1339.783,6279.83
"002","11am",352.406,554.734,3456.533
"003","11am",666.089,997.157,7339.142
"004","11am",69.019,273.21,2887.716
"005","11am",0,0,1657.699
"006","11am",119.849,237.903,4535.471
"007","11am",117.226,181.143,2934.399
"008","11am",337.55,843.009,4134.127
"009","11am",2094.707,9.239,477.015
"010","11am",114.165,1672.714,77.222
"011","11am",181.251,1854.124,118.919
"012","11am",98.006,2909.911,332.274
"013","11am",81.089,2740.199,258.757
"014","11am",1224.303,122.909,267.701
"015","11am",32.83,1091.223,80.733
"001","12am",302.988,1138.92,6366.574
"002","12am",160.61,371.39,3353.978
"003","12am",373.825,711.93,7190.535
"004","12am",17.683,244.769,2888.627
"005","12am",27.091,0,1708.572
"006","12am",184.991,141.298,4810.26
"007","12am",24.165,107.137,2902.443
"008","12am",258.179,561.517,4989.239
"009","12am",2616.188,0,379.319
"010","12am",13.651,2106.932,11.193
"011","12am",108.166,1774.157,402.44
"012","12am",75.48,3487.564,162.537
"013","12am",49.182,3113.604,220.336
"014","12am",1797.995,172.493,112.338
"015","12am",0,1476.932,0
"001","1pm",342.425,1267.033,6469.977
"002","1pm",274.308,706.506,3706.704
"003","1pm",734.349,883.815,7391.397
"004","1pm",45.787,366.251,2520.639
"005","1pm",27.091,13.314,1403.703
"006","1pm",160.047,187.452,4484.706
"007","1pm",86.491,298.187,2756.986
"008","1pm",229.803,791.067,4482.4
"009","1pm",2257.124,49.853,553.637
"010","1pm",91.639,1798.438,68.724
"011","1pm",151.073,1867.498,441.716
"012","1pm",50.32,2727.604,242.85
"013","1pm",81.089,2704.794,194.568
"014","1pm",1410.455,130.139,266.865
"015","1pm",46.169,1195.41,32.367
"001","2pm",549.644,1381.082,6490.572
"002","2pm",274.308,735.626,3933.003
"003","2pm",715.951,1000.501,7032.774
"004","2pm",52.797,469.215,2155.497
"005","2pm",27.091,13.314,1345.716
"006","2pm",181.971,343.53,4371.55
"007","2pm",93.061,263.478,2867.423
"008","2pm",278.133,920.36,3698.112
"009","2pm",1985.76,49.853,677.956
