"district","hour","act1","act2","act3","act4","act5"
"001","4am",99.16291,0.8370927,0,0,0
"002","4am",99.17295,0.8270541,0,0,0
"003","4am",100,0,0,0,0
"004","4am",100,0,0,0,0
"005","4am",100,0,0,0,0
"006","4am",100,0,0,0,0
"007","4am",98.77441,1.2255892,0,0,0
"008","4am",98.66501,1.3349941,0,0,0
"009","4am",99.81208,0,0,0,0.1879205
"010","4am",100,0,0,0,0
"011","4am",97.37515,2.6248472,0,0,0
"012","4am",99.55149,0.4485056,0,0,0
"013","4am",100,0,0,0,0
"014","4am",100,0,0,0,0
"015","4am",100,0,0,0,0
"001","5am",97.58324,2.4167594,0,0,0
"002","5am",99.17295,0.8270541,0,0,0
"003","5am",99.25607,0.7439333,0,0,0
"004","5am",98.41942,1.580582,0,0,0
"005","5am",100,0,0,0,0
"006","5am",97.55938,2.4406206,0,0,0
"007","5am",98.69408,1.3059232,0,0,0
"008","5am",98.30727,1.6927333,0,0,0
"009","5am",99.80899,0,0,0,0.1910075
"010","5am",100,0,0,0,0
"011","5am",97.35537,2.6446327,0,0,0
"012","5am",99.54837,0.4516267,0,0,0
"013","5am",97.022,2.9780044,0,0,0
"014","5am",100,0,0,0,0
"015","5am",99.45945,0.5405503,0,0,0
"001","6am",97.20015,2.390321,0,0,0.4095259
"002","6am",98.15081,1.8491941,0,0,0
"003","6am",97.58896,2.4110362,0,0,0
"004","6am",93.36855,6.4278367,0,0,0.2036116
"005","6am",100,0,0,0,0
"006","6am",94.68317,5.3168298,0,0,0
"007","6am",95.42629,3.1971308,0,0,1.3765829
"008","6am",96.18568,3.8143157,0,0,0
"009","6am",98.99902,0.7985942,0,0,0.2023883
"010","6am",99.24937,0.7506287,0,0,0
"011","6am",94.9268,4.3277931,0,0.7454056,0
"012","6am",98.54406,1.4559385,0,0,0
"013","6am",95.50192,4.2604238,0,0,0.2376528
"014","6am",100,0,0,0,0
"015","6am",99.45945,0.5405503,0,0,0
"001","7am",66.37924,15.202014,17.3774895,0.27387611,0.3670198
"002","7am",70.6001,18.886907,5.7661354,1.830668,1.7220309
"003","7am",77.34232,15.608015,5.9925971,0.09699659,0.1397268
"004","7am",67.70702,17.028443,13.265489,0,0.1917864
"005","7am",98.64033,1.359666,0,0,0
"006","7am",85.47791,13.269629,1.2524575,0,0
"007","7am",86.31881,12.404624,0,1.27657045,0
"008","7am",73.24736,23.066904,0.5124736,0.38246387,2.5952759
"009","7am",93.79419,4.168985,0,0,0.7035568
"010","7am",92.91931,7.080688,0,0,0
"011","7am",86.59168,11.203663,1.1276829,0.48921811,0.5877568
"012","7am",91.02722,8.156515,0,0.81626113,0
"013","7am",90.69927,8.667019,0,0,0.6337088
"014","7am",90.8195,8.406678,0,0,0
"015","7am",88.20009,5.904588,0,0.72746349,0.7274635
"001","8am",41.89981,31.431034,21.9852763,1.6403621,1.2851049
"002","8am",42.11797,45.003183,6.11851,1.1460524,5.6142869
"003","8am",54.80182,36.142857,6.7650249,0,2.0788191
"004","8am",55.63307,24.500666,15.5041103,2.275597,2.0865525
"005","8am",77.21343,22.158998,0,0.6275758,0
"006","8am",64.50864,29.810016,1.5097756,0.2254655,2.6723777
"007","8am",69.23159,25.122917,0,0,3.088794
"008","8am",55.52006,36.022739,1.9158008,4.9223861,1.358451
"009","8am",67.81072,8.109432,14.6113848,0.4729491,0.8069949
"010","8am",85.33635,14.023186,0,0,0.6404651
"011","8am",61.1785,26.956043,1.2254722,4.2127687,2.9026286
"012","8am",84.06701,14.209975,0.7702172,0.9527995,0
"013","8am",74.88012,19.840649,0.9372067,0,1.0910793
"014","8am",80.52196,16.937113,0,0,2.540927
"015","8am",83.37504,6.312448,0,0,2.2401177
"001","9am",36.90292,33.347154,22.8021727,3.8945943,2.620679
"002","9am",38.51393,47.686222,6.6458046,1.9059882,5.248056
"003","9am",53.34208,36.619394,7.1537367,0,2.88479
"004","9am",43.83784,22.427696,14.6869311,15.8410494,2.580111
"005","9am",72.58657,25.478244,0,0,1.935183
"006","9am",55.97761,33.739732,2.054906,1.3464321,5.540775
"007","9am",61.06307,28.138709,0,3.8458181,4.753774
"008","9am",46.7467,35.157864,2.6405084,10.349731,3.280482
"009","9am",63.95801,12.451761,16.2791706,0.5269329,3.437123
"010","9am",79.96319,17.967987,0,0,2.068824
"011","9am",53.30105,29.265069,1.2708142,11.0431305,5.119935
"012","9am",77.16397,15.837768,0.7313027,3.954623,2.312338
"013","9am",74.91195,21.728124,1.0263648,0,1.899385
"014","9am",60.65443,22.965961,0,11.5250218,4.854586
"015","9am",81.35952,9.289898,0,2.4887264,6.861858
"001","10am",29.23366,36.50767,23.0935932,4.5115679,5.5427558
"002","10am",37.85319,45.4497,8.952661,1.1476419,6.1202676
"003","10am",47.70041,39.63376,7.4384979,0.3347111,4.0081882
"004","10am",42.11549,22.35735,14.6142064,17.4035719,2.4552159
"005","10am",71.7979,27.35051,0,0,0.8515918
"006","10am",56.28134,30.6401,1.9576665,1.5106656,8.0881847
"007","10am",60.78946,33.42256,0,3.4447058,1.5774736
"008","10am",49.22554,33.774,2.5649629,7.9494759,4.7729154
"009","10am",68.26105,11.72444,16.7608284,0.5425234,2.7111591
