"district","hour","cspmen1","cspmen2","cspmen3","cspmen4","cspmen5"
"001","4am",7.1465011,1.138981,52.61817,19.325565,19.770785
"002","4am",3.6170011,3.0926,51.25142,19.352058,22.686923
"003","4am",4.916789,2.052286,59.17133,15.070838,18.788757
"004","4am",3.2988946,7.47474,61.05293,16.750134,11.423304
"005","4am",0.8304465,5.388757,63.21185,17.130642,13.438303
"006","4am",8.6771878,8.018118,31.30557,28.916948,23.082173
"007","4am",6.5380422,6.871205,58.7035,12.33509,15.552167
"008","4am",7.7013997,7.261783,53.9808,16.856913,14.199103
"009","4am",4.3655098,6.520417,63.44489,16.858098,8.811083
"010","4am",4.6295892,13.46088,62.03808,13.865898,6.005548
"011","4am",5.1177676,11.866749,60.182,11.833946,10.999537
"012","4am",3.4452552,18.008092,56.97245,8.885157,12.689047
"013","4am",2.8724925,8.573877,56.3025,17.743446,14.507684
"014","4am",0.2583213,6.21485,56.79165,21.818936,14.91624
"015","4am",2.9989042,6.539341,56.41655,15.828145,18.217063
"001","5am",7.0980673,1.131262,52.93929,19.19459,19.636792
"002","5am",3.6170011,3.0926,51.25142,19.352058,22.686923
"003","5am",4.9350547,2.280332,59.95745,15.126826,17.70034
"004","5am",3.2442605,7.350948,60.04181,16.472729,12.890255
"005","5am",0.8333473,5.40758,63.08335,17.19048,13.485243
"006","5am",8.4878294,7.843142,30.19789,30.892679,22.578461
"007","5am",6.9796286,7.335293,60.0319,9.050605,16.602577
"008","5am",7.6732386,7.235229,54.14908,16.795273,14.147183
"009","5am",4.4382776,6.166102,63.29857,17.139102,8.957953
"010","5am",4.7641831,13.852222,61.349,13.854451,6.180145
"011","5am",5.1589099,11.962147,59.8619,11.929081,11.087964
"012","5am",3.4696923,18.135823,56.66725,8.94818,12.77905
"013","5am",2.7847417,8.311957,57.6374,17.201408,14.064494
"014","5am",0.2583213,6.21485,56.79165,21.818936,14.91624
"015","5am",3.0202785,6.58595,56.81865,16.494923,17.0802
"001","6am",7.0897494,1.359005,52.62205,19.62078,19.308417
"002","6am",3.6105821,3.087111,51.16046,18.37353,23.768313
"003","6am",4.9530356,3.133655,59.0847,15.481182,17.347432
"004","6am",3.1317213,7.899933,60.44512,16.299832,12.223391
"005","6am",0.841421,4.961346,63.22432,17.357026,13.615892
"006","6am",8.3153846,7.524095,30.35277,31.064575,22.743172
"007","6am",7.0500715,3.428806,60.63778,10.177069,18.706277
"008","6am",7.8185251,6.659489,53.19328,17.913659,14.415048
"009","6am",4.7068495,6.539229,61.70315,17.550748,9.500022
"010","6am",4.8676212,13.610358,61.90733,13.30036,6.314326
"011","6am",5.1944319,12.484792,60.34801,11.616628,10.356134
"012","6am",3.7002136,17.398328,59.16591,8.394636,11.340911
"013","6am",2.7663261,8.25699,57.8237,17.005734,14.14725
"014","6am",0.2740198,5.98817,57.85764,20.057459,15.822713
"015","6am",3.0202785,6.023322,57.38128,16.494923,17.0802
"001","7am",4.4348376,2.549301,53.1203,19.550342,20.345218
"002","7am",5.1285164,1.458349,56.31478,17.137257,19.961098
"003","7am",5.0088034,3.368085,58.82163,15.731783,17.0697
"004","7am",3.1636293,7.980422,57.94225,14.788342,16.125356
"005","7am",1.0510079,5.724844,67.67338,12.777192,12.773575
"006","7am",7.7875099,8.094089,33.12264,30.332402,20.663356
"007","7am",6.6405872,5.744797,56.39633,11.353483,19.864802
"008","7am",8.3944463,9.987567,54.72566,15.026321,11.866002
"009","7am",5.5129634,7.692377,61.62875,19.32249,5.843417
"010","7am",6.4686034,9.23912,61.60341,16.390943,6.297925
"011","7am",4.2609693,13.49267,62.57571,7.581777,12.088876
"012","7am",4.4667965,17.816858,56.58052,9.582433,11.553393
"013","7am",3.2942837,7.587373,59.58631,16.026765,13.505273
"014","7am",0.3591252,6.436748,54.59916,25.085106,13.519859
"015","7am",3.4667284,9.437087,58.71485,14.749274,13.632056
"001","8am",3.9598338,2.574134,51.8143,18.168579,23.483152
"002","8am",4.4983207,1.938575,55.44798,14.928657,23.186463
"003","8am",4.7287628,3.814386,55.58229,15.311782,20.562776
"004","8am",2.7543835,7.421605,63.69649,11.049521,15.077998
"005","8am",1.0278921,8.24251,52.67642,31.147231,6.905946
"006","8am",9.6534189,10.335937,44.50197,26.615157,8.893517
"007","8am",6.5879112,5.588152,63.26374,16.684458,7.87574
"008","8am",7.4676507,10.786195,56.93178,14.849304,9.965073
"009","8am",7.4055411,6.499026,57.39729,23.77369,4.924456
"010","8am",8.1823227,11.350661,56.8966,16.740478,6.829939
"011","8am",5.8517511,12.348837,62.07871,9.539328,10.181374
"012","8am",5.5150503,21.337213,53.12394,8.869419,11.154377
"013","8am",3.7392271,6.829683,58.61621,15.132517,15.682364
"014","8am",0.4566283,7.177224,60.13478,23.490457,8.740914
"015","8am",5.2928037,9.321568,60.33311,15.226111,9.826409
"001","9am",3.885505,2.348491,51.45592,19.016801,23.293281
"002","9am",3.545101,2.109457,55.27348,14.979669,24.092291
"003","9am",4.639605,3.454593,56.1707,15.105053,20.630045
"004","9am",2.460662,9.30281,62.95547,10.287791,14.993262
"005","9am",2.469058,8.082605,50.77285,31.449719,7.225763
"006","9am",10.205837,9.419033,44.89238,25.738308,9.744438
"007","9am",7.067712,5.953852,60.88871,17.374461,8.715269
"008","9am",7.07223,9.164654,60.22915,14.057942,9.476021
"009","9am",7.731413,9.043921,57.24481,20.262625,5.717233
"010","9am",8.446468,12.083383,57.55036,14.86936,7.050426
"011","9am",8.29351,13.781499,55.27835,11.942914,10.703726
"012","9am",5.236407,19.253443,57.47348,8.710342,9.32633
"013","9am",4.069528,7.432977,58.77857,15.244626,14.474295
"014","9am",0.451472,4.862983,54.11626,31.927073,8.642211
"015","9am",5.853548,10.309139,62.39619,13.42326,8.017859
"001","10am",3.7296641,2.903232,49.66116,20.113693,23.59225
"002","10am",5.5422172,2.391733,53.34134,16.183843,22.54087
"003","10am",4.2767854,2.989553,56.94767,15.253965,20.53203
"004","10am",3.3033358,8.614956,64.46414,7.550821,16.06675
"005","10am",1.1545268,7.933765,49.82888,34.612392,6.470435
"006","10am",9.1073857,10.137513,46.42991,24.167125,10.158063
"007","10am",6.9690326,7.937665,61.26573,16.433911,7.393666
"008","10am",6.8657535,7.013779,58.6453,17.131964,10.343208
"009","10am",7.7630482,8.42113,56.91251,20.98286,5.920452
"010","10am",8.3948674,13.450386,56.36887,14.778522,7.007354
"011","10am",8.3677168,15.105544,59.0471,6.485369,10.994272
"012","10am",5.4302369,21.953333,57.21343,7.552637,7.850363
"013","10am",3.3853678,7.495053,61.19306,12.438645,15.487872
"014","10am",0.3564651,3.925822,62.70043,24.334562,8.682723
