"district","hour","resarea1","resarea2","resarea3"
"001","4am",0,0.5305846,99.46942
"002","4am",0,0,100
"003","4am",0,0,100
"004","4am",0,0,100
"005","4am",0,0,100
"006","4am",0,0,100
"007","4am",0,0,100
"008","4am",0.5823449,0.7526492,98.66501
"009","4am",99.8120795,0.1879205,0
"010","4am",0,100,0
"011","4am",0,89.0753089,10.92469
"012","4am",0.4485056,99.5514944,0
"013","4am",0,100,0
"014","4am",100,0,0
"015","4am",0,100,0
"001","5am",0.4704755,0.5273028,99.002222
"002","5am",0,0,100
"003","5am",0.4739475,0,99.526052
"004","5am",0,0,100
"005","5am",0,0,100
"006","5am",0,0,100
"007","5am",0,0,100
"008","5am",0.5802334,1.1124999,98.307267
"009","5am",99.8089925,0.1910075,0
"010","5am",0,100,0
"011","5am",0,88.992961,11.007039
"012","5am",0.4516267,99.5483733,0
"013","5am",0,97.8091017,2.190898
"014","5am",100,0,0
"015","5am",0,100,0
"001","6am",0.8794982,0.2938074,98.826694
"002","6am",0,0,100
"003","6am",0.478599,0.2732014,99.2482
"004","6am",1.074586,1.2521341,97.67328
"005","6am",0,0,100
"006","6am",0,0,100
"007","6am",0,1.8784203,98.12158
"008","6am",1.0262317,1.942773,97.030995
"009","6am",99.7976117,0.2023883,0
"010","6am",0.7506287,99.2493713,0
"011","6am",0.7454056,87.8272483,11.427346
"012","6am",1.0183028,98.9816972,0
"013","6am",1.1139082,96.6979558,2.188136
"014","6am",100,0,0
"015","6am",0,100,0
"001","7am",6.3090434,8.2254746,85.465482
"002","7am",5.2046103,6.6417342,88.1536555
"003","7am",3.9608378,3.7702173,92.2689449
"004","7am",1.0121768,7.1008551,91.886968
"005","7am",0,0,100
"006","7am",1.660316,2.4395329,95.9001511
"007","7am",2.0449083,3.2030805,94.7520111
"008","7am",5.746331,11.8392739,82.4143952
"009","7am",95.9509384,0.7035568,3.3455048
"010","7am",4.4739581,94.7750558,0.7509861
"011","7am",1.1276829,84.244763,14.6275541
"012","7am",1.8979654,95.0787236,3.023311
"013","7am",1.3214783,95.5028037,3.175718
