"district","hour","occ1","occ2","occ3","occ4","occ5"
"001","4am",43.59702,16.636561,3.8016722,30.04839,5.916363
"002","4am",41.55718,15.372764,5.3446899,33.75192,3.973446
"003","4am",42.0864,12.17111,5.437508,35.20316,5.101826
"004","4am",47.54626,12.419913,1.3311653,35.77078,2.931882
"005","4am",48.06257,13.82484,1.2617428,31.33567,5.515177
"006","4am",47.64857,14.702518,0.4824974,29.74818,7.418238
"007","4am",42.07671,10.213263,10.6890839,31.70611,5.314827
"008","4am",45.46831,5.389956,8.3875443,36.25145,4.502736
"009","4am",60.5814,8.441277,4.4446883,23.13057,3.402063
"010","4am",50.15957,12.780752,5.8376984,26.3713,4.850684
"011","4am",54.30834,9.079524,1.9319178,27.16505,7.515169
"012","4am",55.53336,8.709119,0.6310346,29.44407,5.682413
"013","4am",52.44875,6.330077,3.69086,33.46843,4.061881
"014","4am",60.21471,9.55477,3.3779018,25.79606,1.056559
"015","4am",59.18786,7.04924,1.6911352,29.33402,2.737746
"001","5am",43.95333,16.531463,3.7776558,29.85856,5.878987
"002","5am",41.55718,15.372764,5.3446899,33.75192,3.973446
"003","5am",41.88105,12.214265,5.4567879,35.32798,5.119915
"004","5am",48.40246,12.217184,1.3094368,35.1869,2.884025
"005","5am",47.88251,13.872769,1.2661171,31.44431,5.534298
"006","5am",48.73067,14.398618,0.4725242,29.13329,7.264904
"007","5am",38.15581,10.904611,11.4126411,33.85234,5.674594
"008","5am",45.66722,5.370295,8.356949,36.11922,4.486311
"009","5am",59.91968,8.582982,4.5193021,23.51887,3.459174
"010","5am",48.73226,13.146761,6.0048752,27.12651,4.989595
"011","5am",53.9613,9.148485,1.9465912,27.37138,7.572249
"012","5am",55.2203,8.770435,0.6354773,29.65137,5.72242
"013","5am",53.90724,6.135922,3.5776547,32.44189,3.937296
"014","5am",60.21471,9.55477,3.3779018,25.79606,1.056559
"015","5am",59.45798,7.099181,1.1438574,29.54184,2.757143
"001","6am",43.59629,16.513404,3.7735291,30.24421,5.872565
"002","6am",41.65182,15.347871,5.336035,33.69726,3.967011
"003","6am",42.52255,11.694499,5.5108478,35.10146,5.170638
"004","6am",50.67293,11.799281,0.5490885,34.19333,2.785373
"005","6am",47.38139,14.006158,1.278291,31.74665,5.587511
