"district","hour","sex1","sex2"
"001","4am",1813.347,3501.357
"002","4am",1301.668,2189.76
"003","4am",3944.107,5189.084
"004","4am",1541.252,1529.175
"005","4am",904.074,1458.654
"006","4am",3238.233,2817.733
"007","4am",2023.34,2000.031
"008","4am",2621.191,3016.362
"009","4am",1938.871,2286.853
"010","4am",1439.231,1710.759
"011","4am",1348.392,1716.015
"012","4am",2280.959,2741.498
"013","4am",1871.975,2406.402
"014","4am",1182.587,1552.618
"015","4am",1031.162,1256.024
"001","5am",1838.507,3509.274
"002","5am",1301.668,2189.76
"003","5am",3887.563,5213.656
"004","5am",1590.562,1529.175
"005","5am",904.074,1450.737
"006","5am",3389.119,2793.161
"007","5am",1775.842,2000.031
"008","5am",2641.706,3016.362
"009","5am",1870.576,2286.853
"010","5am",1365.406,1698.481
"011","5am",1336.929,1704.552
"012","5am",2280.959,2706.789
"013","5am",1968.587,2441.111
"014","5am",1182.587,1552.618
"015","5am",1003.087,1268.302
"001","6am",1834.779,3518.728
"002","6am",1337.46,2159.631
"003","6am",3805.205,5207.559
"004","6am",1601.394,1625.337
"005","6am",892.881,1440.182
"006","6am",3272.264,2771.676
"007","6am",1774.136,1965.123
"008","6am",2595.212,2958.602
"009","6am",1683.162,2240.483
"010","6am",1372.203,1628.748
"011","6am",1337.859,1684.12
"012","6am",2034.203,2648.687
"013","6am",1942.583,2472.682
"014","6am",1079.267,1503.046
"015","6am",990.617,1280.772
"001","7am",2505.154,4479.756
"002","7am",1231.636,2628.922
"003","7am",3957.862,5559.998
"004","7am",1887.078,1538.608
"005","7am",610.773,1186.359
"006","7am",3239.922,2535.364
"007","7am",1520.16,1877.694
"008","7am",2213.992,3152.528
"009","7am",1218.133,1759.594
"010","7am",894.544,1352.102
"011","7am",1349.572,1326.535
"012","7am",1589.131,2248.979
"013","7am",1611.94,2109.801
"014","7am",798.856,1166.07
"015","7am",793.565,1137.391
"001","8am",3151.404,4985.519
"002","8am",1783.731,3421.703
"003","8am",4046.085,5561.581
"004","8am",1560.128,1370.927
"005","8am",746.022,1091.525
"006","8am",2212.281,2578.696
"007","8am",1183.783,2076.551
"008","8am",2096.494,3013.223
"009","8am",1310.109,1285.942
"010","8am",889.85,899.943
"011","8am",876.129,1586.432
"012","8am",1426.356,1652.256
"013","8am",1487.806,1768.786
"014","8am",568.343,986.68
"015","8am",371.153,893.602
"001","9am",3132.715,5163.99
"002","9am",1705.781,3086.641
"003","9am",4023.958,5765.038
"004","9am",1682.89,1560.885
"005","9am",746.361,1009.855
"006","9am",2086.228,2465.951
"007","9am",1058.838,1965.096
"008","9am",2215.617,3197.886
"009","9am",1161.913,1168.175
"010","9am",912.623,823.242
"011","9am",918.502,1456.196
"012","9am",1472.057,1770.376
"013","9am",1377.707,1595.992
"014","9am",487.58,1084.686
"015","9am",372.986,770.611
"001","10am",3296.66,4895.348
"002","10am",1572.382,3265.364
"003","10am",3620.018,5511.14
"004","10am",1575.472,1684.445
"005","10am",713.165,922.83
"006","10am",2200.189,2578.102
"007","10am",1088.697,2207.84
"008","10am",2251.586,3321.36
"009","10am",1168.29,1094.838
"010","10am",921.111,825.022
"011","10am",830.136,1364.36
"012","10am",1392.94,1733.756
"013","10am",1285.965,1631.266
"014","10am",835.422,1143.829
"015","10am",378.51,722.529
"001","11am",3114.58,5033.187
"002","11am",1252.242,3111.431
"003","11am",3773.755,5228.633
"004","11am",1882.224,1347.721
"005","11am",766.253,891.446
"006","11am",2332.214,2561.009
"007","11am",1043.792,2188.976
"008","11am",2189.733,3124.953
"009","11am",1306.405,1274.556
"010","11am",885.288,978.813
"011","11am",741.632,1412.662
"012","11am",1532.033,1808.158
"013","11am",1300.597,1779.448
"014","11am",562.97,1051.943
"015","11am",413.534,791.252
"001","12am",2884.925,4923.557
"002","12am",1197.273,2688.705
"003","12am",3249.754,5026.536
"004","12am",1709.83,1441.249
"005","12am",644.283,1091.38
"006","12am",2682.195,2454.354
"007","12am",1021.542,2012.203
"008","12am",2677.591,3131.344
"009","12am",1429.51,1565.997
"010","12am",947.743,1184.033
"011","12am",969.621,1315.142
"012","12am",1614.103,2111.478
"013","12am",1462.432,1920.69
"014","12am",907.549,1175.277
"015","12am",594.055,882.877
"001","1pm",3058.82,5020.615
"002","1pm",1586.866,3100.652
"003","1pm",3640.946,5368.615
"004","1pm",1645.302,1287.375
"005","1pm",477.105,967.003
"006","1pm",2388.109,2444.096
"007","1pm",1319.774,1821.89
"008","1pm",2381.362,3121.908
"009","1pm",1448.967,1411.647
"010","1pm",948.328,1010.473
"011","1pm",974.538,1485.749
"012","1pm",1383.599,1637.175
"013","1pm",1216.365,1764.086
"014","1pm",652.887,1154.572
"015","1pm",522.069,751.877
"001","2pm",3179.067,5242.231
"002","2pm",1806.276,3136.661
"003","2pm",3560.47,5188.756
"004","2pm",1412.229,1265.28
"005","2pm",454.057,932.064
"006","2pm",2201.333,2695.718
"007","2pm",1394.102,1829.86
"008","2pm",2062.378,2834.227
"009","2pm",1338.66,1374.909
"010","2pm",910.678,944.763
