"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"9608.703";"9608.703";"9608.703";"9608.703";"9608.703";"9608.703";"9608.703";"9608.703";"9608.703";"9608.703";"9608.703";"9608.703";"9608.703";"9608.703";"9608.703";"9608.703";"9608.703";"9608.703";"9608.703"
"4am";" 422.787";" 613.572";" 729.091";" 781.189";" 126.986";"1500.961";" 109.425";" 270.272";" 211.995";" 459.853";" 321.037";" 215.321";" 495.726";" 368.138";" 188.965";" 460.644";"  96.535";" 360.179";" 324.878"
"5am";" 422.787";" 613.572";" 729.091";" 781.189";" 126.986";"1500.961";" 109.425";" 270.272";" 211.995";" 459.853";" 321.037";" 215.321";" 523.384";" 368.138";" 188.965";" 460.644";"  96.535";" 360.179";" 297.220"
"6am";" 422.787";" 613.572";" 729.091";" 781.189";" 126.986";"1500.961";" 109.425";" 270.272";" 211.995";" 459.853";" 321.037";" 215.321";" 523.384";" 368.138";" 188.965";" 460.644";"  96.535";" 360.179";" 297.220"
"7am";" 422.787";" 407.829";" 729.091";" 781.189";" 126.986";"1670.284";" 109.425";" 270.272";" 211.995";" 496.273";" 321.037";" 215.321";" 523.384";" 368.138";" 188.965";" 460.644";"  96.535";" 360.179";" 297.220"
"8am";" 408.594";" 407.829";" 630.646";" 801.691";"  87.393";"1863.370";" 227.092";" 289.363";" 211.995";" 459.853";" 321.037";" 215.321";" 523.384";" 368.138";" 125.955";" 317.408";"  96.535";" 360.179";" 179.553"
"9am";" 408.594";" 407.829";" 582.583";" 853.535";" 107.895";"1848.770";" 248.543";" 229.023";" 211.995";" 522.863";" 420.245";" 215.321";" 481.950";" 368.138";" 125.955";" 361.436";"  96.535";" 312.071";" 179.553"
"10am";" 500.218";" 340.591";" 666.600";" 583.584";" 126.986";"2123.193";" 234.576";" 209.932";" 188.747";" 492.408";" 321.037";" 314.529";" 544.763";" 284.121";" 125.955";" 398.961";"  96.535";" 312.071";" 173.630"
"11am";" 517.853";" 329.582";" 594.767";" 685.054";" 126.986";"2115.059";" 207.870";" 209.932";" 188.747";" 560.791";" 321.037";" 314.529";" 523.384";" 284.121";"  68.708";" 400.918";"  96.535";" 312.071";" 179.553"
"12am";" 531.522";" 361.871";" 510.750";" 701.935";" 164.914";"1999.534";" 230.534";" 209.932";" 188.747";" 640.530";" 321.037";" 215.321";" 622.592";" 368.138";"  68.708";" 361.436";"  96.535";" 289.407";" 126.003"
"1pm";" 554.602";" 131.712";" 673.206";" 590.866";" 126.986";"1169.284";" 919.585";" 246.352";" 189.889";" 538.868";" 321.037";" 215.321";" 464.922";" 368.138";"  68.708";" 416.616";"  85.913";" 300.029";" 320.675"
"2pm";" 457.466";" 178.292";" 507.822";" 531.824";" 189.951";"1938.591";"  95.458";" 334.294";" 189.714";" 557.613";" 286.824";" 215.321";" 473.659";" 284.121";" 102.921";" 532.175";"  85.913";" 188.014";" 516.957"
"3pm";" 320.225";" 121.490";" 790.913";" 694.208";" 202.109";"2244.972";"  95.458";" 219.295";" 147.249";" 464.514";" 183.407";" 215.321";" 717.530";"  40.250";" 102.921";" 438.844";"  75.135";" 248.164";" 318.413"
"4pm";" 320.843";" 178.292";" 766.400";" 628.794";" 274.919";"2252.082";"  95.458";" 270.272";" 147.249";" 425.602";" 183.407";" 187.578";" 671.904";"  40.250";" 102.921";" 478.279";"  96.535";" 158.520";" 352.480"
"5pm";" 362.574";" 178.292";" 652.301";" 658.521";" 295.421";"2061.021";" 109.425";" 297.874";" 231.299";" 402.179";" 321.037";" 215.321";" 635.016";" 146.931";" 188.965";" 498.933";" 160.442";" 112.015";" 324.878"
"6pm";" 334.302";" 407.829";" 787.851";" 792.808";" 200.355";"1755.100";" 187.750";" 297.874";" 207.458";" 358.191";" 321.037";" 215.321";" 401.640";" 390.802";" 188.965";" 516.207";"  96.535";" 227.952";" 324.878"
"7pm";" 443.140";" 444.104";" 787.851";" 767.554";" 200.355";"1778.477";" 123.843";" 233.997";" 211.995";" 358.191";" 321.037";" 237.900";" 401.640";" 368.138";" 160.546";" 531.829";"  96.535";" 291.859";" 243.670"
"8pm";" 534.144";" 407.829";" 809.302";" 686.123";" 126.986";"1852.092";" 137.810";" 270.272";" 211.995";" 358.191";" 321.037";" 237.900";" 401.640";" 368.138";" 188.965";" 514.194";"  96.535";" 291.859";" 243.670"
"9pm";" 460.775";" 407.829";" 713.960";" 686.123";" 126.986";"1919.776";" 137.810";" 270.272";" 211.995";" 358.191";" 321.037";" 237.900";" 475.009";" 368.138";" 188.965";" 514.194";"  96.535";" 291.859";" 271.328"
"10pm";" 460.775";" 407.829";" 713.960";" 781.189";" 126.986";"1824.710";" 137.810";" 270.272";" 211.995";" 358.191";" 321.037";" 237.900";" 475.009";" 368.138";" 188.965";" 460.644";"  96.535";" 291.859";" 324.878"
"11pm";" 468.443";" 407.829";" 809.302";" 781.189";" 126.986";"1706.704";" 109.425";" 270.272";" 211.995";" 358.191";" 321.037";" 237.900";" 495.726";" 368.138";" 188.965";" 460.644";"  96.535";" 314.523";" 324.878"
