"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052";"053";"054";"055";"056";"057";"058";"059";"060";"061";"062";"063";"064";"065";"066";"067";"068";"069";"070";"071";"072";"073";"074";"075";"076";"077";"078";"079";"080";"081";"082";"083";"084";"085";"086";"087";"088";"089";"090";"091";"092";"093";"094";"095";"096";"097";"098";"099";"100";"101";"102";"103";"104";"105";"106";"107";"108";"109";"110";"111";"112";"113";"114";"115";"116";"117";"118";"119";"120";"121";"122";"123";"124";"125";"126";"127";"128";"129";"130";"131";"132";"133";"134";"135";"136";"137"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100"
"4am";"  0.0000000";"  0.0000000";"  0.0000000";"  0.3124765";"  0.4305905";"  0.0000000";"  0.0000000";"  0.4654294";"  2.2146591";"  0.1333131";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.8533096";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.8313745";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"100.0000000";"  0.5420218";"  0.0000000";"  0.4922683";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"100.0000000";" 96.7796688";"  1.2474485";"  0.2997802";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.7729863";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";" 98.4948418";" 97.3192377";" 99.5644166";"  0.0000000";"  0.0000000";"  0.0000000";"  4.6531278";"  1.3184616";"  0.0000000";"  0.0000000";"  1.0024195";"  0.0000000";"  0.7420102";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  1.4940229";"100.0000000";"  0.0000000";"  0.0000000";"  0.9864597";"100.0000000";" 99.2035034";"100.0000000";"100.0000000";"100.0000000";" 98.9411822";"  0.9669942";" 97.5596759";"  1.9279354";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.4569405";"  0.0000000";"100.0000000";"  0.6622005";"  0.0000000";"  0.0000000";"  0.2429742";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.5952616";"  0.0000000";" 99.4054482";"100.0000000";" 99.2361207";"100.0000000";"100.0000000";"  1.9457593";"  1.3333515";"  0.0000000";" 99.4963756";" 99.7358332"
"5am";"  0.0000000";"  0.0000000";"  0.0000000";"  0.3043499";"  0.4341335";"  0.8464950";"  0.0000000";"  0.4509912";"  2.1391230";"  0.1336403";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.5671363";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.8720966";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"100.0000000";"  0.5449535";"  0.0000000";"  0.4552334";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"100.0000000";" 96.6946422";"  1.2932513";"  0.3053945";"  0.6401642";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.7495018";"  0.0000000";"  0.0000000";"  0.0000000";"  0.8189162";"  0.0000000";" 97.7104458";" 97.0266934";" 99.5553921";"  0.0000000";"  0.0000000";"  0.0000000";"  4.9603126";"  1.3274218";"  0.4575681";"  0.0000000";"  1.2762842";"  0.0000000";"  2.0332919";"  0.6086553";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  1.5029623";"100.0000000";"  0.0000000";"  0.0000000";"  0.9767189";"100.0000000";" 98.4420893";" 99.7385558";" 98.9661592";"100.0000000";" 98.9319970";"  0.9632480";" 97.4979380";"  1.9408775";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  1.1194773";"  0.0000000";"100.0000000";"  0.6553773";"  0.0000000";"  0.0000000";"  0.2508036";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";" 99.4054482";" 99.9123734";" 99.2309675";"100.0000000";"100.0000000";"  2.1573979";"  1.3032403";"  0.3443011";" 99.4876918";" 99.7358332"
"6am";"  0.0000000";"  0.0000000";"  0.0000000";"  0.8013480";"  0.4348489";"  0.0000000";"  0.0000000";"  0.4455995";"  2.9010600";"  0.1313284";"  0.0000000";"  0.0000000";"  0.0000000";"  0.4572767";"  0.2949539";"  0.5792105";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.3903120";"  0.0000000";"  0.5343223";"  0.3037145";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.9665835";"  0.0000000";"  0.0000000";"  0.7782090";"  0.9822250";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  1.4380164";"  0.0000000";"  0.0000000";"  0.0000000";" 96.7014679";"  1.3058305";"  0.0000000";"  0.4514351";"  0.0000000";"  0.7542518";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.5566517";"  0.0000000";"  0.4570546";"  0.0000000";"  0.0000000";"  0.0000000";" 99.1144308";" 96.4010607";"  1.3467076";"  1.0421787";"  0.9472567";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  1.3424335";"  0.0000000";"  0.0000000";"  0.3962995";"  5.7425523";"  0.0000000";" 97.2862699";" 96.0127346";"100.0000000";"  0.0000000";"  1.2491462";"  0.3497563";"  2.2452757";"  1.3511620";"  0.4623652";"  0.0000000";"  2.2900740";"  0.0000000";"  3.4408549";"  2.1527678";"  1.3759671";"  0.0000000";"  0.6236602";"  0.0000000";"  3.0164813";" 97.6814367";"  3.6406932";"  0.0000000";"  2.0161288";"100.0000000";" 97.0952309";" 99.7287542";" 98.8585043";" 98.6341807";" 97.6141916";"  1.7167013";" 96.2771098";"  1.9858185";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.6749638";"  0.0000000";"100.0000000";"  1.5471583";"  1.6865184";"  0.0000000";"  0.9202292";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";" 99.3362482";" 98.8069138";" 99.1867410";"100.0000000";"100.0000000";"  3.0850008";"  4.1136343";"  0.3565648";" 99.4332972";" 98.2449990"
"7am";"  0.7145689";"  1.1110231";"  0.0000000";"  1.4774293";"  1.7331244";"  1.7229129";"  0.0000000";"  0.4481658";"  1.3783211";"  0.6835655";"  1.0221327";"  0.5339290";"  0.0000000";"  0.6327646";"  0.2741515";"  2.8825587";"  0.3077440";"  0.0000000";"  0.0000000";"  0.4902674";"  0.0000000";"  2.0116433";"  0.7552245";"  0.0000000";"  0.5409713";"  0.7434775";"  0.0000000";"  0.1782682";"  0.0000000";"  0.3107374";"  0.8930784";"  0.0000000";"  5.5715494";"  0.1677080";"  0.5934696";"  1.5550320";"  1.2018457";"  1.6478783";"  0.8602504";"  0.5912324";"  0.2007552";"  0.3086387";"  0.0000000";"  2.8017377";"  0.0000000";"  0.0000000";"  0.0000000";" 92.9222009";"  4.8179924";"  1.1463650";"  1.5943146";"  0.4938733";"  0.9331381";"  1.5685237";"  0.0000000";"  0.0000000";"  0.0000000";"  7.2572227";"  0.0000000";"  1.4566370";"  0.3876883";"  1.2382195";"  1.5684013";" 98.8956815";" 95.1553844";"  3.6215166";"  4.2973036";"  4.6888580";"  1.4489727";"  1.0675485";"  0.9298307";"  0.0000000";"  4.7486304";"  1.0568659";"  0.0000000";"  1.4848784";"  7.6691754";"  0.0000000";" 94.0194788";" 94.7921205";" 98.7264760";" 10.4286716";"  3.0856580";"  5.9579714";"  5.5201776";"  2.4916810";"  2.8174165";"  0.0000000";"  7.1802639";"  1.6002635";"  5.8932772";"  5.0971740";"  9.1806650";"  6.5530473";"  5.7726589";"  3.3676583";"  4.6536016";" 96.4517659";"  4.6367314";"  1.3439512";"  3.0653544";"100.0000000";" 84.0268223";" 97.6375268";" 98.7365568";" 95.2228563";" 93.6379442";"  0.4234517";" 94.1318981";"  4.2990894";"  0.0000000";"  0.0000000";"  0.0000000";"  0.8511643";"  1.4463888";"  0.5090926";" 96.4718626";"  4.0962345";" 11.4961610";"  1.6703928";"  1.0034877";"  6.0359929";"  2.0229896";"  1.7205758";"  0.9182206";"  2.2539813";"  1.1324531";" 93.8407692";" 94.0975451";" 99.0158474";" 97.5012963";" 98.0761639";"  9.0686019";"  9.6743585";"  1.6097360";" 99.1135876";" 98.1488949"
"8am";"  2.3287097";"  1.0610428";"  0.0000000";"  2.9876001";"  0.7530980";"  2.2338799";"  0.7368721";"  0.5831241";"  3.4582178";"  1.3156808";"  1.0542661";"  1.1535293";"  0.3041492";"  1.2022992";"  0.3656298";"  4.7032349";"  0.3881288";"  0.0000000";"  0.0000000";"  0.5048107";"  0.8537432";"  2.1713554";"  1.7253287";"  0.6330966";"  0.4933380";"  0.6958005";"  0.0000000";"  0.9737923";"  0.0000000";"  0.4563280";"  0.8559391";"  0.0000000";"  7.2844364";"  0.1573433";"  0.8057594";"  3.0532107";"  1.3726222";"  2.1072056";"  0.8798642";"  1.2879298";"  0.1923412";"  1.7217954";"  0.0000000";"  3.9683217";"  0.8046122";"  0.3858032";"  0.0000000";" 87.5558074";"  4.9266046";"  3.0987198";"  2.9868074";"  0.9330214";"  1.6143479";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  7.5198391";"  0.0000000";"  2.0539385";"  0.3864204";"  0.0000000";"  1.6115566";" 98.6891623";" 89.4234080";"  4.1072957";"  3.4834643";"  9.7550359";"  5.0581964";"  1.3269102";"  2.4527915";"  0.0000000";"  4.8500773";"  3.0227135";"  0.0000000";"  2.0641571";"  9.4451255";"  0.0000000";" 85.6215553";" 92.1579643";" 98.4235560";" 12.1995263";"  4.9471813";"  7.3277898";"  7.4039505";"  5.9147878";"  6.4304933";"  0.0000000";"  6.6235514";"  6.0028916";"  8.5605690";"  5.8870473";" 12.3753362";"  6.7165020";"  9.0246603";" 10.6651392";"  7.6032717";" 90.1419392";"  6.0244995";"  0.5329836";"  4.1188785";"100.0000000";" 75.3075599";" 96.4922247";" 93.8621683";" 88.5525153";" 88.8924032";"  1.1162837";" 85.9543686";" 12.7426002";"  0.0000000";"  0.0000000";"  0.0000000";"  5.3154882";"  7.4072886";"  1.1088964";" 93.1492443";"  6.6759895";" 15.1744395";"  1.8332887";"  2.1525448";"  3.9958570";"  4.0385077";"  3.0189468";"  2.1014639";"  3.4208208";"  1.1252173";" 88.1523541";" 92.1062877";"100.0000000";" 92.9323745";" 96.3946469";" 16.5764174";" 16.3392116";"  1.7390489";" 97.1512852";" 97.3927295"
"9am";" 3.2445293";" 2.6924821";" 0.0000000";" 3.1448100";" 1.6864054";" 3.3813327";" 0.7927756";" 0.7246905";" 3.1452273";" 1.2712604";" 1.3259915";" 1.2719282";" 0.2730015";" 2.0190840";" 0.4021252";" 6.9458993";" 0.4324985";" 0.0000000";" 1.5220514";" 0.5303799";" 0.9274006";" 2.0663959";" 1.8139425";" 1.6337264";" 0.4548950";" 0.6232693";" 0.0000000";" 1.0606780";" 0.0000000";" 0.6621321";" 0.9631828";" 0.4751600";" 8.1603459";" 0.3194295";" 1.0381781";" 3.3168945";" 1.4799678";" 2.5317534";" 1.4656310";" 1.4097473";" 0.1864246";" 2.5110943";" 0.0000000";" 3.9604861";" 0.8603999";" 0.3799880";" 0.3901634";"85.9079684";" 5.9238566";" 3.6316137";" 4.8967286";" 0.5340225";" 1.6394123";" 0.0000000";" 0.0000000";" 0.0000000";" 0.0000000";"10.2692088";" 0.0000000";" 3.3930058";" 1.5396713";" 0.0000000";" 4.0057760";"98.5733694";"89.2615673";" 4.3786530";" 8.5075521";"11.6993025";" 7.2985968";" 1.3321281";" 4.6665308";" 0.0000000";" 4.9496536";" 3.1349387";" 1.7356279";" 0.9566702";"10.1876444";" 1.4528573";"81.3008987";"92.7679677";"98.3830605";"12.7114487";" 4.9597965";" 8.2733764";" 8.0027589";" 6.9899209";" 6.4463278";" 1.7581832";" 6.8648087";" 4.4087720";" 9.4338012";" 6.3547596";"12.7089911";" 6.6161125";" 7.6592814";"13.4850274";"10.0058519";"89.9354122";" 5.9541600";" 0.5531718";" 5.6193581";"93.3504047";"72.8541956";"95.4156876";"91.9008223";"84.9355606";"88.0276010";" 2.1291124";"84.2566045";"14.1820576";" 0.0000000";" 0.0000000";" 0.0000000";" 5.2928910";" 6.8102293";" 1.7397418";"92.6009886";" 8.4953953";"15.7137373";" 1.8343819";" 1.6383626";" 5.1215213";" 4.5041362";" 2.8984427";" 2.0623895";" 3.9747790";" 1.1228274";"85.2601523";"91.0898919";"97.5183539";"91.7525336";"96.2567812";"21.1697005";"19.5457484";" 2.7329961";"96.9389920";"97.1181824"
"10am";" 3.3656868";" 4.1096544";" 1.1626273";" 3.2690415";" 1.3633299";" 3.2776133";" 0.7220608";" 0.8660454";" 2.7779500";" 1.0793813";" 1.5523628";" 1.3211902";" 0.4984432";" 1.9481460";" 0.9857654";" 6.5772118";" 0.4624583";" 0.0000000";" 1.6109290";" 0.5114024";" 0.9160109";" 2.0886872";" 1.9219824";" 1.4785960";" 0.4451763";" 0.6315166";" 0.0000000";" 1.1040841";" 0.0000000";" 0.6746386";" 0.9972075";" 0.0000000";" 9.5073720";" 0.3109603";" 1.0380511";" 3.1040776";" 2.1768573";" 2.7069925";" 1.2115701";" 1.8910591";" 0.2182542";" 3.3389353";" 0.0000000";" 3.8929515";" 0.9137528";" 0.4237338";" 0.3908354";"81.1060025";" 6.7536300";" 4.5165939";" 6.2635068";" 0.5536336";" 0.6526029";" 0.0000000";" 0.0000000";" 0.0000000";" 0.0000000";"10.1404893";" 0.0000000";" 3.4175347";" 2.2173467";" 0.0000000";" 3.5719345";"98.4673178";"89.6540490";" 4.2045692";" 6.8461404";"12.4425502";" 6.8390137";" 1.3583838";" 5.4548013";" 0.0000000";" 5.2329246";" 3.1787733";" 1.7484715";" 2.1873001";"10.0906178";" 0.0000000";"80.2010073";"95.0681733";"98.3328881";"12.5856455";" 4.7928616";" 9.8682799";" 8.2988195";" 6.1393495";" 5.9189596";" 1.8311684";" 6.7159292";" 4.1231930";" 8.5028360";" 9.6451011";"13.2629125";" 6.7591456";"10.9088326";"13.9657831";" 9.9878211";"88.2372647";" 6.1857140";" 1.8634479";" 5.8551586";"92.8875989";"72.9819173";"95.5901078";"91.6989537";"84.8675358";"85.4981891";" 2.5518768";"86.0757345";"13.4739146";" 0.0000000";" 0.0000000";" 0.0000000";" 5.2895793";" 7.9722127";" 1.2804735";"93.8197513";" 9.2977438";"16.5749593";" 4.0382514";" 1.5901792";" 4.6053452";" 3.8014955";" 3.5564335";" 2.1025152";" 3.4633174";" 1.1187556";"85.9666896";"88.7598464";"96.7308649";"93.1516222";"95.9565312";"22.7412026";"22.7568584";" 2.8988508";"98.5296825";"97.0170376"
"11am";" 2.9685757";" 2.6086613";" 1.1301785";" 2.4655520";" 2.0957328";" 2.8285093";" 0.7313109";" 0.8566582";" 2.7464318";" 1.1054191";" 1.6350170";" 1.7753678";" 0.3837176";" 2.3341067";" 1.1485749";" 4.9203244";" 0.4200957";" 0.0000000";" 0.0000000";" 0.4988195";" 0.5957118";" 2.1480100";" 1.8663297";" 1.3455642";" 0.4905641";" 1.2093149";" 0.0000000";" 1.3004659";" 0.0000000";" 0.6756467";" 1.0317155";" 0.0000000";" 8.6289333";" 0.3143981";" 0.8196136";" 3.1159166";" 1.5744508";" 2.1523193";" 1.3436739";" 1.9200481";" 0.0000000";" 3.3802091";" 0.0000000";" 3.9871603";" 0.9298164";" 0.4400221";" 0.3807889";"80.3257879";" 6.2641273";" 4.0618057";" 6.7210479";" 0.5680605";" 1.7975974";" 0.0000000";" 0.0000000";" 0.0000000";" 0.0000000";"10.9166658";" 1.0109306";" 3.2491204";" 1.7852013";" 0.0000000";" 2.9145523";"96.3819460";"87.0539448";" 2.2651706";" 5.0232798";"12.3662330";" 6.3488723";" 1.1842829";" 4.5276477";" 0.0000000";" 5.8473024";" 3.1990621";" 1.5817945";" 1.5045597";"10.2721835";" 0.0000000";"80.2209455";"94.2101358";"98.5306419";"13.3524397";" 4.5289596";"11.0766983";" 8.7955198";" 6.2138361";" 6.8340908";" 0.0000000";" 8.4778050";" 4.5372826";" 8.7420059";" 9.8799241";"12.5872269";" 7.0925367";" 9.2589162";" 7.1273677";" 8.9152629";"89.3289171";" 4.8995767";" 2.5659860";" 4.8861946";"92.9524538";"74.9276897";"95.5913347";"91.9731054";"87.1267565";"88.8034963";" 1.5786984";"86.2362945";"12.4793795";" 0.0000000";" 0.0000000";" 0.0000000";" 5.1850002";" 8.0729336";" 1.2428236";"94.0232914";" 7.0933514";"15.6910384";" 1.8137139";" 2.2372722";" 4.5172570";" 3.7010639";" 3.4606933";" 2.7637182";" 3.2095651";" 1.1862859";"86.1195974";"89.6236376";"96.9275126";"94.5323686";"96.1186129";"20.5032930";"22.4576269";" 1.7730822";"97.1738844";"97.8365167"
