"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029"
"12am";"1590.00";" 788.64";"   0.00";"1195.68";" 750.48";" 368.88";" 521.52";" 661.44";"   0.00";" 190.80";" 190.80";" 623.28";" 750.48";" 279.84";" 483.36";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 279.84";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"2302.32"
"1pm";"1653.60";" 839.52";"   0.00";"1386.48";" 661.44";" 368.88";" 521.52";" 623.28";"   0.00";" 178.08";" 165.36";" 610.56";" 763.20";" 254.40";" 496.08";" 152.64";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 292.56";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"2442.24"
"2pm";"1615.44";" 864.96";"   0.00";"1348.32";" 648.72";" 368.88";" 521.52";" 686.88";"   0.00";" 165.36";" 152.64";" 597.84";" 801.36";" 279.84";" 470.64";" 152.64";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 267.12";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"2340.48"
"3pm";"1475.52";" 737.76";"   0.00";"1119.36";" 597.84";" 368.88";" 445.20";" 572.40";"   0.00";" 165.36";"   0.00";" 546.96";" 674.16";" 228.96";" 381.60";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 241.68";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"1844.40"
"4pm";" 839.52";" 661.44";"   0.00";" 725.04";" 305.28";" 228.96";" 279.84";" 559.68";"   0.00";"   0.00";"   0.00";" 381.60";" 636.00";" 152.64";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"1144.80"
"5pm";"356.16";"445.20";"  0.00";"407.04";"203.52";"  0.00";"152.64";"279.84";"  0.00";"  0.00";"  0.00";"241.68";"368.88";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"597.84"
"6pm";"318.00";"457.92";"  0.00";"381.60";"  0.00";"152.64";"  0.00";"279.84";"  0.00";"  0.00";"  0.00";"318.00";"267.12";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"0";"  0.00";"  0.00";"  0.00";"  0.00";"610.56"
"7pm";"432.48";"483.36";"  0.00";"356.16";"  0.00";"  0.00";"165.36";"267.12";"  0.00";"  0.00";"  0.00";"241.68";"228.96";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"0";"  0.00";"  0.00";"  0.00";"  0.00";"572.40"
"8pm";"305.28";"368.88";"  0.00";"190.80";"  0.00";"  0.00";"152.64";"216.24";"  0.00";"  0.00";"  0.00";"165.36";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"0";"  0.00";"  0.00";"  0.00";"  0.00";"432.48"
"9pm";"216.24";"228.96";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"165.36";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"0";"  0.00";"  0.00";"  0.00";"  0.00";"394.32"
"10pm";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"152.64";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"0";"  0.00";"  0.00";"  0.00";"  0.00";"318.00"
"11pm";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"0";"  0.00";"  0.00";"0";"  0.00";"267.12"
"12pm";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"0";"  0.0";"  0.0";"  0.0";"0";"0";"  0.0";"0";"  0.0";"190.8"
"1am";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"0";"  0.00";"  0.00";"  0.00";"0";"0";"  0.00";"  0.00";"  0.00";"178.08"
"2am";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"0";"  0.00";"  0.00";"  0.00";"0";"0";"  0.00";"0";"  0.00";"178.08"
"3am";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"0";"  0.00";"  0.00";"  0.00";"0";"0";"  0.00";"0";"  0.00";"178.08"
