"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052";"053";"054";"055";"056";"057";"058";"059";"060";"061";"062";"063";"064";"065";"066";"067";"068";"069";"070";"071";"072";"073";"074";"075";"076";"077";"078";"079";"080";"081";"082";"083";"084";"085";"086";"087";"088";"089";"090";"091";"092";"093";"094";"095";"096";"097";"098";"099";"100";"101";"102";"103";"104";"105";"106";"107";"108";"109";"110";"111";"112";"113";"114";"115";"116";"117";"118";"119";"120";"121";"122";"123";"124";"125";"126";"127";"128";"129";"130";"131";"132";"133";"134";"135";"136";"137"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809";"79.7610320099809"
"4am";"13.225411";" 8.548439";" 9.783009";"19.148798";"22.235304";"22.387341";"18.868841";"15.105773";"17.799260";"18.014262";"25.785243";"13.694276";" 8.996736";"11.555265";"21.697126";"13.564903";"32.776471";"24.348605";"22.820695";"11.567290";" 7.766637";" 4.205413";" 7.424192";"15.965562";"11.047731";"16.324319";"11.780150";"23.626895";"21.079375";" 7.046288";" 9.003751";" 9.569194";"16.720632";"15.053945";"19.906755";"16.244342";"15.431214";"31.459912";"15.515236";"10.657173";"18.162938";"21.774653";"19.647745";"16.932903";"19.928334";" 6.812852";"28.398439";"20.887969";"22.114001";"15.804688";"15.158230";"20.697479";"14.615185";"20.134901";"16.061476";"32.255170";"20.325638";"22.045445";"12.641459";"17.408281";"16.236774";"16.705710";"12.592083";"20.917370";"18.607049";"24.323599";"26.949865";"20.473399";"18.592970";"16.898103";"22.084713";"21.106237";"26.223854";"16.332675";"12.742716";"13.828816";"18.260726";"15.504890";"16.280979";"19.259081";"20.304252";"11.670807";"10.142624";"20.697589";"19.109369";"10.293228";"14.887571";"13.791430";"25.351232";"14.968047";"21.275340";"12.464083";"22.740708";"27.382277";"19.782684";"21.405079";"18.366207";"23.221071";"21.166550";"20.920819";"21.638562";"12.136309";"12.760792";"10.146089";"11.547277";"19.347985";"10.582821";"16.663658";"24.753150";"25.994650";"21.679621";"19.948732";"15.716571";"17.913840";"21.776752";"24.420262";"16.213323";"25.800020";"21.218944";"23.565818";"13.160728";" 6.793110";"34.440345";"14.336479";" 8.442786";"15.366686";"14.098793";"12.047850";"11.666915";"16.853898";"18.589716";"20.514779";"26.045833";"17.502286";"21.183545";"18.981944";" 8.977146"
"5am";"13.277481";" 8.625405";" 9.959871";"18.615707";"20.545397";"22.709720";"18.798742";"15.908332";"17.599968";"17.894524";"26.437000";"13.657958";" 9.295700";"10.940360";"21.736544";"14.257980";"32.835345";"23.565731";"22.844074";"11.830243";" 8.427251";" 5.126338";" 7.369389";"18.680611";"10.009527";"15.814125";"11.998617";"23.176332";"21.392716";" 6.747209";"10.530303";" 9.768729";"17.326211";"15.297847";"19.732936";"16.720416";"15.690007";"32.141698";"15.559152";"10.569494";"19.373094";"21.893155";"19.470054";"16.868435";"19.454086";" 6.975465";"28.759260";"20.887969";"22.597975";"16.423989";"14.312030";"20.114071";"14.611445";"20.007379";"16.198536";"31.797036";"20.691630";"21.177571";"12.173688";"17.042259";"16.938144";"16.705710";"12.284828";"20.917370";"18.217625";"23.630617";"25.439954";"24.237559";"19.203722";"17.236554";"22.927673";"21.006939";"25.143826";"16.733761";"13.230144";"15.368933";"18.243996";"15.700678";"18.320922";"17.054838";"20.735306";"10.833723";"10.142624";"20.076307";"19.085926";" 9.606038";"14.802168";"14.025422";"24.234181";"15.382590";"19.719630";"11.715543";"25.210523";"27.751597";"20.065390";"20.269812";"18.482203";"23.458963";"21.444429";"20.420141";"20.839002";"12.323281";"13.577790";"10.019026";"12.040024";"19.807106";"11.010874";"16.591283";"24.727206";"26.180515";"21.845008";"20.126780";"16.258191";"17.813840";"21.632906";"25.274084";"14.964288";"26.143532";"19.677028";"23.485446";"12.891388";" 6.235005";"33.510375";"14.156644";" 8.489427";"16.359139";"14.098793";"12.047850";"11.649638";"16.969636";"18.821854";"20.774001";"25.880404";"19.506923";"21.436925";"18.247544";" 8.977146"
"6am";"13.101342";" 8.449312";"12.530661";"18.844473";"20.785836";"20.109077";"18.780978";"16.819624";"18.951584";"17.963217";"25.455945";"12.767939";"10.109890";"10.891698";"20.430412";"13.658062";"33.983546";"22.716296";"23.617824";"11.699215";" 9.061141";" 7.956410";" 9.685230";"19.510738";"13.641661";"13.883313";"11.895723";"21.125208";"20.299469";" 8.320467";"12.031812";" 9.679260";"17.254441";"15.935484";"18.608596";"14.694656";"14.569469";"31.284310";"16.820965";"10.796814";"18.949569";"21.568758";"19.493513";"20.150767";"18.715297";" 7.067823";"28.695770";"19.984175";"22.433542";"17.435861";"14.471962";"21.046278";"12.224312";"17.972235";"17.271189";"31.237104";"20.189191";"22.826152";"11.651077";"16.115758";"17.664423";"17.038644";"10.784518";"21.573817";"18.974741";"22.372967";"25.879782";"23.080134";"18.983697";"17.984650";"22.065340";"20.321234";"25.494674";"15.417820";"13.648540";"14.663077";"19.172420";"15.313142";"19.827695";"14.229360";"21.337737";"10.977043";"11.174631";"20.765491";"19.641018";" 9.800130";"14.389622";"13.930676";"25.962570";"16.743734";"19.973188";"11.900473";"22.142656";"27.651316";"19.550031";"18.525537";"17.900712";"21.084133";"23.729529";"19.277415";"20.035272";"10.721507";"11.952271";" 9.549799";"10.901149";"19.146647";"11.190779";"17.445967";"23.498310";"24.565655";"22.067550";"18.504755";"15.602461";"16.060033";"22.476063";"25.103084";"15.540722";"24.225378";"19.226011";"22.389021";"13.670178";" 6.501619";"33.225722";"14.003845";" 8.252425";"16.174247";"14.592652";"11.982635";"12.254706";"17.487140";"19.109114";"21.421334";"26.645928";"17.685180";"22.245216";"18.537372";" 9.378511"
"7am";"11.296890";"12.432057";"15.750333";"16.281081";"18.180436";"23.750474";"16.977099";"16.863812";"16.144375";"15.734713";"26.649937";"12.263080";"10.725196";"12.659847";"19.858450";"14.809921";"33.644260";"23.073585";"21.343769";"11.411796";"12.175318";" 7.435371";"10.044485";"22.759014";"13.944765";"11.351955";"12.554920";"19.241163";"17.572072";" 9.673009";"12.960283";"14.386196";"18.748491";"17.774699";"17.191764";"10.564395";"10.346692";"27.624567";"15.182554";"10.894016";"18.413584";"20.565475";"14.905841";"20.975903";"14.979006";" 5.242018";"23.577700";"19.728357";"15.852459";"18.624937";"13.475043";"17.758558";"13.291261";"19.470697";"16.487834";"30.696941";"20.696370";"28.672755";"11.732444";"13.445146";"18.279816";"16.739364";" 9.995057";"22.263115";"19.215793";"20.516423";"21.293869";"24.648236";"18.059362";"17.788484";"21.263808";"20.193633";"29.222501";"14.763530";" 9.229932";"15.282361";"20.442718";"13.277334";"17.071027";"17.251317";"17.356769";"14.996490";"12.875855";"18.747219";"18.753424";"12.747822";"13.224131";"14.694828";"22.664134";"16.096569";"23.478013";" 8.168455";"25.202142";"24.350645";"19.295097";"16.766616";"15.929464";"21.107311";"21.046738";"20.333748";"21.341463";"15.487623";"17.854379";" 9.328389";" 8.128734";"16.957330";" 8.722712";"18.192034";"17.138659";"24.386843";"20.523704";"15.304415";"15.133882";"15.432860";"18.281211";"22.800844";"13.949288";"22.580076";"22.087647";"23.650538";"11.989151";" 3.883341";"34.267868";"10.605064";" 8.014310";"17.886793";"15.097013";"10.316958";"11.967150";"18.580079";"22.724483";"19.462643";"20.938760";"16.898193";"21.670295";"16.328245";" 8.266096"
"8am";"14.515082";"18.775524";"18.909317";"15.706586";"19.235756";"23.163559";"15.812116";"17.520524";"15.687368";"11.854391";"25.891522";"13.897024";"13.689982";"17.858719";"19.901870";"17.149618";"31.702680";"20.684350";"25.569386";"14.144705";"11.226143";"10.542120";"13.804880";"23.113170";"19.395547";"12.476996";"11.825796";"19.042946";"11.946794";" 7.744418";"14.604505";"19.672275";"16.652210";"17.723529";"16.268820";"11.735729";" 8.488334";"25.944234";"18.321894";"10.243189";"18.453179";"17.032262";"15.959477";"16.138166";"13.968178";" 4.212464";"20.708509";"21.298499";"13.929691";"16.610848";"19.717601";"15.429034";"14.118527";"13.513009";"18.468811";"27.750800";"15.224952";"31.553215";" 8.077703";"14.990644";"16.864171";"13.947141";"17.510760";"22.704090";"16.792210";"15.365955";"19.766261";"21.387674";"13.431292";"20.084329";"23.731724";"18.523038";"30.035170";"16.445949";" 9.584176";"12.457009";"18.655072";"10.225052";"13.811199";"19.301006";"16.130053";"16.926295";"13.198952";"25.167765";"18.736231";" 8.631487";"12.918361";"17.514788";"19.088790";"16.104312";"21.907086";" 9.441599";"29.532628";"17.036150";"13.869715";"17.790446";"13.197041";"13.677991";"19.099086";"19.580622";"18.660813";"15.783615";"19.339131";" 9.996087";" 8.241961";"18.724018";" 9.117503";"20.880595";"21.229465";"19.598603";"17.658738";"14.160088";"12.024965";"17.233403";"20.222068";"26.600433";"15.583282";"21.166438";"23.286723";"23.497837";"13.807930";" 9.167231";"31.258090";" 7.530187";"14.321636";"18.052822";"15.291979";" 6.073953";" 9.764026";"16.684028";"21.245015";"19.842167";"23.045091";"22.460271";"19.123525";"15.174497";" 7.715218"
"9am";"16.681105";"18.789659";"22.577084";"15.934720";"19.650960";"27.205031";"17.963599";"19.828775";"18.694605";"11.610112";"23.946965";"16.142387";"13.650207";"19.216662";"19.021953";"18.252610";"35.954414";"19.344148";"24.798576";"15.171119";"12.394560";" 9.081335";"13.538977";"19.669102";"17.634920";"10.101220";" 7.902543";"19.911654";" 9.830405";" 7.234889";"16.359712";"20.201039";"15.695648";"20.607971";"16.505745";"14.055058";"12.444657";"24.923820";"17.425342";" 9.576239";"14.541338";"17.954490";"17.384301";"16.363234";"12.691898";" 4.147010";"21.454130";"22.747835";"11.456968";"14.346693";"21.541426";"15.634468";"14.344399";"25.412683";"16.278720";"22.840285";"13.946199";"28.290529";" 8.067446";"13.619693";"15.711892";"13.225736";"18.129811";"21.794706";"16.017708";"18.932153";"19.392087";"20.743974";"14.228290";"16.556399";"22.842346";"20.133009";"28.925773";"15.023257";" 5.151751";"13.809742";"18.621517";" 9.076805";"12.272116";"19.069000";"14.508348";"14.823598";"11.826856";"24.430144";"16.409730";" 9.047057";"15.537846";"16.042014";"19.780017";"16.183602";"21.004611";" 7.928120";"28.042900";"16.390078";"14.291441";"17.928178";"13.897628";"11.190607";"23.505578";"20.329930";"18.503705";"15.847650";"19.826249";"10.514230";" 9.714827";"17.466873";" 9.650953";"18.024795";"17.540683";"18.831017";"14.621669";"14.703250";"14.191217";"12.267590";"21.634165";"25.102972";"13.969316";"25.315234";"22.015586";"25.831743";"14.751364";"11.837331";"30.361989";" 9.371024";"12.147685";"19.403464";"13.079633";" 6.864129";" 9.020268";"17.315069";"20.108387";"18.735576";"23.340211";"20.016637";"19.364870";"15.123073";" 8.596696"
"10am";"18.451936";"20.552298";"22.382889";"15.902725";"20.563611";"25.440723";"20.531478";"23.034142";"15.317112";"11.969356";"24.586253";"13.845602";"15.533724";"18.442908";"16.748098";"19.349773";"28.262683";"22.902169";"22.008424";"11.638219";"11.033815";"10.569833";"15.704769";"18.936780";"15.083011";" 9.287155";"11.604285";"18.364627";"11.117142";"10.267453";"17.124549";"17.817640";"18.169971";"21.058918";"16.147921";"11.979517";"15.120289";"21.663914";"17.078764";"10.021192";"14.829947";"17.082247";"22.159301";"18.577884";"14.833572";" 1.990035";"20.671638";"20.511347";"11.777630";"16.421368";"23.710738";"16.579476";"13.185285";"25.033287";"15.816610";"29.120106";"14.088784";"24.307692";"12.528852";"13.688757";"19.040084";"11.782225";"20.144548";"20.447807";"14.091929";"20.100460";"17.983971";"20.496427";"17.006838";"17.770057";"22.946212";"25.266713";"28.724964";"14.202520";" 7.493433";"14.608709";"17.650161";" 8.851585";"13.525397";"19.016983";"14.958531";"15.085357";"10.347716";"20.953254";"17.800450";" 9.938466";"12.605981";"18.154524";"20.046721";"14.249237";"19.295748";" 9.347207";"26.764034";"17.079597";"13.005004";"18.559995";"14.744558";"13.597253";"23.969451";"17.531830";"18.671826";"16.984744";"18.120324";"10.804831";" 8.802908";"15.781169";" 7.821229";"19.473228";"15.544580";"19.363774";"14.359890";"16.364099";"14.500985";"16.287845";"21.678574";"24.609313";"16.292578";"27.171854";"19.977301";"29.795253";"12.167477";"10.098817";"30.196216";" 8.727623";"12.085832";"18.986360";"13.028715";" 7.787119";"10.397702";"15.531018";"21.972810";"16.509551";"24.645365";"19.561842";"20.515810";"13.526657";" 8.127176"
"11am";"17.710560";"20.006770";"20.837495";"13.721344";"20.674045";"26.029449";"23.580040";"20.193697";"17.653269";"16.177869";"26.701654";"13.886840";"12.893732";"20.220969";"16.246104";"17.557777";"28.513735";"27.107606";"23.710957";"12.623606";"11.441296";" 8.720702";"14.225997";"20.668180";"16.449698";"11.049065";" 8.062407";"16.604003";"10.028096";" 8.842472";"16.424116";"14.795829";"17.449516";"20.329995";"15.134550";"12.695601";"16.085753";"23.340239";"17.276872";"11.704549";"14.440161";"18.661226";"18.054039";"15.877881";"19.906683";" 2.069281";"18.914970";"19.706123";"11.821246";"19.062662";"21.119834";"11.824872";"13.929758";"23.371240";"13.091135";"28.141042";"14.128662";"21.177173";"11.211923";"12.510912";"21.043791";"13.297362";"20.100201";"19.322229";"18.679982";"17.145327";"19.006808";"19.928432";"19.282810";"16.710423";"22.966230";"22.059282";"31.807169";"13.366584";"10.090051";"13.958517";"17.776132";" 9.221935";"12.102765";"17.604951";"15.820011";"17.420656";"10.071879";"21.999780";"17.362363";" 9.563970";"15.370189";"19.534814";"20.548993";"13.525353";"18.485132";"11.058731";"28.375938";"19.696223";"13.019128";"20.502339";"14.755191";"14.624479";"21.871047";"19.646236";"15.843436";"16.825123";"16.225531";"11.196976";" 8.672052";"17.747046";" 8.717829";"19.262116";"16.115776";"19.663342";"17.095054";"15.599705";"14.748284";"14.512727";"22.889173";"23.110092";"14.966495";"25.806381";"19.826893";"28.467008";"12.228885";"10.428179";"28.902447";" 5.789920";"11.338054";"18.402258";"15.940375";" 9.735600";"10.589193";"15.589042";"20.903845";"18.599778";"21.684534";"23.087260";"20.205389";"14.495949";" 8.953454"
