"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019"
"min";"0.652484132363412";"0.652484132363412";"0.652484132363412";"0.652484132363412";"0.652484132363412";"0.652484132363412";"0.652484132363412";"0.652484132363412";"0.652484132363412";"0.652484132363412";"0.652484132363412";"0.652484132363412";"0.652484132363412";"0.652484132363412";"0.652484132363412";"0.652484132363412";"0.652484132363412";"0.652484132363412";"0.652484132363412"
"max";"64.7235702622822";"64.7235702622822";"64.7235702622822";"64.7235702622822";"64.7235702622822";"64.7235702622822";"64.7235702622822";"64.7235702622822";"64.7235702622822";"64.7235702622822";"64.7235702622822";"64.7235702622822";"64.7235702622822";"64.7235702622822";"64.7235702622822";"64.7235702622822";"64.7235702622822";"64.7235702622822";"64.7235702622822"
"4am";"26.52428";"18.84136";"17.07503";"23.05240";"22.56203";"22.89743";"39.54859";"17.50411";"18.06834";"11.97303";"23.14886";"22.56282";"22.42997";"22.93864";"23.96977";"15.59933";"16.76085";"23.86352";"27.63875"
"5am";"26.58842";"18.47840";"17.80327";"22.71408";"22.78683";"22.54984";"39.54859";"17.50978";"18.25279";"11.77765";"21.74943";"22.18811";"21.89720";"22.43102";"23.81716";"15.83432";"17.67694";"24.02770";"26.94731"
"6am";"25.21919";"19.14946";"18.07866";"21.26224";"21.85841";"23.23775";"39.24657";"17.96677";"18.83294";"12.01339";"21.74943";"22.95308";"22.56528";"21.62132";"23.27917";"16.04737";"17.70762";"24.45196";"27.98276"
"7am";"31.31917";"16.23112";"18.66399";"22.26412";"24.14620";"22.91905";"33.29210";"18.96221";"18.99088";"16.72400";"19.05742";"21.95488";"20.96134";"21.36758";"25.04863";"16.79113";"11.98405";"22.77515";"24.03594"
"8am";"33.51253";"12.72666";"15.61747";"23.74460";"26.41634";"21.75173";"23.41834";"16.95976";"18.22987";"19.59410";"16.67511";"19.40586";"22.95261";"23.36426";"20.24575";"16.34636";"11.27921";"23.72192";"24.06264"
"9am";"35.18351";"17.70869";"17.78541";"25.25371";"27.78709";"20.77906";"26.76093";"16.95963";"13.73920";"14.56581";"16.98081";"18.91394";"24.80858";"21.78635";"20.33325";"14.19897";"10.94753";"20.73038";"24.70430"
"10am";"35.20276";"20.52974";"18.52727";"24.33354";"28.54817";"20.81858";"24.13642";"16.16950";"16.10729";"14.26385";"16.47018";"24.98475";"26.24456";"22.07816";"19.38014";"13.10812";"10.92558";"23.58906";"23.50098"
"11am";"35.755779";"13.385363";"16.337507";"23.264178";"25.878880";"21.469216";"23.815439";"18.421588";"15.133520";"13.446624";"18.127258";"23.702664";"22.344240";"24.625741";"22.716168";"13.374362";" 7.732816";"24.355382";"22.777348"
"12am";"36.931853";"19.727288";"17.733529";"24.054449";"23.972563";"20.418779";"28.514917";"17.130919";"16.333139";" 9.735826";"19.643575";"22.242443";"21.166570";"19.815674";"23.931756";"14.163986";"15.720678";"22.573484";"24.021473"
