"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015"
"min";"0.264560315261953";"0.264560315261953";"0.264560315261953";"0.264560315261953";"0.264560315261953";"0.264560315261953";"0.264560315261953";"0.264560315261953";"0.264560315261953";"0.264560315261953";"0.264560315261953";"0.264560315261953";"0.264560315261953";"0.264560315261953";"0.264560315261953"
"max";"67.4161575412009";"67.4161575412009";"67.4161575412009";"67.4161575412009";"67.4161575412009";"67.4161575412009";"67.4161575412009";"67.4161575412009";"67.4161575412009";"67.4161575412009";"67.4161575412009";"67.4161575412009";"67.4161575412009";"67.4161575412009";"67.4161575412009"
"4am";"20.16345";"21.58944";"16.14551";"19.58242";"16.66176";"29.85569";"14.30906";"17.94924";"22.90148";"14.18722";"11.57835";"10.17105";"18.48079";"24.08941";"16.59609"
"5am";"20.01465";"21.58944";"16.21004";"19.23138";"16.72649";"31.99009";"10.88989";"18.09451";"23.31218";"14.18488";"11.25982";"10.24855";"17.89556";"24.08941";"17.30120"
"6am";"20.477623";"20.530395";"16.595609";"18.941477";"16.906905";"32.207561";"12.133369";"19.292854";"24.018328";"13.576454";"10.932772";" 9.744247";"17.688019";"22.331150";"17.301202"
"7am";"19.205229";"19.279514";"16.751051";"17.144848";"15.861415";"32.280610";"13.593281";"15.453659";"26.383136";"14.933869";" 7.668694";"10.313964";"17.172722";"27.312734";"15.403953"
"8am";"18.040566";"16.644321";"16.496107";"12.519042";"32.728687";"27.176302";"19.192498";"15.914907";"27.854816";"15.809508";" 9.539328";" 9.194697";"15.509956";"26.309756";"17.373801"
"9am";"18.526997";"17.205758";"17.177009";"15.238399";"33.104413";"27.552086";"18.538718";"15.183086";"23.625639";"13.908336";" 8.903016";" 9.013085";"15.658791";"34.585741";"15.262834"
"10am";"19.688653";"19.024227";"17.334840";"11.448637";"36.388681";"24.033685";"18.791576";"18.304049";"24.479038";"13.823369";" 6.485369";" 7.710791";"12.141396";"25.650546";"15.491232"
"11am";"20.858790";"18.344691";"18.271404";"10.919745";"36.442684";"23.451339";"20.628331";"17.209562";"25.406043";"13.599371";" 6.737250";" 8.541052";"12.332921";"29.290378";"16.098711"
"12am";"19.725504";"17.514994";"18.535638";"11.066614";"18.671733";"34.838133";"12.053474";"18.977038";"23.293550";"14.986498";" 6.842057";" 9.632384";"12.845817";"27.736097";"17.033626"
"1pm";"18.861512";"16.918574";"17.989188";"12.452596";"18.615346";"29.075839";"23.452918";"19.479412";"24.144449";"14.935580";" 6.278902";" 6.923461";"13.475091";"27.141820";"21.827456"
"2pm";"18.287040";"17.974420";"18.245245";"13.142001";"18.543434";"27.744819";"29.016592";"17.557848";"19.153135";"14.013413";"14.369118";" 6.220642";"15.303539";"22.853361";"19.692626"
"3pm";"20.344895";"16.912977";"16.484331";"17.903205";"17.073843";"25.358424";"27.977272";"16.947908";"26.994458";"14.022099";" 8.543753";" 8.951615";"13.849185";"22.842955";"21.942817"
"4pm";"17.610242";"16.683349";"21.950997";"15.592399";"18.538852";"30.470715";"13.773405";"20.552670";"19.529855";"13.903271";"11.522930";" 7.007482";"15.350144";"25.372394";"21.224367"
"5pm";"17.658107";"16.165950";"21.909708";"20.623347";"19.682516";"29.598955";"11.503249";"17.994717";"16.960909";"15.089585";"12.127535";" 8.763533";"18.460348";"24.672856";"19.247249"
"6pm";"22.38135";"18.24802";"18.31020";"19.28155";"17.17369";"31.25899";"11.60376";"17.26743";"21.12202";"11.61224";"10.53353";" 9.71672";"16.58067";"22.36751";"16.03120"
"7pm";"22.08827";"17.87039";"16.96436";"20.32558";"16.73621";"31.73601";"11.12609";"17.68475";"22.17491";"12.42455";"11.49054";"10.33842";"18.95953";"24.33194";"16.40577"
"8pm";"22.22635";"19.24745";"16.59287";"20.26793";"16.28452";"29.81290";"14.15535";"16.73793";"22.29038";"12.21266";"13.94154";"11.85389";"19.42592";"23.44599";"16.03085"
"9pm";"21.13658";"20.47174";"15.72919";"21.40988";"16.08455";"32.55943";"10.78872";"16.73922";"22.62049";"11.86566";"13.30643";"11.43268";"19.09688";"23.37070";"15.82198"
"10pm";"21.51390";"20.88054";"16.37530";"21.35351";"16.83646";"30.13615";"14.97737";"16.94457";"22.36922";"11.76362";"12.63990";"11.31042";"19.11712";"23.60027";"15.98931"
"11pm";"21.91057";"21.01957";"15.78298";"21.24683";"16.92487";"30.25469";"15.14925";"16.96361";"22.21957";"12.29116";"14.16313";"11.59676";"19.03155";"23.94293";"16.42856"
"12pm";"21.67951";"21.01957";"15.89048";"21.47068";"16.92487";"30.30838";"15.08789";"16.87963";"22.25068";"12.34961";"13.92085";"11.59676";"18.70874";"23.94293";"16.97088"
"1am";"20.77629";"22.08759";"16.31725";"21.17121";"16.92487";"30.16808";"14.45348";"16.87963";"22.78937";"12.34961";"13.92085";"11.59676";"18.70874";"23.87995";"16.97088"
"2am";"20.70813";"22.08759";"16.31725";"21.17121";"16.92487";"30.16808";"14.39723";"17.30833";"22.78937";"12.34961";"13.92085";"11.59676";"18.70874";"23.87995";"16.97088"
"3am";"20.70813";"22.08759";"15.65767";"21.17121";"16.92487";"30.16808";"14.39723";"17.48206";"22.78937";"13.52416";"13.92085";"11.59676";"18.70874";"23.87995";"16.97088"
