"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052";"053";"054";"055";"056";"057";"058";"059";"060";"061";"062";"063";"064";"065";"066"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100"
"4am";"  0.0000000";"  0.0000000";"  0.2638670";"  0.4428241";"  0.0000000";"  2.1580506";"  0.2307463";"  0.9760529";"  1.0167365";"  0.0000000";"  0.0000000";"  0.0000000";"  0.0000000";"  2.8121660";"  0.9804736";"  1.1780658";"  3.4955710";"  1.6150210";"  0.0000000";"  0.9692204";"  1.5586172";"  0.7097712";"  1.3057370";"  0.4142386";"  1.7557487";"  0.0000000";"  0.0000000";"  3.6651652";"  0.8697303";" 98.7089846";"100.0000000";" 99.6994151";" 99.5184526";" 98.5943816";"100.0000000";" 98.5709793";"100.0000000";" 97.7138593";"100.0000000";"100.0000000";" 99.5119485";" 96.5939416";" 99.7226709";" 97.8433271";"  0.0000000";" 98.9826928";"100.0000000";"100.0000000";" 97.6978297";" 98.6722829";" 99.8833955";" 98.9048648";"100.0000000";" 98.9537831";"100.0000000";" 98.3752222";"  0.0000000";"  0.0000000";"  1.0390190";"  0.0000000";"  0.0000000";"  0.4024462";"  0.0000000";"  0.0000000";"  0.0000000";"  0.6467648"
"5am";"  0.0000000";"  0.0000000";"  0.2638670";"  0.4445193";"  0.0000000";"  3.6868022";"  0.2352310";"  0.7069685";"  1.0225262";"  0.0000000";"  0.4190250";"  1.3059238";"  0.0000000";"  2.7668029";"  0.9915453";"  1.1676029";"  3.5550768";"  1.8702289";"  0.0000000";"  0.9785064";"  2.7694548";"  0.7132313";"  1.3161223";"  0.8092776";"  2.7977356";"  0.0000000";"  0.0000000";"  2.7378934";"  1.0340390";" 98.0046111";" 99.3180676";" 99.1685987";" 98.7772981";" 98.5782367";" 98.6288263";" 98.5631116";"100.0000000";" 97.3719418";"100.0000000";"100.0000000";" 99.5171481";" 96.5589755";" 99.2443635";" 96.7902426";"  0.0000000";" 98.9877240";"100.0000000";"100.0000000";" 96.0099056";" 98.6669492";" 99.8840721";" 98.6814993";"100.0000000";" 98.9386852";"100.0000000";" 97.3438703";"  0.0000000";"  0.0000000";"  1.6421998";"  0.0000000";"  0.0000000";"  0.4024462";"  0.0000000";"  0.0000000";"  0.5539927";"  2.3823186"
"6am";"  1.2461956";"  0.9245570";"  0.8626828";"  1.1116403";"  0.0000000";"  3.9620661";"  1.1776587";"  2.2767424";"  0.4882174";"  1.1144215";"  0.4249129";"  1.2917861";"  1.7324984";"  2.8645570";"  1.0110665";"  1.7866155";"  3.2438978";"  7.7551395";"  0.0000000";"  1.0414704";"  3.2946075";"  0.7411074";"  1.6220351";"  3.1186561";"  9.0002299";"  0.9653046";"  0.0000000";"  3.2853853";"  8.7154981";" 93.3325783";" 99.1561118";" 94.8928121";" 98.7095454";" 98.5835765";" 97.0475769";" 97.7437281";" 98.2213818";" 95.0532730";"100.0000000";"100.0000000";" 99.0297726";" 95.3054853";" 98.6273566";" 96.2022810";"  0.7928150";" 96.2596991";" 97.9108870";"100.0000000";" 91.8046838";" 97.0669997";" 99.7540499";" 98.5657084";"100.0000000";" 98.0286410";"100.0000000";" 96.9655124";"  0.0000000";"  0.0000000";"  1.8627663";"  0.0000000";"  0.0000000";"  0.4614417";"  0.0000000";"  0.0000000";"  1.6822599";"  3.5118497"
"7am";"  6.5014323";" 11.8328331";"  8.7391499";"  7.8570163";"  5.9988910";"  8.7836266";"  8.7810715";"  5.3919479";"  5.2769495";"  1.3088860";"  2.1691015";"  3.2501820";"  7.7650302";"  8.6139699";"  1.8695889";"  7.1596753";" 10.8952021";" 10.0947877";"  6.2171071";"  4.6238435";"  8.6596512";"  0.8413941";" 17.0706636";" 13.3173315";" 22.7841605";"  3.5717320";"  6.8318175";" 21.0404289";" 22.8784040";" 79.0437934";" 95.7603161";" 81.5590363";" 93.9515006";" 94.4245960";" 93.6327035";" 96.3093315";" 90.3326671";" 86.2021323";" 90.7164290";" 97.0224735";" 90.7186745";" 89.2232000";" 98.0383008";" 93.7338718";"  3.9823031";" 77.4567258";" 88.3362449";"100.0000000";" 87.7709628";" 96.3316493";" 99.5584599";" 97.3401433";" 95.8288456";" 90.9047315";" 98.6000171";" 94.2020976";"  0.0000000";"  1.8626436";"  2.5530907";"  0.6541858";"  2.0770138";"  3.5745069";"  0.0000000";"  0.5932227";"  3.9508025";" 11.3768370"
"8am";" 11.393734";" 17.089744";" 19.184576";" 14.026597";"  7.309504";" 16.853811";" 14.857771";" 11.096080";"  9.648093";"  5.412069";"  5.008921";"  7.681035";"  8.432987";" 12.716858";"  3.398013";" 11.378304";" 26.252305";" 16.058943";" 10.141090";"  8.851030";" 11.823991";"  5.410139";" 26.346657";" 18.264701";" 37.034478";"  9.571463";" 21.116115";" 26.250590";" 34.124456";" 66.132345";" 88.643259";" 71.485050";" 81.064973";" 76.616161";" 91.146616";" 92.160215";" 77.964701";" 76.357992";" 85.949077";" 93.266327";" 83.013237";" 84.671283";" 89.131483";" 86.455846";"  6.484853";" 59.002924";" 81.860521";"100.000000";" 82.082131";" 88.241176";" 94.579801";" 93.100338";" 95.703755";" 80.784079";" 97.918972";" 80.732367";"  1.711788";"  3.803089";"  6.559849";"  3.024817";"  3.497494";"  9.284188";"  0.000000";"  1.746762";"  8.430408";" 17.741515"
"9am";"15.6304302";"18.5667061";"21.6455981";"17.3748893";" 7.8063497";"18.3339180";"17.4725827";"11.4338213";"11.1962203";" 6.0638338";" 6.2282396";"10.9916012";"10.6751064";"15.8939363";" 3.9000569";"13.1370445";"30.0601570";"17.0302616";"12.9305031";"10.6301890";"13.5504641";" 9.5943093";"28.7315688";"19.4218853";"37.9754798";"10.3034627";"22.3213845";"27.9608689";"37.3848921";"62.3294389";"81.7208026";"70.0984758";"71.6216852";"75.4175313";"86.3972051";"90.0307909";"78.1678297";"72.8594940";"80.6596153";"87.8061691";"74.9630211";"85.1766631";"87.9810124";"87.3101484";" 8.3769323";"55.0981255";"81.0559591";"95.9003295";"81.5554475";"89.4518504";"92.5813852";"92.1083070";"95.6015859";"80.5486206";"93.5512197";"74.7452308";" 2.6814324";" 4.0084069";" 8.7699170";" 0.8517212";" 3.4138701";"10.8107535";" 0.0000000";" 2.4210757";"10.1546836";"21.6770696"
"10am";"11.703859";"17.371177";"22.171928";"18.387464";" 9.033982";"20.539509";"18.210929";"11.620338";"11.873830";" 6.823552";" 7.958550";"11.594275";"10.175151";"15.700985";" 4.416801";"14.681750";"34.264168";"22.103391";"14.788626";"11.985888";"15.290702";"11.143223";"29.721559";"19.514293";"35.639995";"12.600728";"22.810903";"28.344072";"39.259382";"59.687132";"81.563318";"64.904494";"69.388822";"73.678341";"85.055945";"88.072682";"76.501118";"71.669622";"79.814760";"87.648721";"76.358372";"79.530615";"88.266909";"83.847530";" 7.586086";"49.400725";"79.882769";"94.700562";"81.790306";"88.538270";"92.816638";"87.711870";"93.437854";"78.996998";"93.394305";"73.981264";" 4.921235";" 4.636900";"10.748704";" 3.454482";" 3.585253";"12.197900";" 0.000000";" 2.799166";"10.382364";"20.863222"
"11am";"10.639627";"17.879125";"22.263032";"18.613791";" 7.956875";"19.912058";"17.177109";"10.643002";"12.441069";" 8.597845";" 7.526923";"16.425760";"10.620758";"17.604809";" 4.796088";"11.725830";"33.268156";"25.255144";"14.427745";"11.422496";"14.118309";"10.943765";"29.468822";"19.835346";"37.059580";"11.668473";"18.781986";"26.535040";"37.479367";"61.112514";"81.990013";"70.127941";"73.148172";"70.827656";"89.429520";"87.991515";"75.691248";"72.495943";"78.942424";"89.809944";"80.127963";"84.440751";"92.881531";"83.484211";" 9.449864";"48.669719";"79.639179";"96.686423";"78.931815";"86.353596";"92.361971";"91.933434";"94.527877";"79.446638";"91.459949";"72.549353";" 3.580992";" 3.397057";" 7.346845";" 5.916901";" 2.535640";"10.962736";" 0.000000";" 2.587307";" 8.777338";"20.233195"
