"hour","act1","act2","act3","act4","act5"
"4am",0.0486552664076265,-0.0229653009677979,-0.059000040306728,0,0.121919939484294
"5am",0.042363253216312,0.0129498279026233,-0.0823330726824477,0,0.13529678762501
"6am",0.0609308752909995,0.037579504837325,0.0138739186122936,-0.00492139110407788,0.0904593853621071
"7am",0.149648853099547,0.0679896582298538,0.224373501272292,-0.0149238374234228,-0.0150174588550851
"8am",0.223247639232449,0.132515345978749,0.227376404819101,0.0228111876493481,0.0762092558102142
"9am",0.24224831971995,0.140530349191941,0.240346767744542,-0.152211942606536,0.0826209625735573
"10am",0.232710144048953,0.113839989409814,0.238310276494369,-0.152152178797896,0.0588520666073979
"11am",0.273120237595803,0.125400366640244,0.228835473631662,-0.0747001394128894,0.223416087173049
"12am",0.349429699392627,0.108385033739245,0.244091958759613,-0.0289282748989548,0.321315343293627
"1pm",0.357218895132838,0.220633377231337,0.243648601804737,0.0395220616249019,0.247162461814418
"2pm",0.375154737204398,0.204251596242166,0.25923514685035,0.0126377165963765,-0.00783776912958848
"3pm",0.382133422677341,0.230516711776841,0.252633559106683,-0.00701124610386087,-0.0849918779852412
"4pm",0.369729792949033,0.170132655609118,0.270472351363722,0.030059848640854,-0.0236606424091949
"5pm",0.302748665812141,0.128575403417276,0.195533754320583,-0.0180829521105265,0.155335115859672
"6pm",0.283569108975442,0.129312580014029,0.132773198484282,-0.0314315882303523,0.195259008346462
"7pm",0.325407624362797,0.148988310048165,0.0486612820538583,-0.0218121360403711,0.317797534557573
"8pm",0.319321614118527,-0.060544235735132,-0.0396421125957342,0.0684545767599706,0.419692200842744
"9pm",0.353287707480852,0.0563509625681044,-0.0499113738891334,-0.0268886448013283,0.394719875870358
"10pm",0.301291682999077,0.0578053068053084,-0.01998556998557,-0.0182739675385893,0.327490151879959
"11pm",0.29089100374042,0.00174590182206034,-0.01998556998557,0,0.327190564913904
"12pm",0.215672983463982,0.0176307032737337,-0.01998556998557,0,0.263387280119298
"1am",0.187938319457515,0.081153137414719,-0.01998556998557,0,0.245203763991141
"2am",0.152524737118879,0.0680790097390625,-0.01998556998557,0,0.253921118616698
"3am",0.12857382168327,0.0543806364134464,0,0,0.225654559449287
