"hour","cs1","cs2","cs3","cs4","cs5"
"4am",-0.030873454714296,0.409737179207281,0.460723274002634,0.211149825503816,0.330301360934525
"5am",-0.0420572188862327,0.418346089004252,0.435039683892015,0.193653191897965,0.32962268828588
"6am",-0.0417119221094146,0.432560589282512,0.43296654588191,0.198419871592898,0.340762892637121
"7am",-0.0641714695390987,0.387429228105349,0.36619600756321,0.103321558749692,0.379905263834017
"8am",0.0141799050898209,0.389145305569538,0.333681908779486,0.146839028832963,0.424743118613996
"9am",0.0536705530934941,0.387340575274928,0.306332655787681,0.162386389071073,0.389700390723307
"10am",0.112622937833896,0.383804303252768,0.334537626634721,0.193858934558305,0.392727960411549
"11am",0.0229010997482293,0.371293873386995,0.363007550155635,0.138899914295792,0.327239981881033
"12am",-0.0158721494989687,0.303677741977307,0.384974557692345,0.0570929052148715,0.366377891035364
"1pm",-0.0458745336941456,0.354323779242264,0.401698096865081,0.144306908145964,0.363490837552981
"2pm",-0.0255235021597178,0.307797318141534,0.377421054990743,0.185147966931362,0.306351986668246
"3pm",-0.00582053623727231,0.278235733680989,0.347054288471884,0.142041382666854,0.345969703031717
"4pm",0.00761026647078847,0.238134819818299,0.407121950512163,0.126298557191658,0.359362286382812
"5pm",-0.0669400831883429,0.253099990139818,0.521856692695186,0.208353907066896,0.429007288553718
"6pm",-0.0275040750792985,0.330027229402929,0.479474006335683,0.201773510230648,0.358178643331159
"7pm",-0.0369562696581659,0.382234652628307,0.545796029026311,0.201097175044825,0.342806916746075
"8pm",-0.0502496355920564,0.351478096435961,0.51478738487275,0.22956010689801,0.340622036078559
"9pm",-0.0303669872752017,0.405430662810557,0.519328253201885,0.23233745407625,0.360632265924952
"10pm",-0.0560437437204175,0.410261651145162,0.520404391782286,0.241274338484403,0.365312169174532
"11pm",-0.0516440681833274,0.408243229147296,0.511529413018058,0.232599656680977,0.34369595190354
"12pm",-0.0509574356105182,0.411783141121467,0.511172428417292,0.230990966543769,0.345374257108353
"1am",-0.0519481792405526,0.409271314993554,0.508210596564804,0.236496500781416,0.339656164031576
"2am",-0.0546596741127544,0.423534789266677,0.505383752856602,0.236857841681266,0.338625556636563
"3am",-0.0492643381684805,0.430111843513018,0.501703501133567,0.235798042225792,0.335072867991611
