"hour","cspmen1","cspmen2","cspmen3","cspmen4","cspmen5"
"4am",0.0698902245802084,0.474316793868365,0.496819223434004,0.216039910967055,0.195108015930322
"5am",0.0566142917961501,0.475228610469309,0.484770903134083,0.204487135769178,0.19203785449371
"6am",0.0563134166695174,0.479085949617215,0.4898245282739,0.201104793201705,0.210581022008725
"7am",0.0157377954294405,0.480103416542565,0.462274266537689,0.120798153482043,0.247398387237258
"8am",0.0569254269467755,0.442179140188981,0.439170641337156,0.137080372155028,0.272447311044911
"9am",0.101408757071397,0.442321719041813,0.350656201495812,0.15620747646305,0.254308159403355
"10am",0.132703920522968,0.449992808371245,0.393097935565964,0.177264355035512,0.290902254375147
"11am",0.0602824729860428,0.423227027725655,0.405604562980064,0.156211028003662,0.177159780133052
"12am",0.0383729559824436,0.405528001933751,0.371362947278424,0.126003950103755,0.13708324365537
"1pm",0.0447579904882183,0.42481194020243,0.387449620436873,0.162365531776064,0.167011605662363
"2pm",0.042277516265263,0.369168628977262,0.348187988952566,0.166219831526035,0.195759365289916
"3pm",0.0656167427425836,0.360843435401696,0.348226841738817,0.122140332212934,0.24147870960924
"4pm",0.0414267083761732,0.340106600595249,0.433521776320992,0.124043704377585,0.163899277695082
"5pm",-0.0167899792876685,0.371656956297181,0.567162986502058,0.206155287281941,0.285169498498803
"6pm",0.0398580723520091,0.422592071005187,0.514128324864043,0.224983499311175,0.221091329955457
"7pm",0.0595338554817239,0.461518319706101,0.554359751456146,0.243635550389068,0.213224028770356
"8pm",0.0518796848165527,0.454435562719165,0.513112310851322,0.302045372530885,0.211771674061204
"9pm",0.0649631641482252,0.47522401348251,0.542471684883381,0.305825706971966,0.209940247313499
"10pm",0.055699661322097,0.467043847904605,0.537705255195743,0.268792093623544,0.203794132968396
"11pm",0.0624342902700189,0.469722414490094,0.53748573677007,0.2454188624063,0.195151126515274
"12pm",0.0643294026949385,0.474495038715582,0.538505421030254,0.23266713792634,0.197716008659726
"1am",0.078109838965797,0.476878686989413,0.528771788285896,0.239667750992579,0.195083934812817
"2am",0.0765502949570031,0.484068934417407,0.527917515783834,0.240580951393392,0.189890005879341
"3am",0.0793722143853307,0.485754925181332,0.528186825978612,0.240040373889918,0.188151557723523
