"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"8273.30828";"8273.30828";"8273.30828";"8273.30828";"8273.30828";"8273.30828";"8273.30828";"8273.30828";"8273.30828";"8273.30828";"8273.30828";"8273.30828";"8273.30828";"8273.30828";"8273.30828";"8273.30828";"8273.30828";"8273.30828";"8273.30828";"8273.30828";"8273.30828";"8273.30828";"8273.30828";"8273.30828";"8273.30828";"8273.30828";"8273.30828";"8273.30828";"8273.30828";"8273.30828";"8273.30828"
"4am";"1180.9133";"2020.3575";"2229.0444";"1009.9631";"1891.8640";"1757.0533";"1262.6416";" 439.1380";"2000.5291";"1457.3742";"2091.4120";" 674.4223";" 244.8827";" 671.3211";" 936.0392";"1316.1616";"1160.9611";" 541.9207";" 941.4125";"1156.0188";"1060.8680";"1998.1641";"1748.6346";"2241.5769";"1835.1343";"2196.8021";"2863.2665";"1419.7685";"3235.6204";"2790.6512";"1654.1847"
"5am";"1166.4523";"2020.3575";"2269.7195";"1009.9631";"1790.9779";"1757.0533";"1226.6735";" 439.1380";"1934.3676";"1429.0717";"1931.1930";" 629.1308";" 223.5993";" 734.6901";"1036.9253";"1316.1616";"1120.2860";" 483.1335";" 941.4125";"1324.3145";"1009.0027";"2064.3256";"1665.9657";"2241.5769";"1962.9325";"2196.8021";"2863.2665";"1419.7685";"3235.6204";"2790.6512";"1654.1847"
"6am";"1166.4523";"2088.7515";"2181.9825";"1031.5901";"1616.0829";"1757.0533";"1226.6735";" 439.1380";"1778.5320";"1335.8609";"1918.0998";" 597.5857";" 223.5993";" 953.6907";"1002.6344";"1266.7817";"1095.5955";" 460.1269";" 901.2982";"1406.0947";" 876.9540";"2104.1958";"1665.9657";"2241.5769";"1719.5464";"2117.3919";"2794.8726";"1427.0801";"3235.6204";"2764.4927";"1654.1847"
"7am";"1179.8798";"2007.3633";"2646.0545";"1163.9270";"1864.0944";"1377.9400";"1019.8815";" 437.3003";"1686.4499";"1308.3302";"1913.0269";" 547.4212";" 223.5993";"1603.1628";" 791.1326";" 984.7757";" 812.7974";" 355.7074";"1043.4605";"2098.1907";" 492.8137";"1636.7375";"1297.0488";"1772.3079";"1481.7539";"1403.4775";"2209.1328";"1318.3903";"2258.5856";"2681.2724";"1465.9569"
"8am";"1552.2146";"1967.3487";"2787.6923";"1294.5672";"1730.4378";"1259.5451";"1326.5734";" 602.0792";"1538.6353";"1333.5405";"1658.8536";" 672.9017";" 246.5753";"2081.3132";" 834.0757";" 725.5472";" 527.3265";" 269.2725";"1299.1519";"2902.2251";" 432.7609";"1338.3686";"1090.7295";"1773.4060";"1235.7760";"1205.7437";"1831.1008";"1350.5548";"1783.4635";"2343.6745";"1517.3364"
"9am";"1739.0707";"1787.2391";"3199.8713";"1440.5583";"1537.3891";"1005.6177";"1284.8380";" 513.3293";"1468.8273";"1289.5341";"1691.3054";" 627.6102";" 103.3150";"2160.3241";" 794.3283";" 838.8326";" 569.4190";" 269.2725";"1253.2771";"4046.8154";" 435.4214";"1083.2941";"1053.9253";"1442.4852";"1010.5691";" 865.6766";"1076.0987";"1428.4554";"1423.6078";"2243.0071";"1594.1037"
"10am";"1998.0958";"2016.2076";"3138.4299";"1258.2826";"1419.9000";" 990.2467";"1188.9912";" 513.3293";"1238.7001";"1073.3505";"1706.9822";" 645.2879";" 188.5103";"2126.4836";" 646.1390";" 787.8584";" 456.6219";" 244.3013";"1493.0986";"4558.1617";" 400.4524";"1209.3818";"1142.4221";"1359.5349";"1057.8893";" 917.0875";"1109.6943";"1178.0146";"1665.9469";"2239.9215";"1491.0440"
"11am";"1781.6286";"1994.3527";"2910.8930";"1216.8963";"1218.8764";"1093.3293";"1197.0196";" 478.3902";"1448.5194";"1054.7455";"1678.2461";" 690.5794";" 293.9092";"2185.8338";" 475.2177";" 638.5381";" 640.5775";" 299.6786";"1262.5499";"4390.5590";" 579.0377";"1227.3239";"1160.2745";"1359.5349";" 991.2396";" 929.4422";"1137.2200";"1510.1885";"1624.9132";"2261.0405";"1445.6747"
"12am";"1942.0792";"1888.5251";"2525.3155";" 939.7507";"1164.8014";"1046.9489";"1299.6072";" 567.1401";"1399.5921";" 989.8706";"2006.7623";" 726.4739";" 241.7275";"2175.4239";" 611.4768";" 847.4292";" 781.9885";" 305.8801";"1256.8560";"4093.6494";" 681.8053";"1245.3862";"1192.0253";"1457.4272";"1164.8383";"1020.2416";"1555.5965";"1248.0669";"1862.9646";"2333.3724";"1611.2681"
"1pm";"1788.1939";"1712.1816";"2653.1318";"1415.9896";"1078.0967";"1063.2933";"1127.5745";" 470.8098";"1629.9453";" 991.4221";"1798.8678";" 729.5232";" 204.2411";"2550.8036";" 527.6676";" 814.2713";" 690.9889";" 264.8360";"1085.7796";"4123.6581";" 586.3817";"1417.2214";"1183.6844";"1379.2445";"1105.0961";" 916.5672";"1427.3266";"1373.0536";"1763.5948";"2157.3609";"1522.2028"
"2pm";"1945.5774";"1800.7752";"2864.2949";"1435.8845";"1175.2067";" 842.9089";"1143.3896";" 486.6793";"1528.4509";"1010.2693";"1879.5015";" 548.3533";" 204.2411";"2303.5644";" 682.1231";" 802.2366";" 479.3549";" 330.9768";"1504.5312";"4397.7511";" 493.7448";"1353.0105";"1112.5273";"1122.0029";"1115.9552";" 995.9774";"1348.3598";"1308.7925";"1754.8481";"2148.4977";"1522.2028"
"3pm";"2123.4429";"1724.8810";"2754.2827";"1323.0733";"1175.7365";" 769.2702";"1310.1298";" 531.7542";"1839.8527";"1031.1091";"1783.4882";" 451.9935";" 184.7175";"1971.0748";" 757.0396";" 704.0333";" 440.5570";" 277.6343";"1312.0918";"4406.1641";" 436.2256";"1323.5705";"1112.0192";"1164.7989";"1025.6773";"1139.4580";"1076.9767";"1316.8941";"1756.8848";"2344.5964";"1494.8004"
"4pm";"2161.3630";"1739.5707";"2840.2390";"1085.8601";" 989.0612";" 910.1153";"1281.5759";" 459.6073";"1829.1058";"1239.9542";"1822.1530";" 396.5843";" 201.1003";"1594.9986";" 770.5453";" 725.0517";" 600.6273";" 221.8367";"1379.3248";"3842.0177";" 576.4017";"1306.5035";"1242.9434";"1276.9215";" 829.8245";"1658.8319";"1413.5020";"1034.0328";"2005.5380";"2852.4328";"1489.5803"
"5pm";"1630.9159";"1959.1721";"2346.8932";"1122.6430";"1596.9930";"1302.0552";"1553.9828";" 323.5295";"1557.4626";"1223.0651";"1855.9192";" 499.1376";" 161.3801";"1254.6704";" 842.6055";" 833.9366";" 799.6458";" 267.1176";"1352.8336";"2830.1744";" 669.2787";"1449.7077";"1629.2262";"1648.5576";"1450.7696";"1885.7297";"2204.1580";"1063.2543";"2408.6445";"2621.9451";"1565.1194"
"6pm";"1540.9121";"1766.1881";"2328.7101";"1008.0939";"1717.7287";"1526.6258";"1598.1924";" 470.2196";"2171.2888";"1172.0194";"1882.2398";" 391.4483";" 244.8827";"1023.7308";" 714.0264";"1078.1296";"1023.4505";" 392.3438";"1193.8894";"1983.5504";"1010.2257";"2045.0954";"1639.3721";"1729.6037";"1626.1860";"2103.7897";"2566.1452";"1336.7657";"3092.8813";"2685.4633";"1565.1194"
"7pm";"1271.6652";"2027.5981";"2218.5078";" 975.2464";"2022.2684";"1663.4660";"1415.7232";" 500.5293";"1909.3231";"1247.6251";"2022.4398";" 674.4223";" 244.8827";" 907.4450";" 853.8644";"1084.4958";"1056.0264";" 570.0729";"1104.0261";"1625.4137";"1132.7568";"2106.7878";"1700.0287";"1861.1697";"1716.4639";"2125.3729";"2562.5650";"1360.2983";"3128.9227";"2875.6431";"1565.1194"
