"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028"
"min";"31.808";"31.808";"31.808";"31.808";"31.808";"31.808";"31.808";"31.808";"31.808";"31.808";"31.808";"31.808";"31.808";"31.808";"31.808";"31.808";"31.808";"31.808";"31.808";"31.808";"31.808";"31.808";"31.808";"31.808";"31.808";"31.808";"31.808";"31.808"
"max";"5858.92668";"5858.92668";"5858.92668";"5858.92668";"5858.92668";"5858.92668";"5858.92668";"5858.92668";"5858.92668";"5858.92668";"5858.92668";"5858.92668";"5858.92668";"5858.92668";"5858.92668";"5858.92668";"5858.92668";"5858.92668";"5858.92668";"5858.92668";"5858.92668";"5858.92668";"5858.92668";"5858.92668";"5858.92668";"5858.92668";"5858.92668";"5858.92668"
"4am";"3460.2631";"2315.8059";"2376.0232";"2682.3730";"3812.4592";"5300.5375";"3892.7230";"3176.5590";"3790.1655";"5435.6889";"1814.4969";"3117.3604";"2865.9374";"3509.4468";"3703.2730";"4729.5236";"5786.9679";"2829.1251";"3988.7212";"3496.7962";"1965.8101";"1459.1242";"1187.7319";"1366.8630";"1538.8961";" 987.3629";" 886.0688";"1664.7201"
"5am";"3642.2023";"2364.0701";"2270.6761";"2757.4233";"3756.5980";"5209.2395";"3844.4588";"3222.6602";"3819.8609";"5455.8861";"1719.8811";"3065.4270";"2778.6515";"3625.6526";"3840.8636";"4869.4089";"5704.0347";"2829.1251";"3988.7212";"3291.9088";"1937.8448";"1437.9650";"1136.8277";"1342.5570";"1505.9505";" 987.3629";" 886.0688";"1635.2419"
"6am";"3700.6999";"2325.6483";"2223.7001";"2681.6670";"3632.3114";"5365.2143";"3924.4830";"2993.9131";"3814.2644";"5496.5195";"1685.8686";"3340.6249";"2655.1635";"3815.8760";"3989.8359";"4549.9514";"5840.9855";"2590.4943";"3901.4353";"2952.0539";"1944.8842";"1399.8676";" 968.7729";"1324.6316";"1481.2483";" 956.2142";" 827.6491";"1556.9065"
"7am";"3561.4885";"2800.3758";"2664.2196";"2980.6429";"3326.8132";"5306.2877";"3606.8626";"2916.8563";"3563.7011";"5775.0965";"1491.3886";"3361.8433";"2593.9867";"4467.9153";"4595.2276";"4399.0571";"4381.6413";"2079.2203";"3855.9141";"2155.0860";"1589.3055";" 989.2257";" 737.1037";"1133.0815";"1360.8022";" 817.5965";" 711.9092";"1327.5292"
"8am";"4132.3290";"2600.8879";"3576.2646";"3583.7200";"3035.8027";"5639.1636";"3483.3614";"2895.8696";"3388.9479";"5196.2589";"1307.7195";"3650.6581";"2562.2964";"3870.3267";"4803.6746";"4842.5808";"4138.6861";"1998.9723";"3623.4123";"1914.6364";"1197.9395";" 883.6152";" 536.3731";"1006.4927";"1235.2323";" 629.5664";" 593.4263";"1290.9568"
"9am";"5084.1585";"2518.6320";"3607.0820";"3805.2288";"2617.9341";"5608.5424";"3187.1296";"3134.1452";"3427.4810";"5131.8502";"1299.2626";"3626.0396";"2281.8962";"3693.2839";"4861.9940";"4438.7461";"4317.1554";"1899.8566";"3329.1604";"1880.6862";"1243.6401";" 937.9852";" 523.0509";" 896.0080";"1246.3036";" 565.7695";" 624.8801";"1222.4307"
"10am";"4811.8719";"2548.7398";"3515.1672";"4314.0442";"2566.7254";"5588.9290";"3421.8011";"2911.3243";"3418.6232";"5365.3709";"1366.2222";"3748.0806";"2171.1561";"3626.0903";"4908.1699";"4295.3413";"3961.6827";"1685.4933";"3450.4382";"1844.6977";"1329.7119";" 836.1965";" 449.0090";"1003.6224";"1303.6656";" 565.3878";" 540.2989";"1089.1580"
"11am";"4708.9856";"3025.0050";"3383.8115";"3752.0272";"2595.8225";"5354.3774";"3492.6137";"3079.2659";"3185.3826";"4856.0882";"1342.4794";"3784.8410";"2606.6444";"3810.0337";"4632.7134";"4498.9583";"3967.8058";"1838.8614";"3496.7794";"1896.5637";"1280.7029";" 895.8505";" 462.3312";"1115.4984";"1180.5383";" 639.4249";" 545.5255";"1173.9097"
"12am";"4787.0773";"2837.6360";"3000.3612";"3503.2869";"2806.1513";"5358.7834";"3627.6152";"2951.3263";"3188.3526";"4868.0741";"1679.0482";"3835.6982";"2839.7818";"4223.7289";"4515.3306";"4437.7228";"4343.7172";"1992.9943";"3383.4845";"2197.7281";"1246.5794";"1052.6463";" 559.7407";"1050.0998";"1253.3071";" 634.8271";" 481.2360";"1206.8579"
"1pm";"5158.4351";"2638.4050";"3390.7561";"3717.4064";"2716.4498";"5554.8494";"3000.5868";"2969.9592";"3112.0212";"5138.1651";"1544.3493";"3979.7353";"3040.6927";"3980.6418";"4435.1030";"4402.3259";"3742.7060";"1957.2438";"3060.0204";"2440.6804";"1385.0086";" 868.6017";" 497.6852";"1006.0901";"1277.7181";" 589.5982";" 462.7692";"1079.7586"
"2pm";"5067.4616";"2154.0148";"2973.0997";"3801.2921";"2811.1941";"5657.3170";"3077.3778";"2979.6250";"3431.8963";"5235.2073";"1743.5901";"3920.2537";"2849.3986";"3761.4670";"4375.3984";"4300.8158";"4019.5806";"1653.3920";"3001.8987";"2147.6505";"1368.2620";" 799.6355";" 517.1078";" 968.0579";"1199.3428";" 638.8316";" 463.0829";"1022.2140"
"3pm";"5397.9405";"2260.4279";"3344.7528";"3487.1822";"2627.6977";"5770.9722";"3412.1381";"3188.2278";"3293.6152";"4795.1296";"1664.3688";"3721.4692";"2557.6444";"3406.4917";"3747.8688";"4170.1005";"4124.6854";"1624.6221";"2933.3738";"2127.3589";"1556.8364";" 782.6198";" 517.1631";"1001.5005";"1103.4295";" 715.5001";" 508.2051";"1040.4671"
"4pm";"4900.9240";"2510.9433";"2905.2168";"3325.3719";"3051.0145";"5537.9856";"3320.6198";"3103.2336";"3196.8502";"4345.3112";"1683.4576";"3490.3642";"2952.1529";"3442.5421";"3993.1256";"4250.4531";"4570.1159";"1849.9022";"3309.1487";"2481.0474";"1498.8160";" 834.7261";" 579.0631";"1154.3349";"1227.7708";" 766.1773";" 494.7878";"1266.2040"
"5pm";"3978.9386";"2349.8439";"2877.1931";"3106.6330";"3095.8399";"5434.5250";"3214.2826";"3752.8271";"3052.1168";"5582.7547";"1727.3902";"3099.2799";"3199.6539";"3553.4305";"3412.9299";"3987.9715";"4998.1488";"2326.1075";"3655.2614";"2679.3679";"1600.3734";" 977.0978";" 967.4142";"1278.8938";"1239.4077";" 846.0121";" 676.7945";"1379.1121"
"6pm";"3777.4126";"2467.6824";"2640.9499";"2943.2460";"3052.4194";"5444.1570";"3753.0434";"3695.5576";"3409.0211";"5316.6702";"1851.4592";"3041.2818";"3177.1713";"3546.6927";"3641.4509";"4247.5513";"5544.5538";"2292.8719";"3844.6804";"3270.1453";"1759.7221";"1154.2943";"1171.3408";"1367.7610";"1467.9765";" 851.1733";" 770.6178";"1481.9621"
"7pm";"4077.3661";"2537.2422";"2647.5104";"2890.1044";"3849.6647";"5406.3839";"3751.6081";"3236.8789";"3367.2533";"5638.7607";"1648.7796";"3008.9277";"3257.1582";"3508.6940";"3431.2325";"4020.6621";"5521.3678";"2418.3185";"4115.8064";"3405.9673";"1941.6586";"1161.5469";"1319.0559";"1310.2737";"1510.4818";" 936.2534";" 840.7893";"1549.1443"
