"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"046";"047";"049";"050";"052";"054";"055";"056";"057";"058";"059";"060";"061";"062";"063";"064";"065";"066";"067";"068";"069";"070";"071";"072";"073";"074";"075";"076";"077";"078";"079";"080";"081";"082";"083"
"min";"0.871315129108534";"0.871315129108534";"0.871315129108534";"0.871315129108534";"0.871315129108534";"0.871315129108534";"0.871315129108534";"0.871315129108534";"0.871315129108534";"0.871315129108534";"0.871315129108534";"0.871315129108534";"0.871315129108534";"0.871315129108534";"0.871315129108534";"0.871315129108534";"0.871315129108534";"0.871315129108534";"0.871315129108534";"0.871315129108534";"0.871315129108534";"0.871315129108534";"0.871315129108534";"0.871315129108534";"0.871315129108534";"0.871315129108534";"0.871315129108534";"0.871315129108534";"0.871315129108534";"0.871315129108534";"0.871315129108534";"0.871315129108534";"0.871315129108534";"0.871315129108534";"0.871315129108534";"0.871315129108534";"0.871315129108534";"0.871315129108534";"0.871315129108534";"0.871315129108534";"0.871315129108534";"0.871315129108534";"0.871315129108534";"0.871315129108534";"0.871315129108534";"0.871315129108534";"0.871315129108534";"0.871315129108534";"0.871315129108534";"0.871315129108534";"0.871315129108534";"0.871315129108534";"0.871315129108534";"0.871315129108534";"0.871315129108534";"0.871315129108534";"0.871315129108534";"0.871315129108534";"0.871315129108534";"0.871315129108534";"0.871315129108534";"0.871315129108534";"0.871315129108534";"0.871315129108534";"0.871315129108534";"0.871315129108534";"0.871315129108534";"0.871315129108534";"0.871315129108534";"0.871315129108534";"0.871315129108534";"0.871315129108534";"0.871315129108534";"0.871315129108534";"0.871315129108534";"0.871315129108534"
"max";"76.7687694037749";"76.7687694037749";"76.7687694037749";"76.7687694037749";"76.7687694037749";"76.7687694037749";"76.7687694037749";"76.7687694037749";"76.7687694037749";"76.7687694037749";"76.7687694037749";"76.7687694037749";"76.7687694037749";"76.7687694037749";"76.7687694037749";"76.7687694037749";"76.7687694037749";"76.7687694037749";"76.7687694037749";"76.7687694037749";"76.7687694037749";"76.7687694037749";"76.7687694037749";"76.7687694037749";"76.7687694037749";"76.7687694037749";"76.7687694037749";"76.7687694037749";"76.7687694037749";"76.7687694037749";"76.7687694037749";"76.7687694037749";"76.7687694037749";"76.7687694037749";"76.7687694037749";"76.7687694037749";"76.7687694037749";"76.7687694037749";"76.7687694037749";"76.7687694037749";"76.7687694037749";"76.7687694037749";"76.7687694037749";"76.7687694037749";"76.7687694037749";"76.7687694037749";"76.7687694037749";"76.7687694037749";"76.7687694037749";"76.7687694037749";"76.7687694037749";"76.7687694037749";"76.7687694037749";"76.7687694037749";"76.7687694037749";"76.7687694037749";"76.7687694037749";"76.7687694037749";"76.7687694037749";"76.7687694037749";"76.7687694037749";"76.7687694037749";"76.7687694037749";"76.7687694037749";"76.7687694037749";"76.7687694037749";"76.7687694037749";"76.7687694037749";"76.7687694037749";"76.7687694037749";"76.7687694037749";"76.7687694037749";"76.7687694037749";"76.7687694037749";"76.7687694037749";"76.7687694037749"
"4am";"29.171944";"22.680054";"20.694917";"33.224026";"20.315533";"23.635454";" 8.341047";"18.498503";"10.704280";"18.206756";"21.601476";"12.040665";"16.084871";"17.670919";"19.061785";"25.792895";"15.232610";" 9.465947";"14.385332";"15.306911";" 7.869518";" 9.194182";"11.001833";" 8.296842";"12.295702";"10.895298";"13.156329";"10.089829";"18.165847";"10.509410";"19.387420";"14.751695";"19.426158";" 7.507294";" 2.826071";" 7.079275";" 8.672410";" 8.490203";" 6.752932";"11.575143";" 5.034865";"16.604472";"18.371536";" 6.933492";" 9.301469";" 9.089944";"14.878044";"13.156162";"12.562805";"22.415037";" 8.929382";"13.153387";"13.544727";"15.543264";" 2.585579";" 7.836795";"17.309105";"16.995762";"18.996174";"12.776904";" 6.479071";" 9.052260";"23.589154";"19.643228";" 8.372896";" 5.668073";"18.681275";"17.280792";"12.271571";"12.408967";"17.583153";" 4.360030";" 6.199388";" 9.738721";" 5.034147";"14.348162"
"5am";"29.369319";"22.680054";"19.301853";"33.224026";"19.732309";"23.266157";" 8.475082";"18.198726";"11.132617";"18.729967";"21.535486";"11.865508";"16.685005";"19.420468";"20.085828";"26.214115";"14.879924";" 9.509129";"12.967244";"15.488704";" 8.032517";" 9.194182";"10.989363";"10.381530";"12.206191";"10.981254";"12.530934";" 8.953374";"18.044367";"10.850557";"19.794420";"14.139916";"21.302527";" 7.424218";" 2.791884";" 7.067697";" 8.806557";" 8.743843";" 7.346174";"10.828980";" 5.102019";"16.768087";"16.470555";" 7.053639";"11.569641";" 9.364768";"15.073976";"12.333520";"13.262386";"22.833033";" 9.082863";"13.293104";"12.846242";"15.543264";" 2.585579";" 7.831926";"16.730024";"16.947943";"19.712657";"11.883228";" 6.538507";" 8.464749";"24.371034";"18.294195";" 7.618168";" 5.717175";"19.219747";"17.406605";"12.368731";"11.840890";"17.006469";" 4.410849";" 6.368538";" 9.738721";" 4.879088";"14.449782"
"6am";"30.886915";"21.026369";"17.360929";"33.786730";"20.973442";"21.581191";" 9.328631";"17.407537";"11.399958";"17.064485";"20.683617";"12.017648";"15.677445";"21.502129";"18.407166";"25.062218";"14.451917";" 8.360440";"14.887102";"15.424331";" 8.285597";" 8.464842";"11.063872";"11.028358";"11.793211";"10.583360";"12.348052";" 6.547226";"15.306256";"11.128685";"19.528404";"13.660381";"24.127782";" 7.918975";" 2.699528";" 7.252316";" 8.494144";" 8.936944";" 6.312408";"12.144404";" 4.882644";"17.194260";"16.691336";" 7.872438";"13.114368";"10.038657";"14.022009";"11.154225";"12.304881";"23.796451";" 9.252890";"15.349539";"12.846421";"15.210498";" 2.700416";" 8.274184";"15.310093";"18.868269";"18.285152";"12.169115";" 6.531372";" 8.284647";"25.108825";"18.502373";" 7.618256";" 5.887496";"18.896114";"19.622919";"12.203371";"11.137626";"17.341959";" 4.498008";" 9.512750";"10.071565";" 4.975277";"13.747498"
"7am";"29.623855";"15.900927";"16.478835";"31.312212";"18.010005";"16.867294";" 8.096616";"13.775047";" 9.429624";"17.774622";"18.816073";"10.620226";"14.758330";"25.166366";"20.396924";"26.789547";"14.329128";" 7.525739";"17.882542";"13.505821";" 9.021193";"10.609653";"12.146893";"11.395460";"13.500529";"12.628607";" 6.884121";" 7.127927";"15.906954";"11.194578";"18.607595";"14.709738";"22.837237";" 6.464575";" 5.997865";" 6.462155";" 5.676372";" 7.024696";" 7.159062";" 9.485229";" 7.504958";"17.037922";"18.675551";" 9.543577";"13.102696";"10.852936";"11.443150";" 9.628355";"12.774286";"20.267522";"10.671898";"13.740791";"15.024363";"14.470239";" 2.625860";" 8.824110";"16.413075";"18.949906";"17.015136";"11.266835";"10.403427";" 6.650203";"20.359122";"22.596901";" 7.140202";" 6.394840";"21.689074";"18.207684";"17.588720";" 9.233197";"13.412030";" 5.758839";"11.989747";"10.324682";" 5.317335";"18.032689"
"8am";"21.912666";"14.979032";"13.233752";"27.740231";"17.877319";"13.478097";" 9.717959";"16.700305";" 9.369753";"15.722518";"12.099715";" 9.334490";"16.742185";"22.246223";"20.512768";"22.873141";"15.880004";" 5.148183";"19.901962";"15.487448";" 9.255028";"10.050154";"10.879204";"11.702325";"10.333389";"11.517256";" 7.571834";" 7.395679";"11.493286";"10.245918";"15.731204";"11.511871";"21.800673";" 9.454851";" 5.345520";" 9.227820";" 6.831686";" 6.640872";"10.961912";"11.434963";"10.339657";"16.045892";"17.063639";"11.458700";"15.961416";"12.728008";"13.814973";"12.287899";"13.845372";"20.663497";" 9.298976";"13.436040";"10.409306";"14.229274";" 3.668107";" 9.700471";"14.476283";"19.286815";"14.547791";"12.597515";"16.201065";" 7.379783";"14.921920";"19.812341";" 6.307489";" 6.359176";"19.837441";"16.912469";"14.866382";" 9.378930";"14.195136";" 3.611713";" 7.575230";" 9.953861";" 2.550909";"19.380530"
"9am";"24.467148";"15.480226";"13.812622";"26.041454";"18.777320";"15.944420";" 8.743219";"14.790166";" 7.508742";"16.175428";"10.756553";" 9.901301";"17.049207";"23.366143";"18.413244";"20.905553";"14.325993";" 3.806884";"18.672050";"15.153234";" 9.114248";" 9.998040";"13.628616";"10.821866";" 8.628840";"11.455209";"11.167986";" 7.645113";" 9.706985";" 9.389360";"18.023908";"12.602823";"21.361177";"11.485932";" 4.284709";"11.185132";" 7.537169";" 7.163462";"10.706445";"13.232970";"10.098599";"15.566196";"13.607619";"13.092653";"15.926658";"13.109177";"16.319328";"12.755923";"14.207725";"17.844003";" 9.521777";"11.779273";"10.138162";"11.396580";" 5.276896";"12.964788";"13.834192";"16.586506";"12.554050";"14.514065";"15.349540";"17.342838";"13.438904";"18.212542";" 6.899617";" 5.543168";"20.569944";"16.317465";"16.861407";" 8.680128";"17.636180";" 4.087601";" 7.849053";"10.997938";" 2.506478";"15.094677"
"10am";"24.012739";"15.915752";"12.992653";"26.620840";"21.369008";"16.470298";" 7.944065";"15.963889";" 7.614973";"14.798056";"11.703859";" 9.642580";"14.020965";"22.140003";"18.911368";"21.093016";"13.411017";" 6.325548";"20.489821";"13.835678";" 9.010610";"10.721219";"12.049874";"12.572125";" 9.111241";"10.013069";"12.219675";" 8.102060";" 8.425653";"10.514902";"17.908850";"14.003767";"21.524038";"11.144047";" 5.680837";" 9.445480";" 7.305870";" 6.230335";"10.619564";"12.239892";"10.555168";"16.070728";"14.542754";"13.353162";"16.023366";"12.890263";"17.444697";"12.399123";"10.142104";"17.298161";" 8.257364";"14.286276";"11.062976";"11.266841";" 4.687459";"11.063936";"11.995788";"18.268347";"12.570760";"14.913077";"17.167454";"13.293897";"13.212391";"17.162190";" 4.438434";" 5.524272";"20.481781";"17.268798";"13.214428";"10.030279";"16.236869";" 2.665898";" 8.059907";"10.160337";" 1.779766";"15.399262"
