"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"65.5530761310014";"65.5530761310014";"65.5530761310014";"65.5530761310014";"65.5530761310014";"65.5530761310014";"65.5530761310014";"65.5530761310014";"65.5530761310014";"65.5530761310014";"65.5530761310014";"65.5530761310014";"65.5530761310014";"65.5530761310014";"65.5530761310014";"65.5530761310014";"65.5530761310014";"65.5530761310014"
"4am";"2.1992480";"2.4651586";"2.6814973";"0.4441272";"2.1942231";"3.4279403";"2.7563936";"1.3425580";"7.1915790";"4.2766512";"5.4052725";"2.2497698";"2.2679836";"3.8506703";"3.0759078";"5.5335154";"4.7031214";"3.2012991"
"5am";"2.1569507";"2.4651586";"3.0604601";"0.4452106";"2.2344580";"3.3857512";"2.7709249";"0.8970054";"7.2350796";"4.2578562";"5.4752710";"2.2689284";"2.2679836";"3.8101340";"3.1241742";"5.5313392";"4.7289074";"3.2341267"
"6am";"2.0666174";"2.5549040";"2.6168289";"0.4515384";"2.2714725";"3.5264258";"2.8456574";"1.4043984";"7.2375284";"4.0175760";"5.5901213";"2.2530073";"2.2088899";"3.5672748";"3.2267129";"6.0527721";"5.1153150";"3.4064443"
"7am";"2.1105464";"2.5036452";"2.3506123";"0.4266572";"2.3817427";"3.3053280";"3.6464402";"1.6452363";"6.9410902";"4.1053877";"5.6873965";"2.4993238";"3.1227396";"3.5247493";"3.0641716";"6.7586676";"5.0307863";"4.2814815"
"8am";"0.7745018";"2.7928892";"2.3286240";"0.4404102";"2.5362276";"3.3637358";"3.4665630";"2.3786407";"5.8683163";"2.7276569";"6.7606906";"2.5568921";"3.3168551";"3.4695173";"5.2847064";"5.5971230";"7.2896944";"4.3008094"
"9am";"1.4515852";"3.2785062";"1.9416653";"0.4531125";"2.6102321";"3.3925534";"3.8419949";"2.3058623";"7.1660277";"4.8422198";"5.1212615";"2.3807447";"3.5740349";"3.1843219";"5.4995075";"5.9544522";"5.5759401";"4.4390155"
"10am";"1.8079897";"4.7874212";"3.1788925";"0.4903546";"2.2393945";"2.0698375";"5.0226190";"1.6179558";"3.3063353";"5.7005065";"5.9157196";"2.3454521";"2.3043150";"2.7123794";"4.5548106";"8.7036768";"5.1897777";"5.0168665"
"11am";"1.6551598";"4.8259002";"1.4623208";"0.4738779";"2.1777519";"2.4730537";"3.9161993";"1.6593967";"4.8645734";"4.5156639";"5.5116436";"2.4394422";"2.9278719";"2.7933509";"4.4665401";"8.4401111";"5.3105003";"5.9593072"
