"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052"
"min";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592";"43.592"
"max";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395";"10608.395"
"4am";"3023.000";"2348.929";"1232.213";" 600.282";"1030.678";" 293.995";" 775.386";"1030.664";"2734.247";"1178.500";" 315.472";"1874.426";" 527.950";" 418.618";" 915.029";"1332.714";"2957.521";"1362.293";" 563.884";" 802.693";" 592.135";" 894.223";" 557.347";" 945.673";" 631.959";" 340.640";" 802.017";" 455.933";" 183.705";"1700.502";" 207.794";" 799.155";" 441.605";"1239.486";" 345.527";" 881.463";" 351.681";" 442.730";" 768.056";" 718.372";"1027.435";"1137.293";" 361.046";" 808.348";" 977.637";"1500.204";" 745.731";"1236.254";" 789.719";" 467.124";" 464.138";" 378.214"
"5am";"3023.000";"2348.929";"1232.213";" 543.684";" 954.409";" 293.995";" 793.511";"1030.664";"2734.247";"1178.500";" 315.472";"1874.426";" 463.726";" 418.618";" 915.029";"1332.714";"3014.119";"1362.293";" 563.884";" 802.693";" 592.135";" 937.763";" 557.347";" 945.673";" 631.959";" 304.390";" 758.477";" 455.933";" 183.705";"1700.502";" 207.794";" 799.155";" 441.605";"1239.486";" 345.527";" 881.463";" 351.681";" 442.730";" 768.056";" 718.372";"1027.435";"1137.293";" 361.046";" 808.348";" 977.637";"1500.204";" 745.731";"1236.254";" 789.719";" 428.412";" 464.138";" 378.214"
"6am";"2975.320";"2374.806";"1165.416";" 747.683";" 954.409";" 243.257";" 717.707";"1076.599";"2584.643";"1079.560";" 356.183";"1814.339";" 463.726";" 295.968";" 946.639";"1222.888";"3012.345";"1362.293";" 509.514";" 744.316";" 597.677";"1054.105";" 540.229";" 945.673";" 493.770";" 305.050";" 758.477";" 415.356";" 168.227";"1550.533";" 189.821";" 817.128";" 376.473";"1235.899";" 345.527";" 835.966";" 310.230";" 406.008";" 768.056";" 718.372";" 898.298";"1055.871";" 329.390";" 785.082";" 931.702";"1500.204";" 745.731";"1236.254";" 789.719";" 344.577";" 444.046";" 346.604"
"7am";"3032.056";"2262.019";"1001.744";" 541.758";"1070.489";" 520.999";"1056.786";" 912.723";"2440.577";"1159.724";" 413.198";"1660.459";" 589.965";" 239.194";" 766.271";"1146.507";"2587.316";" 988.074";" 317.900";" 801.786";" 599.429";"1006.185";" 453.441";" 903.560";" 583.731";" 167.734";" 495.996";" 285.819";" 169.278";"1346.559";" 214.408";" 764.528";" 403.757";"1197.216";" 313.301";" 562.908";" 248.660";" 382.916";"1081.138";" 597.336";" 626.132";" 662.925";" 306.821";" 644.236";" 767.758";"1215.298";" 685.046";"1171.387";" 527.959";" 260.742";" 313.237";" 240.612"
"8am";"3001.688";"2288.980";"1389.839";" 544.326";"1469.127";"1460.228";"1475.155";"1654.605";"2552.551";" 928.467";" 491.357";"1589.031";" 746.817";" 457.370";" 831.235";"1117.938";"2496.823";" 939.530";" 322.816";" 524.857";" 719.528";"1409.539";" 448.098";" 662.851";" 743.213";" 101.326";" 389.887";" 181.285";" 167.248";" 980.286";" 178.462";" 715.741";" 314.023";"1468.456";" 397.103";" 454.297";" 329.032";" 327.697";"1564.538";" 497.299";" 518.798";" 520.217";" 332.512";" 337.012";" 569.797";" 761.060";" 606.075";" 993.354";" 330.334";" 214.677";" 153.428";" 181.097"
"9am";"3043.391";"2068.443";"1475.098";" 572.781";"1355.398";"1305.724";"1681.783";"1587.876";"2502.906";"1042.772";" 462.690";"1622.876";" 664.214";" 413.227";" 966.553";" 910.506";"2683.512";" 939.519";" 265.830";" 436.198";" 632.858";"1389.593";" 313.166";" 664.751";" 685.759";" 101.326";" 340.614";" 236.062";" 199.255";"1019.264";" 150.558";" 814.554";" 254.529";"1417.202";" 397.103";" 454.297";" 329.032";" 444.908";"1653.112";" 402.291";" 508.812";" 520.217";" 332.512";" 337.012";" 540.025";" 761.060";" 641.536";" 960.675";" 289.783";" 175.965";" 282.565";" 138.710"
"10am";"3304.793";"2266.744";"1107.133";" 740.230";"1444.261";"1185.588";"1511.764";"1608.227";"2366.379";" 929.930";" 413.180";"1793.720";" 678.447";" 457.370";" 966.553";" 892.533";"2717.709";"1009.701";" 214.548";" 453.663";" 605.909";"1347.320";" 281.943";" 661.648";" 668.294";" 101.326";" 308.665";" 180.632";" 185.505";" 976.154";" 160.489";" 814.677";" 254.529";"1585.749";" 397.103";" 453.515";" 270.667";" 393.103";"1508.215";" 524.337";" 697.462";" 554.455";" 260.214";" 337.012";" 523.862";" 779.033";" 514.690";" 920.124";" 330.334";" 175.965";" 134.554";" 156.560"
"11am";"3234.313";"2281.034";"1230.987";" 461.841";"1483.484";"1079.260";"1384.664";"1483.744";"2439.919";"1052.752";" 503.401";"1463.783";" 664.214";" 516.988";" 983.494";"1021.426";"2766.929";"1209.903";" 296.939";" 567.648";" 680.832";"1179.568";" 351.862";" 822.994";" 657.327";" 114.042";" 250.288";" 152.917";" 185.505";"1289.216";" 160.489";" 796.704";" 273.363";"1473.387";" 463.012";" 519.561";" 289.790";" 414.494";"1205.368";" 592.588";" 494.098";" 498.007";" 260.214";" 319.920";" 523.862";" 761.060";" 514.690";" 972.550";" 394.469";" 175.965";" 163.417";" 156.560"
"12am";"3003.760";"2369.971";"1334.897";" 630.502";"1653.346";" 913.390";"1414.206";"1269.493";"2324.340";"1170.365";" 530.538";"1447.042";" 478.766";" 401.385";"1160.268";"1076.560";"3310.768";"1350.577";" 266.146";" 805.313";" 675.111";"1095.588";" 282.456";" 771.161";" 631.184";" 175.775";" 317.411";" 193.822";" 200.983";"1260.355";" 160.489";" 752.578";" 343.151";"1481.332";" 470.411";" 534.969";" 336.655";" 361.863";"1112.406";" 631.039";" 531.712";" 582.695";" 316.060";" 363.990";" 470.379";" 775.009";" 562.298";" 959.496";" 394.469";" 215.619";" 163.417";" 174.410"
