"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"6135.12";"6135.12";"6135.12";"6135.12";"6135.12";"6135.12";"6135.12";"6135.12";"6135.12";"6135.12";"6135.12";"6135.12";"6135.12";"6135.12";"6135.12";"6135.12";"6135.12";"6135.12"
"4am";"140.082";"153.097";"166.744";" 34.503";"105.406";"158.850";"141.026";" 76.358";"309.422";"180.398";"282.523";"167.885";"163.687";"274.268";"183.961";"370.043";"340.570";"140.398"
"5am";"140.082";"153.097";"194.686";" 34.503";"105.406";"158.850";"141.026";" 48.416";"309.422";"180.398";"282.523";"167.885";"163.687";"274.268";"183.961";"370.043";"340.570";"140.398"
"6am";"140.082";"153.097";"166.744";" 34.503";"105.406";"158.850";"141.026";" 76.358";"309.422";"180.398";"282.523";"167.885";"163.687";"247.031";"183.961";"370.043";"340.570";"140.398"
"7am";"193.749";"153.097";"166.744";" 34.503";"105.406";"158.850";"141.026";" 76.358";"309.422";"180.398";"228.856";"167.885";"208.782";"247.031";"137.551";"370.043";"254.952";"140.398"
"8am";" 82.330";"153.097";"194.684";" 34.503";"105.406";"158.850";"110.443";"106.941";"309.422";"127.750";"254.583";"167.885";"208.782";"280.884";"183.961";"247.228";"348.123";"101.771"
"9am";"155.898";"188.070";"166.744";" 34.503";"105.406";"163.553";"114.195";"103.189";"367.174";"221.989";"179.696";"167.885";"208.782";"258.421";"183.961";"262.024";"261.821";"101.771"
"10am";"202.548";"259.382";"291.058";" 34.503";" 81.554";" 97.373";"141.026";" 76.358";"161.222";"276.863";"200.916";"167.885";"138.442";"218.687";"144.013";"370.043";"240.601";"101.771"
"11am";"180.165";"270.564";"122.659";" 34.503";" 81.554";"117.259";"114.195";" 76.358";"266.574";"221.989";"200.916";"167.885";"169.806";"218.687";"144.013";"370.043";"250.380";"140.398"
"12am";"140.082";"153.097";"166.744";" 34.503";"105.406";"117.259";"114.195";" 76.358";"266.574";"221.989";"254.583";"194.716";"265.811";"160.518";"183.961";"370.043";"340.570";"140.398"
"1pm";"140.082";"153.097";"202.522";" 34.503";" 78.008";"117.259";"114.195";" 76.358";"293.972";"221.989";"218.805";"194.716";"265.811";"160.518";"183.961";"370.043";"340.570";"140.398"
"2pm";"179.244";"153.097";"202.522";" 34.503";"105.406";" 97.373";"114.195";" 76.358";"309.422";"221.989";"179.643";"194.716";"222.963";"221.608";"183.961";"308.953";"340.570";"140.398"
"3pm";"201.172";"153.097";"166.744";" 34.503";"105.406";" 97.373";" 74.257";" 76.358";"309.422";"257.767";"196.618";"201.585";"243.311";"179.711";" 76.450";"308.953";"402.695";"140.398"
"4pm";"184.167";"153.097";"122.659";" 34.503";" 78.008";"114.278";" 74.257";" 76.358";"309.422";"180.398";"254.583";"182.573";"243.311";"287.095";"137.551";"262.659";"335.413";"185.493"
"5pm";"140.082";"134.403";"166.744";" 62.680";" 78.008";"114.278";"141.026";" 76.358";"293.033";"196.787";"218.805";"195.283";"203.770";"151.534";"183.961";"308.953";"456.132";"140.398"
"6pm";"140.082";"153.097";"166.744";" 82.771";"105.406";"114.278";"141.026";" 76.358";"293.033";"180.398";"282.523";"167.885";"203.770";"179.711";"183.961";"247.228";"340.570";"122.556"
"7pm";"140.082";"153.097";"166.744";" 82.771";"105.406";"158.850";"141.026";" 76.358";"309.422";"180.398";"282.523";"167.885";"163.687";"247.031";"183.961";"308.318";"295.475";"140.398"
"8pm";"168.024";"153.097";"166.744";" 82.771";" 63.665";"158.850";"141.026";" 48.416";"309.422";"204.250";"282.523";"167.885";"163.687";"247.031";"183.961";"308.318";"295.475";"140.398"
"9pm";"168.024";"153.097";"166.744";" 82.771";" 81.554";"158.850";"141.026";" 48.416";"309.422";"204.250";"282.523";"167.885";"163.687";"247.031";"183.961";"308.318";"295.475";"140.398"
"10pm";"168.024";"153.097";"166.744";" 82.771";" 81.554";"158.850";"141.026";" 48.416";"309.422";"204.250";"282.523";"167.885";"163.687";"247.031";"183.961";"370.043";"340.570";"140.398"
"11pm";"168.024";"153.097";"166.744";" 82.771";"105.406";"158.850";"141.026";" 48.416";"309.422";"180.398";"282.523";"167.885";"163.687";"274.268";"183.961";"370.043";"340.570";"140.398"
"12pm";"168.024";"153.097";"166.744";" 82.771";"105.406";"158.850";"141.026";" 48.416";"309.422";"180.398";"282.523";"167.885";"163.687";"274.268";"183.961";"370.043";"340.570";"140.398"
"1am";"168.024";"153.097";"166.744";" 82.771";"105.406";"158.850";"141.026";" 48.416";"309.422";"180.398";"282.523";"167.885";"163.687";"274.268";"183.961";"370.043";"340.570";"140.398"
"2am";"168.024";"153.097";"166.744";" 82.771";"105.406";"158.850";"141.026";" 48.416";"309.422";"180.398";"282.523";"167.885";"163.687";"274.268";"183.961";"370.043";"340.570";"140.398"
"3am";"168.024";"153.097";"166.744";" 82.771";"105.406";"158.850";"141.026";" 48.416";"309.422";"180.398";"282.523";"167.885";"163.687";"274.268";"183.961";"370.043";"340.570";"140.398"
