"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"61.882219375789";"61.882219375789";"61.882219375789";"61.882219375789";"61.882219375789";"61.882219375789";"61.882219375789";"61.882219375789";"61.882219375789";"61.882219375789";"61.882219375789";"61.882219375789";"61.882219375789";"61.882219375789";"61.882219375789";"61.882219375789";"61.882219375789";"61.882219375789";"61.882219375789";"61.882219375789";"61.882219375789";"61.882219375789";"61.882219375789";"61.882219375789";"61.882219375789";"61.882219375789";"61.882219375789";"61.882219375789";"61.882219375789";"61.882219375789";"61.882219375789"
"4am";"35.33475";"24.07048";"27.65731";"24.69402";"20.88240";"25.74328";"31.44006";"13.70013";"31.69256";"30.26952";"36.37833";"13.33486";"16.23406";"27.55251";"29.48103";"34.15495";"31.23179";"24.30861";"37.60774";"32.87877";"24.57827";"24.47715";"29.42619";"25.76120";"23.33113";"35.01189";"32.39912";"24.87974";"36.58205";"31.45958";"20.52774"
"5am";"35.04806";"24.64769";"27.39538";"24.93805";"20.03571";"25.74328";"31.04159";"13.95479";"30.67795";"29.75940";"34.39567";"12.99642";"15.62837";"26.62839";"31.21790";"34.65745";"29.14926";"23.70142";"37.99691";"36.62560";"24.68686";"25.19793";"28.42927";"25.55457";"22.73620";"35.59534";"32.68774";"24.81385";"37.08855";"32.35497";"20.52774"
"6am";"34.57093";"27.41399";"26.86265";"25.90752";"18.89298";"26.19457";"30.83819";"14.04619";"31.19978";"27.46980";"34.66780";"12.41884";"16.09096";"27.87445";"31.01343";"34.26198";"29.20591";"23.37521";"36.39967";"36.72211";"21.90964";"26.13367";"29.38370";"25.54076";"20.55806";"36.73273";"32.65148";"26.54157";"37.81230";"32.24135";"20.87363"
"7am";"34.12151";"28.53659";"26.24089";"32.26305";"19.88258";"27.77210";"29.73158";"14.75988";"29.56699";"29.49652";"36.43710";"13.70750";"18.20097";"30.02491";"29.80034";"35.42604";"25.67745";"16.77121";"38.10364";"39.32435";"16.21321";"22.93346";"25.46459";"24.93171";"20.18673";"34.96885";"31.18805";"26.58394";"29.70521";"30.98121";"21.55250"
"8am";"32.09841";"29.15690";"25.74153";"32.15984";"22.00285";"28.54015";"36.24678";"16.24997";"29.73070";"28.01512";"38.31266";"16.54310";"17.10787";"29.80054";"30.93769";"35.02342";"24.48156";"14.32310";"35.85283";"39.05080";"17.55639";"21.72868";"24.83441";"24.52457";"16.16797";"36.93073";"26.90224";"24.91780";"28.95008";"29.62795";"20.58919"
"9am";"31.69469";"26.62808";"26.23970";"32.32756";"21.73251";"28.71582";"38.29878";"16.86225";"28.23119";"27.90012";"42.51678";"17.72669";"12.89992";"27.87375";"27.73095";"39.75299";"26.26568";"15.57616";"33.27062";"38.34200";"15.75003";"19.42662";"27.35192";"21.77811";"14.00387";"34.83483";"21.38930";"24.39783";"26.44420";"26.58642";"22.37376"
"10am";"31.29888";"29.05488";"26.77623";"28.67618";"19.94317";"26.90364";"33.27869";"17.83082";"23.82912";"23.37554";"42.52898";"18.52773";"16.74928";"27.31524";"25.49682";"35.78813";"23.16572";"19.48835";"38.85114";"41.82917";"14.90436";"20.19123";"28.79248";"23.18785";"15.30827";"31.57892";"23.21860";"22.74983";"26.47830";"27.83006";"20.75585"
"11am";"31.48855";"28.11017";"27.31595";"29.11281";"17.86945";"25.82774";"32.22775";"16.74772";"25.01110";"26.93877";"37.45364";"16.94405";"19.02554";"29.49648";"23.81851";"32.38268";"27.69838";"17.20152";"39.37228";"42.71695";"17.48338";"20.88180";"32.44917";"19.99908";"14.52360";"35.35351";"21.47592";"27.36903";"27.28816";"28.06778";"20.03625"
"12am";"33.04962";"26.30404";"23.34923";"27.17217";"16.87133";"23.48508";"35.45372";"16.88794";"27.92595";"28.93807";"39.74481";"17.70218";"16.83632";"28.13394";"23.16610";"34.95553";"30.36900";"18.08160";"41.23351";"39.58841";"19.37139";"19.80715";"30.35619";"20.87082";"17.68476";"35.18873";"24.07465";"26.80106";"28.41342";"28.28655";"21.34133"
"1pm";"33.31072";"22.69227";"24.70923";"32.63123";"14.74265";"25.26470";"35.00634";"15.64739";"32.18882";"26.71606";"35.68763";"17.98872";"14.75880";"28.01197";"23.46003";"37.27536";"32.25268";"16.15023";"34.94277";"42.05464";"17.69725";"21.32247";"30.56579";"21.66908";"17.08960";"34.89784";"23.61098";"26.47036";"26.46714";"27.47566";"22.17839"
