"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"1811.267";"1811.267";"1811.267";"1811.267";"1811.267";"1811.267";"1811.267";"1811.267";"1811.267";"1811.267";"1811.267";"1811.267";"1811.267";"1811.267";"1811.267"
"4am";" 0";" 0";"0";"0";"0";"0";" 0";" 0";" 0";"0";" 0";" 0";"0";"0";"0"
"5am";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";"0";" 0"
"6am";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0"
"7am";"821.450";"360.330";"290.171";"  0.000";"  0.000";"  0.000";"  0.000";"443.366";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000"
"8am";"1583.669";"1133.195";"1235.608";"   0.000";"   0.000";"   0.000";"   0.000";" 744.588";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
"9am";"1602.449";"1201.806";"1289.206";" 433.117";"   0.000";" 553.228";"   0.000";" 794.941";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
"10am";"1602.768";"1186.566";"1338.250";" 511.043";"   0.000";" 523.637";"   0.000";" 808.927";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
"11am";"1393.493";" 801.846";" 855.966";" 666.045";"   0.000";" 526.585";"   0.000";" 820.586";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
"12am";"868.968";"  0.000";"420.567";"  0.000";"  0.000";"  0.000";"  0.000";"714.278";"0";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000"
"1pm";"1318.570";" 976.750";" 859.120";" 684.152";"   0.000";" 502.565";"   0.000";" 795.033";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
"2pm";"1538.359";"1087.208";"1089.026";" 334.035";"   0.000";" 685.709";"   0.000";" 959.715";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
"3pm";"1544.524";"1102.135";"1175.044";" 430.530";"   0.000";" 602.065";"   0.000";" 900.728";"   0.000";"   0.000";"   0.000";" 642.755";"   0.000";"   0.000";"   0.000"
"4pm";"1811.267";"1125.922";"1332.690";" 397.795";"   0.000";"   0.000";"   0.000";" 593.034";"   0.000";"   0.000";"   0.000";" 614.460";"   0.000";"   0.000";"   0.000"
"5pm";"1135.111";" 417.117";" 802.715";"   0.000";"   0.000";"   0.000";"   0.000";" 531.626";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
"6pm";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"7pm";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"8pm";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0"
"9pm";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0"
"10pm";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0"
"11pm";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";" 0";" 0";"0";" 0";"0";"0";" 0"
"12pm";" 0";" 0";" 0";"0";"0";"0";"0";" 0";" 0";" 0";"0";" 0";"0";"0";" 0"
"1am";" 0";" 0";"0";"0";"0";"0";"0";" 0";" 0";" 0";"0";" 0";"0";"0";" 0"
"2am";" 0";" 0";"0";"0";"0";"0";"0";" 0";" 0";" 0";"0";" 0";"0";"0";" 0"
"3am";" 0";" 0";"0";"0";"0";"0";"0";"0";" 0";" 0";"0";" 0";"0";"0";" 0"
