"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052";"053";"054";"055";"056";"057";"058";"059";"060";"061";"062";"063";"064";"065";"066";"067";"068";"069";"070";"071";"072";"073";"074";"075";"076";"077";"078";"079";"080";"081";"082";"083";"084";"085";"086";"087";"088";"089";"090";"091";"092";"093";"094";"095";"096";"097";"098";"099";"100";"101";"102";"103";"104"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859";"13597.859"
"4am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0";"0";"0";" 0";"0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";"0";"0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";" 0";"0";" 0";" 0";"0";" 0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";" 0";"0";" 0";" 0";"0";" 0";"0";"0";" 0";" 0";" 0";"0";" 0";"0";" 0";" 0";"0";" 0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";" 0"
"5am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";" 0";"0";" 0";" 0";"0";" 0";"0";"0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";" 0"
"6am";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000";"0";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 952.076";"   0.000";"0";"0";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1171.604";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"0";"   0.000";"   0.000";"0";"   0.000";"   0.000";"0";"   0.000";"   0.000";"0";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 768.706";"   0.000";"   0.000";"   0.000";"0";"   0.000";"0";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";"   0.000"
"7am";"   0.000";"1069.425";"   0.000";"   0.000";"   0.000";"   0.000";" 791.441";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 664.819";"2347.247";"   0.000";"   0.000";"0";"1944.739";"1011.260";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1868.847";"1341.711";" 871.298";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1873.991";" 594.080";"   0.000";" 870.765";"1090.426";"1194.365";"1404.650";"2822.092";"   0.000";"   0.000";"   0.000";"2822.463";"   0.000";"2004.560";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"1079.993";"3854.206";"1193.778";"1148.454";"   0.000";"   0.000";"   0.000";"0";" 559.126";"   0.000";"2194.259";"   0.000";"1566.019";"1221.976";"1470.417";"1584.356";"   0.000";"2049.288";"   0.000";"   0.000";"   0.000";"1794.847";"3039.923";"3361.883";"1157.313";"2134.969";"   0.000";"   0.000";"   0.000";"   0.000"
"8am";" 877.203";"2672.695";" 839.264";"   0.000";"   0.000";" 774.447";"1135.501";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1642.828";"   0.000";"   0.000";"   0.000";"   0.000";" 635.332";"   0.000";"   0.000";"   0.000";" 795.776";"   0.000";"   0.000";" 846.597";"   0.000";"   0.000";"1152.697";"3688.214";"   0.000";"   0.000";"   0.000";"3493.798";"1659.705";"1147.331";"1524.923";"   0.000";"   0.000";" 490.809";"   0.000";"   0.000";"   0.000";"1253.185";"   0.000";"2326.943";"3003.311";"1434.636";"   0.000";"1118.325";" 878.891";"   0.000";"   0.000";"2502.289";"1061.139";"   0.000";"2641.233";"2921.532";"1359.505";"2719.976";"4685.044";" 914.632";"   0.000";"1305.072";"4191.312";"   0.000";"3662.681";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"1989.661";"9743.996";"3187.512";"2162.129";" 909.027";"   0.000";"   0.000";"0";" 768.706";"   0.000";"3107.392";" 940.145";"2711.025";"2003.915";"2945.353";"2205.425";"1592.930";"4650.814";"   0.000";"2114.179";"   0.000";"4275.695";"4175.152";"5552.571";"2080.513";"4696.288";"   0.000";"   0.000";"   0.000";"1516.558"
"9am";" 1148.357";" 3628.118";"  988.123";"    0.000";"  830.235";" 1286.892";" 1532.776";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";" 2103.553";"    0.000";"  561.654";"    0.000";"    0.000";"  654.099";"    0.000";"    0.000";"    0.000";" 1162.488";"    0.000";"    0.000";"  945.798";"    0.000";"    0.000";" 1508.434";" 4197.585";"    0.000";"    0.000";"    0.000";" 4255.372";" 1737.605";" 1774.069";" 2071.362";"  869.768";"    0.000";"  698.564";"    0.000";"    0.000";"    0.000";" 1546.765";" 1293.316";" 2431.656";" 4356.259";" 1759.736";"  688.295";" 1533.912";" 1160.942";"    0.000";"    0.000";" 2912.625";" 1362.499";"  859.755";" 3424.661";" 3823.104";" 1750.149";" 3551.841";" 7051.157";"  756.239";"    0.000";" 1152.360";" 4620.478";"    0.000";" 5677.389";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"0";" 1849.206";"12796.720";" 3819.832";" 3207.828";" 1339.400";"    0.000";"    0.000";"0";"  811.721";" 1039.456";" 3642.437";" 1531.370";" 2964.017";" 2924.125";" 3289.144";" 2571.363";" 1851.943";" 5152.896";"    0.000";" 2706.713";" 1029.660";" 5835.055";" 4923.864";" 6552.566";" 1759.848";" 7253.649";"    0.000";"    0.000";"    0.000";" 3367.900"
"10am";" 1080.930";" 4204.721";" 1102.650";"    0.000";"  724.436";" 1563.130";" 1726.650";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";" 2503.352";"    0.000";"    0.000";"    0.000";"    0.000";"  828.745";" 1010.433";"    0.000";"    0.000";" 1311.444";"    0.000";"    0.000";"  793.046";"    0.000";"    0.000";" 1478.941";" 3927.920";"    0.000";"    0.000";"    0.000";" 4682.057";" 1880.263";" 2175.099";" 2843.446";" 1070.733";"    0.000";"  959.323";"    0.000";"    0.000";"    0.000";" 1479.746";" 1522.008";" 2767.494";" 4660.096";" 2478.418";"    0.000";" 1146.061";" 1100.730";"    0.000";"    0.000";" 2936.161";" 1376.956";" 1051.569";" 3939.982";" 4034.020";" 1679.157";" 3697.620";" 7045.394";" 1158.485";"    0.000";" 1595.391";" 4854.749";"  795.030";" 6239.959";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"0";" 1999.725";"13597.859";" 3806.251";" 3290.934";" 1765.337";"    0.000";"    0.000";"0";"  982.177";" 1019.869";" 3264.346";" 1923.953";" 3237.948";" 3592.443";" 3978.461";" 3132.167";" 2257.834";" 5238.906";"    0.000";" 2536.183";"  989.904";" 6240.205";" 5573.945";" 6823.132";" 1625.816";" 9128.388";"    0.000";"    0.000";"    0.000";" 3232.420"
"11am";" 1685.854";" 3996.942";" 1171.204";"    0.000";"  702.051";" 1467.246";" 1646.845";"    0.000";"  846.924";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";" 2019.912";"    0.000";"    0.000";"    0.000";"    0.000";"  866.116";" 1011.698";"    0.000";"    0.000";" 1061.962";"    0.000";"    0.000";"  674.619";"    0.000";"    0.000";" 1502.877";" 4175.064";"    0.000";"    0.000";"    0.000";" 4277.208";" 1504.543";" 1389.747";" 3235.053";" 1205.633";"    0.000";"  864.653";"    0.000";"    0.000";"    0.000";" 1479.746";" 1039.325";" 2193.833";" 4083.385";" 1950.136";"    0.000";"  942.354";"    0.000";"    0.000";"    0.000";" 3077.976";" 1457.811";"    0.000";" 4001.007";" 3724.297";" 1158.694";" 3020.254";" 5632.607";"  979.302";"    0.000";" 1659.360";" 4671.618";"    0.000";" 5557.464";"    0.000";"    0.000";"    0.000";"    0.000";"    0.000";"0";" 2087.877";"13227.010";" 3897.940";" 2913.318";" 1272.401";"    0.000";"    0.000";"0";"  848.523";"  954.322";" 3086.835";" 1790.166";" 2638.542";" 2410.906";" 3865.908";" 2779.484";" 1724.123";" 5014.316";"    0.000";" 2139.915";"    0.000";" 5133.881";" 4990.592";" 5933.699";" 2279.536";" 7179.540";"    0.000";"    0.000";"    0.000";" 2361.700"
