"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029"
"12am";" 9361.92";" 6639.84";" 1450.08";" 7466.64";" 5965.68";" 2391.36";" 2747.52";" 3472.56";"  419.76";"  992.16";" 1195.68";" 3994.08";" 3472.56";" 1348.32";" 2747.52";"  572.40";"  546.96";"  559.68";"  203.52";"  152.64";"  305.28";" 1628.16";"  699.60";"    0.00";"  178.08";"  254.40";"  305.28";"    0.00";"13419.60"
"1pm";"10341.36";" 7199.52";" 1844.40";" 8738.64";" 6309.12";" 2454.96";" 3281.76";" 3752.40";"  470.64";" 1386.48";" 1615.44";" 4426.56";" 4210.32";" 1450.08";" 2760.24";"  750.48";"  699.60";"  597.84";"  241.68";"    0.00";"  343.44";" 1640.88";"  725.04";"    0.00";"  203.52";"  292.56";"  356.16";"    0.00";"14144.64"
"2pm";"10252.32";" 7123.20";" 1742.64";" 8484.24";" 5927.52";" 2467.68";" 3281.76";" 3726.96";"  508.80";" 1132.08";" 2022.48";" 4426.56";" 4121.28";" 1539.12";" 2734.80";"  826.80";"  763.20";"  623.28";"  241.68";"    0.00";"  318.00";" 1679.04";"  623.28";"    0.00";"  216.24";"  267.12";"  318.00";"    0.00";"13902.96"
"3pm";" 8967.60";" 5991.12";" 1488.24";" 7110.48";" 4948.08";" 2251.44";" 2556.72";" 3116.40";"  470.64";" 1208.40";" 1411.92";" 3637.92";" 3587.04";" 1246.56";" 2404.08";"  814.08";"  686.88";"  521.52";"  190.80";"    0.00";"  318.00";" 1488.24";"  445.20";"    0.00";"  178.08";"  216.24";"  279.84";"    0.00";"11766.00"
"4pm";"5227.92";"4299.36";" 814.08";"4808.16";"3078.24";"1590.00";"1411.92";"2365.92";" 419.76";" 954.00";"1043.04";"2594.88";"2874.72";" 763.20";"1259.28";" 623.28";" 457.92";" 381.60";" 165.36";"   0.00";" 178.08";" 801.36";" 356.16";"   0.00";"   0.00";"   0.00";" 152.64";"   0.00";"7110.48"
"5pm";"2582.16";"2544.00";" 470.64";"2925.60";"1958.88";" 763.20";" 890.40";"1310.16";" 267.12";" 610.56";" 661.44";"1806.24";"1475.52";" 407.04";" 775.92";" 368.88";" 343.44";" 305.28";"   0.00";"   0.00";" 165.36";" 508.80";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"4426.56"
"6pm";"2823.84";"2162.40";" 559.68";"2696.64";"1284.72";" 636.00";"1310.16";"1373.76";" 292.56";" 585.12";" 572.40";"2086.08";"1297.44";" 356.16";" 737.76";" 356.16";" 407.04";" 407.04";"   0.00";"   0.00";"   0.00";" 483.36";" 152.64";"0";"   0.00";"   0.00";"   0.00";"   0.00";"4286.64"
"7pm";"2798.40";"2035.20";" 636.00";"2454.96";"1259.28";" 623.28";"1373.76";"1590.00";" 254.40";" 610.56";" 763.20";"1984.32";" 992.16";" 305.28";" 610.56";" 432.48";" 381.60";" 394.32";"   0.00";"   0.00";"   0.00";" 432.48";"   0.00";"0";"   0.00";"   0.00";"   0.00";"   0.00";"3994.08"
"8pm";"2009.76";"1551.84";" 534.24";"1590.00";"1068.48";" 432.48";"1068.48";"1310.16";" 178.08";" 394.32";" 521.52";"1322.88";" 839.52";" 216.24";" 419.76";" 330.72";" 254.40";" 330.72";"   0.00";"   0.00";"   0.00";" 267.12";"   0.00";"0";"   0.00";"   0.00";"   0.00";"   0.00";"3230.88"
"9pm";"1284.72";" 979.44";" 419.76";" 763.20";" 788.64";" 343.44";" 712.32";" 610.56";"   0.00";" 165.36";" 228.96";" 674.16";" 534.24";" 152.64";" 318.00";" 254.40";" 178.08";" 203.52";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"0";"   0.00";"   0.00";"   0.00";"   0.00";"2391.36"
"10pm";" 737.76";" 534.24";"   0.00";" 534.24";" 559.68";" 254.40";" 432.48";" 381.60";"   0.00";"   0.00";" 165.36";" 496.08";" 445.20";"   0.00";" 305.28";" 190.80";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"0";"   0.00";"   0.00";"   0.00";"   0.00";"1679.04"
"11pm";" 559.68";" 292.56";"   0.00";" 279.84";" 445.20";"   0.00";"   0.00";" 190.80";"   0.00";"   0.00";"   0.00";" 203.52";" 254.40";"   0.00";" 267.12";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"0";"   0.00";"   0.00";"0";"   0.00";"1488.24"
"12pm";" 470.64";" 203.52";"   0.00";" 228.96";" 318.00";"   0.00";"   0.00";" 152.64";"   0.00";"   0.00";"   0.00";" 178.08";" 216.24";"   0.00";" 254.40";"   0.00";"   0.00";"   0.00";"   0.00";"0";"   0.00";"   0.00";"   0.00";"0";"0";"   0.00";"0";"   0.00";"1272.00"
"1am";" 432.48";" 190.80";"   0.00";" 216.24";" 318.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 178.08";" 203.52";"   0.00";" 241.68";"   0.00";"   0.00";"   0.00";"   0.00";"0";"   0.00";"   0.00";"   0.00";"0";"0";"   0.00";"   0.00";"   0.00";"1182.96"
"2am";" 381.60";" 178.08";"   0.00";" 203.52";" 305.28";"   0.00";"   0.00";" 152.64";"   0.00";"   0.00";"   0.00";" 165.36";" 203.52";"   0.00";" 241.68";"   0.00";"   0.00";"   0.00";"   0.00";"0";"   0.00";"   0.00";"   0.00";"0";"0";"   0.00";"0";"   0.00";"1170.24"
"3am";" 368.88";" 165.36";"   0.00";" 203.52";" 305.28";"   0.00";"   0.00";" 152.64";"   0.00";"   0.00";"   0.00";" 152.64";" 203.52";"   0.00";" 241.68";"   0.00";"   0.00";"   0.00";"   0.00";"0";"   0.00";"   0.00";"   0.00";"0";"0";"   0.00";"0";"   0.00";"1170.24"
