"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029"
"min";"38.16";"38.16";"38.16";"38.16";"38.16";"38.16";"38.16";"38.16";"38.16";"38.16";"38.16";"38.16";"38.16";"38.16";"38.16";"38.16";"38.16";"38.16";"38.16";"38.16";"38.16";"38.16";"38.16";"38.16";"38.16";"38.16";"38.16";"38.16";"38.16"
"max";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56"
"4am";"2480.40";"2136.96";"3434.40";"5736.72";"6601.68";"9120.24";"9222.00";"3968.64";"4617.36";"3205.44";"4057.68";"7174.08";"8840.40";"4134.00";"4350.24";"4770.00";"4859.04";"4655.52";"3994.08";"3180.00";"4426.56";"3803.28";"3917.76";"3014.64";"4362.96";"3243.60";"3434.40";"3612.48";" 674.16"
"5am";"2645.76";"2162.40";"3434.40";"5622.24";"6588.96";"9069.36";"9107.52";"3943.20";"4528.32";"3192.72";"3981.36";"7174.08";"8700.48";"4108.56";"4324.80";"4591.92";"4731.84";"4541.04";"3943.20";"3154.56";"4362.96";"3726.96";"3981.36";"2976.48";"4299.36";"3192.72";"3408.96";"3599.76";"1043.04"
"6am";"3459.84";"2289.60";"3396.24";"5711.28";"6652.56";"9005.76";"8662.32";"3892.32";"4184.88";"3078.24";"3650.64";"6767.04";"8242.56";"3943.20";"4871.76";"4286.64";"4490.16";"4070.40";"3625.20";"2963.76";"4006.80";"3676.08";"3841.44";"2811.12";"3841.44";"2989.20";"3256.32";"3434.40";"2709.36"
"7am";"6588.96";"3358.08";"3536.16";"6665.28";"6983.28";"7911.84";"7975.44";"4159.44";"3027.36";"2671.20";"2836.56";"6131.04";"7237.68";"3561.60";"5075.28";"3396.24";"3370.80";"3129.12";"3014.64";"2556.72";"3243.60";"3765.12";"3587.04";"2467.68";"2989.20";"2683.92";"2925.60";"3014.64";"5863.92"
"8am";"8993.04";"4770.00";"3587.04";"7619.28";"6639.84";"6906.96";"7860.96";"4286.64";"2518.56";"2327.76";"2505.84";"6156.48";"6690.72";"3637.92";"4897.20";"2963.76";"2938.32";"2582.16";"2594.88";"2289.60";"2912.88";"3892.32";"3332.64";"2391.36";"2760.24";"2353.20";"2811.12";"2747.52";"8178.96"
"9am";"9400.08";"5062.56";"3472.56";"8140.80";"6894.24";"6525.36";"7810.08";"4362.96";"2213.28";"2276.88";"2429.52";"6449.04";"6779.76";"3561.60";"4795.44";"2811.12";"2900.16";"2391.36";"2467.68";"2276.88";"2874.72";"3828.72";"3218.16";"2353.20";"2544.00";"2289.60";"2658.48";"2683.92";"9031.20"
"10am";"9552.72";"5227.92";"3498.00";"8446.08";"6690.72";"6360.00";"7492.08";"4350.24";"2098.80";"2353.20";"2518.56";"6690.72";"6665.28";"3498.00";"4859.04";"2645.76";"2734.80";"2200.56";"2404.08";"2200.56";"2658.48";"3790.56";"3154.56";"2340.48";"2442.24";"2162.40";"2607.60";"2569.44";"9489.12"
"11am";"9387.36";"5037.12";"3408.96";"8344.32";"6805.20";"6665.28";"7403.04";"4388.40";"2251.44";"2302.32";"2505.84";"6741.60";"6563.52";"3498.00";"4960.80";"2683.92";"2696.64";"2315.04";"2391.36";"2162.40";"2709.36";"3828.72";"3256.32";"2251.44";"2493.12";"2226.00";"2620.32";"2620.32";"9450.96"
"12am";"8853.12";"4795.44";"3459.84";"8509.68";"6830.64";"6779.76";"7326.72";"4223.04";"2429.52";"2276.88";"2569.44";"6767.04";"6601.68";"3447.12";"4909.92";"2722.08";"2836.56";"2340.48";"2391.36";"2213.28";"2747.52";"3816.00";"3205.44";"2378.64";"2531.28";"2302.32";"2582.16";"2594.88";"9476.40"
"1pm";"9501.84";"5037.12";"3472.56";"8853.12";"6398.16";"6385.44";"7301.28";"4121.28";"2264.16";"2378.64";"2582.16";"6665.28";"6741.60";"3421.68";"4820.88";"2747.52";"2963.76";"2238.72";"2391.36";"2047.92";"2734.80";"3777.84";"3040.08";"2276.88";"2454.96";"2200.56";"2531.28";"2633.04";"9832.56"
"2pm";"9298.32";"5024.40";"3345.36";"8420.64";"6360.00";"6347.28";"7504.80";"4235.76";"2276.88";"2238.72";"2747.52";"6741.60";"6550.80";"3485.28";"4833.60";"2938.32";"3141.84";"2289.60";"2391.36";"2060.64";"2823.84";"3917.76";"2925.60";"2353.20";"2467.68";"2238.72";"2493.12";"2696.64";"9578.16"
