"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"73.74954606992";"73.74954606992";"73.74954606992";"73.74954606992";"73.74954606992";"73.74954606992";"73.74954606992";"73.74954606992";"73.74954606992";"73.74954606992";"73.74954606992";"73.74954606992";"73.74954606992";"73.74954606992";"73.74954606992";"73.74954606992";"73.74954606992";"73.74954606992";"73.74954606992";"73.74954606992";"73.74954606992";"73.74954606992";"73.74954606992";"73.74954606992";"73.74954606992";"73.74954606992";"73.74954606992";"73.74954606992";"73.74954606992";"73.74954606992"
"4am";"10.035621";" 6.070058";" 8.671919";" 6.913897";" 8.550061";"11.143884";" 8.680367";" 5.937408";" 9.815716";"13.443248";"20.658279";"10.793628";"15.742355";"12.720931";"13.797298";" 9.912700";" 9.435371";" 8.368487";" 9.276174";" 9.736345";"11.171885";" 7.978271";" 7.796496";" 8.543031";" 7.735814";" 7.899535";" 9.184277";" 6.963836";" 7.724709";"11.768098"
"5am";"10.031955";" 6.053167";" 8.706603";" 6.945716";" 8.596823";"11.231165";" 8.521497";" 5.986625";" 9.844793";"11.513783";"20.377922";"12.796068";"15.666860";"14.321210";"13.548164";" 8.400113";" 9.511080";" 7.497689";" 9.970978";" 9.721357";"11.579194";" 8.334277";" 7.872551";" 8.663317";" 7.899620";" 7.849127";" 9.215328";" 6.891073";" 7.894279";"11.737339"
"6am";" 9.199082";" 6.190164";" 8.907236";" 6.126518";" 8.762930";"11.460946";" 8.352036";" 6.108708";" 9.233308";" 8.627973";"19.954022";"12.960618";"15.715970";"14.461519";"14.347400";" 8.399598";" 8.844132";" 7.643315";"10.043497";" 8.671046";"11.955713";" 8.214949";" 5.948668";"10.595305";" 8.040679";" 7.849127";" 9.320402";" 7.103688";" 8.334844";" 7.337113"
"7am";" 9.879036";" 1.882094";" 7.349707";" 4.137220";" 3.956880";" 8.051006";" 7.096577";" 4.253639";"13.320285";" 7.969050";"34.436624";" 7.354962";"24.687085";"14.651864";"13.384490";" 7.132702";" 5.865621";" 2.333459";" 8.575897";" 5.316423";"15.544744";" 6.646412";" 5.203869";" 8.625903";" 5.068245";" 7.881948";" 6.039872";" 6.616891";" 6.151624";"10.949174"
"8am";" 9.904622";" 9.800278";" 6.895750";" 5.607871";" 4.022380";" 8.783108";" 4.549414";" 2.245145";"11.884411";" 5.447121";"32.258365";" 8.348095";"32.651910";"15.967685";" 8.146527";" 5.148322";" 5.577939";" 3.268388";" 5.994531";" 5.548368";"15.039975";" 5.654234";" 3.603345";"11.384222";" 3.544511";" 6.948227";" 3.437738";" 7.648914";" 4.238683";" 9.696739"
"9am";"10.335200";" 9.495076";" 6.742342";" 5.785131";" 3.953483";" 7.590242";" 4.463403";" 2.241073";"11.883395";" 6.906016";"31.090406";" 7.013376";"36.169604";"16.777822";" 8.142544";" 4.886417";" 4.738818";" 3.363111";" 6.026715";" 5.302478";"15.783801";" 3.596629";" 4.144701";" 8.118164";" 3.570003";" 6.882288";" 3.523452";" 7.780992";" 4.510127";" 9.125407"
"10am";"10.683094";" 9.659076";" 6.604352";" 4.647337";" 5.579765";" 5.967771";" 4.710441";" 2.256524";"12.030066";" 7.436793";"30.681352";" 9.206910";"36.027748";"16.336533";" 8.904930";" 4.863580";" 4.762517";" 3.463127";" 6.164879";" 5.181955";"14.886227";" 3.901786";" 4.191661";" 5.584056";" 5.322584";" 7.207848";" 3.533234";" 6.981773";" 2.895053";" 9.788237"
"11am";"10.612672";"10.135459";" 6.733352";" 4.552886";" 5.345418";" 5.741800";" 6.049605";" 2.293640";"12.100973";" 7.103892";"31.470354";" 8.568829";"34.566909";"14.614251";" 9.956734";" 4.562926";" 5.705149";" 3.597725";" 3.347414";" 6.104964";"16.033777";" 4.788003";" 4.056490";" 6.836285";" 5.597741";" 7.015718";" 3.798656";" 7.827858";" 4.030132";" 9.652536"
"12am";"10.053892";" 8.224726";" 6.843177";" 6.150145";" 3.742965";" 6.566809";" 5.727472";" 2.134151";"11.556148";" 6.959175";"30.180733";" 9.310628";"34.312848";"12.911968";" 9.826196";" 8.988017";" 6.911049";" 2.659063";" 3.945372";" 5.235041";"15.915002";" 6.253691";" 3.751740";" 6.018285";" 5.533487";" 8.623597";" 3.641391";" 6.952066";" 2.426024";"10.592985"
"1pm";" 9.291994";"10.291571";" 6.823707";" 5.157267";" 5.393528";" 5.381097";" 6.360135";" 1.144004";"10.707795";" 7.571928";"30.294741";" 8.546653";"35.179282";"12.762125";" 9.725978";" 8.676775";" 7.373865";" 2.621556";" 3.114602";" 5.986696";"15.654088";" 5.222155";" 3.863590";" 7.809831";" 5.404229";" 7.570917";" 6.418654";" 7.190594";" 2.649774";" 9.905142"
"2pm";" 7.272173";" 9.175342";" 6.941154";" 5.555211";" 4.216334";" 5.614913";" 6.972151";" 2.218744";"10.069588";" 8.649933";"30.312569";" 7.669064";"32.819247";"13.996725";"12.736875";" 7.714471";" 7.973693";" 2.563236";" 3.447573";" 6.680786";"11.766195";" 5.456745";" 3.911354";"10.911453";" 4.984877";" 8.096396";" 6.399937";" 7.207515";" 2.513045";"10.241913"
"3pm";" 7.225114";" 9.391155";" 6.824789";" 7.339932";" 5.458277";" 8.621770";" 8.035472";" 2.228955";" 9.471244";" 7.416846";"26.494720";" 7.769328";"29.304095";"12.764326";"12.542049";"12.876223";" 7.468294";" 4.522841";" 5.034546";" 5.031724";" 9.640063";" 5.682056";" 3.501281";"11.192243";" 5.427111";"10.176431";" 4.723628";" 7.285454";" 2.357931";" 9.677648"
