"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"18901.92";"18901.92";"18901.92";"18901.92";"18901.92";"18901.92";"18901.92";"18901.92";"18901.92";"18901.92";"18901.92";"18901.92";"18901.92";"18901.92";"18901.92";"18901.92";"18901.92";"18901.92";"18901.92";"18901.92";"18901.92";"18901.92";"18901.92";"18901.92";"18901.92";"18901.92";"18901.92";"18901.92";"18901.92"
"4am";" 63.60";" 25.44";" 25.44";"101.76";" 89.04";" 76.32";"127.20";" 38.16";"101.76";" 50.88";"139.92";"139.92";"165.36";" 38.16";" 50.88";" 50.88";" 50.88";"114.48";"  0.00";" 25.44";" 12.72";" 25.44";" 38.16";"  0.00";"  0.00";"  0.00";" 63.60";" 12.72";" 25.44"
"5am";"101.76";" 38.16";" 25.44";"101.76";"127.20";" 76.32";"139.92";" 63.60";"101.76";" 63.60";"139.92";"152.64";"190.80";" 38.16";" 50.88";" 50.88";" 50.88";"114.48";"  0.00";" 25.44";" 12.72";" 25.44";" 38.16";"  0.00";"  0.00";"  0.00";" 63.60";" 12.72";" 38.16"
"6am";"178.08";"152.64";" 38.16";"114.48";"178.08";" 76.32";"216.24";" 89.04";"101.76";"101.76";"114.48";"178.08";"228.96";" 63.60";" 50.88";" 50.88";" 38.16";"114.48";"  0.00";" 25.44";" 38.16";" 76.32";" 38.16";"  0.00";"  0.00";"  0.00";" 76.32";" 12.72";"101.76"
"7am";"343.44";"203.52";" 76.32";"318.00";"483.36";" 63.60";"305.28";" 76.32";"101.76";"152.64";"114.48";"228.96";"216.24";"101.76";" 50.88";" 50.88";" 50.88";"114.48";" 25.44";" 25.44";" 50.88";" 76.32";" 38.16";"  0.00";" 12.72";"  0.00";"114.48";" 12.72";"254.40"
"8am";"610.56";"292.56";"101.76";"483.36";"903.12";" 89.04";"623.28";"139.92";"101.76";"139.92";"139.92";"394.32";"394.32";"127.20";" 50.88";" 12.72";" 76.32";"127.20";" 50.88";" 63.60";" 50.88";"203.52";" 50.88";" 50.88";" 50.88";" 12.72";"127.20";" 38.16";"801.36"
"9am";" 801.36";" 597.84";" 216.24";" 788.64";"1081.20";"  89.04";" 661.44";" 292.56";"  89.04";" 178.08";" 190.80";" 661.44";" 648.72";" 241.68";" 114.48";"  25.44";" 178.08";" 127.20";"  63.60";" 101.76";" 127.20";" 241.68";"  50.88";"  50.88";" 114.48";"  76.32";" 114.48";"  38.16";"1322.88"
"10am";" 954.00";" 661.44";" 267.12";" 686.88";"1246.56";" 139.92";" 725.04";" 343.44";" 127.20";" 241.68";" 190.80";" 534.24";" 534.24";" 254.40";" 165.36";"  38.16";" 165.36";" 139.92";"  63.60";" 114.48";"  89.04";" 254.40";"  50.88";"  38.16";"  89.04";" 101.76";"  89.04";"  50.88";"1818.96"
"11am";" 890.40";" 585.12";" 190.80";" 928.56";"1068.48";" 190.80";" 648.72";" 203.52";" 114.48";" 203.52";" 279.84";" 661.44";" 572.40";" 241.68";"  89.04";"  63.60";" 139.92";" 190.80";"  50.88";"  76.32";"  63.60";" 267.12";"  50.88";"  50.88";"  89.04";"  76.32";"  89.04";"  50.88";"1857.12"
"12am";"1272.00";" 610.56";" 318.00";"1055.76";"1004.88";" 216.24";" 750.48";" 381.60";" 127.20";" 241.68";" 241.68";" 775.92";" 521.52";" 267.12";"  76.32";"  76.32";" 165.36";" 228.96";"  63.60";"  89.04";" 101.76";" 318.00";"  38.16";"  50.88";"  76.32";"  50.88";"  89.04";"  38.16";"2098.80"
