"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052";"053";"054";"055";"056";"057";"058";"059";"060";"061";"062";"063";"064";"065";"066"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"19322.9445";"19322.9445";"19322.9445";"19322.9445";"19322.9445";"19322.9445";"19322.9445";"19322.9445";"19322.9445";"19322.9445";"19322.9445";"19322.9445";"19322.9445";"19322.9445";"19322.9445";"19322.9445";"19322.9445";"19322.9445";"19322.9445";"19322.9445";"19322.9445";"19322.9445";"19322.9445";"19322.9445";"19322.9445";"19322.9445";"19322.9445";"19322.9445";"19322.9445";"19322.9445";"19322.9445";"19322.9445";"19322.9445";"19322.9445";"19322.9445";"19322.9445";"19322.9445";"19322.9445";"19322.9445";"19322.9445";"19322.9445";"19322.9445";"19322.9445";"19322.9445";"19322.9445";"19322.9445";"19322.9445";"19322.9445";"19322.9445";"19322.9445";"19322.9445";"19322.9445";"19322.9445";"19322.9445";"19322.9445";"19322.9445";"19322.9445";"19322.9445";"19322.9445";"19322.9445";"19322.9445";"19322.9445";"19322.9445";"19322.9445";"19322.9445";"19322.9445"
"4am";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";"0";"0";" 0";"0";" 0";" 0";"0";" 0";" 0";" 0"
"5am";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";"0";"0";" 0";"0";" 0";" 0";"0";" 0";" 0";" 0"
"6am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";"0";"0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0"
"7am";"1115.3709";"5768.8541";"2525.9813";"2290.1455";"1570.9579";"1028.8374";"1129.3443";"   0.0000";"1128.7006";"   0.0000";"   0.0000";"   0.0000";"1773.4486";"   0.0000";"   0.0000";"2301.1300";"1139.9159";"   0.0000";"   0.0000";"   0.0000";"1127.2835";"   0.0000";"1603.6150";"3472.3564";"1307.8985";"   0.0000";"1125.9824";"2662.9872";"2119.1344";"2449.4530";"   0.0000";" 978.8148";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1595.5719";"1416.6273";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1164.3915";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"0";"   0.0000";"   0.0000";"   0.0000"
"8am";" 3500.3627";"12407.6585";" 6061.6521";" 6112.1032";" 2545.1043";" 2365.3624";" 2363.4688";" 1812.7306";" 2600.5181";" 1393.3932";"    0.0000";"    0.0000";" 3464.3526";"  758.1719";"    0.0000";" 3098.1938";" 3755.1413";" 1558.3728";"    0.0000";" 1753.4859";" 2366.9768";"    0.0000";" 5390.9133";" 5999.3153";" 3966.9901";"    0.0000";" 2197.1701";" 8926.1822";" 5398.6756";" 6140.1364";"    0.0000";" 2288.5850";" 1222.3138";" 1767.5320";" 1425.8895";"    0.0000";" 2906.9372";" 3395.6584";"    0.0000";"    0.0000";" 1994.3125";"    0.0000";"  955.9404";"  967.9602";"  893.7096";" 3296.5477";" 2206.2366";"    0.0000";" 1309.0027";"    0.0000";"    0.0000";"    0.0000";"    0.0000";" 3070.9268";"    0.0000";" 1136.6751";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"  792.0817";"0";"    0.0000";"    0.0000";" 1498.2681"
"9am";" 4157.8376";"16642.3238";" 6867.3740";" 7391.7295";" 3244.0463";" 2927.9603";" 2345.9748";" 2309.7771";" 2882.2498";" 2135.2110";"    0.0000";"    0.0000";" 4461.0809";"  939.1364";"  695.7758";" 3647.9703";" 4218.1689";" 1952.9874";"    0.0000";" 2280.1921";" 3216.0850";"    0.0000";" 7524.6273";" 7094.1814";" 4634.5032";"    0.0000";" 2508.8613";"11434.0616";" 6300.5258";" 9058.1382";"  825.1647";" 2700.5991";" 1875.5086";" 1871.7542";" 1626.5764";" 1200.7844";" 2972.3393";" 3639.8109";"    0.0000";"    0.0000";" 3243.3232";"    0.0000";" 1284.1561";"  923.8542";" 1003.3843";" 4219.3036";" 2452.0592";"    0.0000";" 1893.5258";" 1420.6218";"    0.0000";"    0.0000";"    0.0000";" 3306.4721";"    0.0000";" 1851.2094";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"    0.0000";" 1078.3343";"0";"    0.0000";"    0.0000";" 1498.2681"
"10am";" 4465.0631";"19098.7033";" 6703.5639";" 7857.5871";" 3411.6096";" 2843.0091";" 2185.6173";" 2633.1179";" 2802.3933";" 2073.4380";" 1024.2871";"    0.0000";" 5166.5796";"  912.8787";"  890.4516";" 3910.6705";" 4973.1893";" 2034.4498";"    0.0000";" 2509.4402";" 4092.8247";"  983.2271";" 8136.5076";" 7368.2940";" 4867.7291";"    0.0000";" 2762.8093";"12786.8680";" 6541.9097";" 9980.1991";" 1112.3916";" 3140.6881";" 2047.1364";" 1763.3187";" 1483.5287";" 1201.6127";" 3023.5861";" 3850.8355";"    0.0000";"    0.0000";" 3336.2420";"    0.0000";"  955.1842";" 1356.9782";"  884.7274";" 5131.3271";" 2601.6020";"    0.0000";" 3578.7371";" 1261.1840";"    0.0000";"    0.0000";"    0.0000";" 3115.1047";"    0.0000";" 2152.2727";"    0.0000";"    0.0000";"  768.6097";"    0.0000";"    0.0000";" 1248.2222";"0";"    0.0000";"    0.0000";" 1654.4889"
"11am";" 3922.3306";"19322.9445";" 6808.5072";" 7107.4657";" 2818.0163";" 2561.6990";" 2448.1202";" 2152.8372";" 2726.8490";" 2131.5395";" 1160.4231";"    0.0000";" 4619.9137";" 1074.2059";"  937.6023";" 3394.8813";" 4727.6831";" 1971.1521";"    0.0000";" 1872.4359";" 3671.5211";"  839.2281";" 7865.7967";" 7197.5446";" 4335.9146";"    0.0000";" 2002.0583";"12344.1623";" 5989.8618";"10110.4425";"  941.9918";" 2950.0362";" 1896.6175";" 1989.5715";" 1389.9490";" 1172.0922";" 3366.2478";" 3652.9794";"    0.0000";"    0.0000";" 2488.6192";"    0.0000";"    0.0000";" 1383.9005";" 1011.2417";" 4677.8725";" 2464.8524";"    0.0000";" 3423.3866";" 1215.9540";"    0.0000";"    0.0000";"    0.0000";" 3361.0405";"    0.0000";" 1473.3862";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"    0.0000";"  989.2134";"0";"    0.0000";"    0.0000";" 1580.5712"
