"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"9681.68754";"9681.68754";"9681.68754";"9681.68754";"9681.68754";"9681.68754";"9681.68754";"9681.68754";"9681.68754";"9681.68754";"9681.68754";"9681.68754";"9681.68754";"9681.68754";"9681.68754";"9681.68754";"9681.68754";"9681.68754";"9681.68754";"9681.68754";"9681.68754";"9681.68754";"9681.68754";"9681.68754";"9681.68754";"9681.68754";"9681.68754";"9681.68754";"9681.68754";"9681.68754"
"4am";"1192.1845";" 512.0551";"1081.1524";" 570.2458";" 780.3945";"1020.4050";" 789.8483";" 549.5966";" 608.5815";"1077.3512";"2058.0612";" 954.6491";"1236.4751";" 946.5214";"1113.9371";" 702.0107";"1058.2689";" 502.6955";" 767.4387";"1248.0881";" 979.9255";" 541.9880";" 602.8588";" 471.0215";" 783.4168";" 624.9466";" 686.1115";" 622.6827";" 604.9780";"1050.7622"
"5am";"1192.1845";" 512.0551";"1081.1524";" 570.2458";" 780.3945";"1020.4050";" 789.8483";" 549.5966";" 608.5815";" 869.7947";"2058.0612";"1162.2056";"1236.4751";" 946.5214";"1113.9371";" 617.9544";"1058.2689";" 502.6955";" 851.4951";"1248.0881";" 979.9255";" 541.9880";" 602.8588";" 471.0215";" 783.4168";" 624.9466";" 686.1115";" 622.6827";" 604.9780";"1050.7622"
"6am";"1080.5202";" 512.0551";"1081.1524";" 481.0975";" 780.3945";"1020.4050";" 712.3554";" 549.5966";" 608.5815";" 629.1238";"2058.0612";"1162.2056";"1236.4751";" 946.5214";"1214.8087";" 617.9544";" 951.0844";" 509.0084";" 764.6706";"1111.6946";" 979.9255";" 541.9880";" 436.3856";" 560.3307";" 783.4168";" 624.9466";" 686.1115";" 622.6827";" 604.9780";" 641.5485"
"7am";"1080.5202";" 129.7028";" 866.9981";" 332.8996";" 285.2490";" 616.9781";" 594.6436";" 332.1073";"1018.6715";" 495.3071";"4838.4191";" 593.4130";"2374.5713";" 945.0716";"1199.9534";" 661.3918";" 578.2894";" 149.0161";" 580.6782";" 573.0075";"1383.4321";" 393.2238";" 343.5257";" 421.7725";" 462.8241";" 563.7099";" 400.5310";" 542.6389";" 390.0349";" 960.3870"
"8am";"1080.5202";" 708.8713";" 866.9981";" 469.4626";" 262.4857";" 616.9781";" 355.1274";" 153.0866";" 932.3635";" 280.3824";"5192.1664";" 673.3924";"3460.1565";" 945.0716";" 688.6756";" 596.2438";" 516.8470";" 217.3237";" 397.4307";" 538.1213";"1317.2410";" 343.7852";" 219.9682";" 537.4022";" 312.0676";" 454.4271";" 210.1525";" 606.0984";" 229.8533";" 833.9368"
"9am";"1080.5202";" 708.8713";" 866.9981";" 469.4626";" 262.4857";" 474.2294";" 355.1274";" 153.0866";"1003.7378";" 359.9589";"5322.0511";" 569.6560";"3797.2052";" 945.0716";" 688.6756";" 617.1156";" 412.6386";" 217.3237";" 397.4307";" 538.1213";"1460.0092";" 201.0170";" 219.9682";" 421.7725";" 312.0676";" 454.4271";" 210.1525";" 606.0984";" 229.8533";" 833.9368"
"10am";"1080.5202";" 708.8713";" 866.9981";" 372.9766";" 358.9717";" 362.6659";" 355.1274";" 153.0866";"1003.7378";" 359.9589";"5393.4254";" 784.9559";"3869.0112";" 945.0716";" 688.6756";" 638.4807";" 412.6386";" 217.3237";" 397.4307";" 538.1213";"1403.5173";" 201.0170";" 219.9682";" 281.6588";" 462.8241";" 454.4271";" 210.1525";" 524.5810";" 151.0234";" 912.7667"
"11am";"1080.5202";" 708.8713";" 866.9981";" 372.9766";" 358.9717";" 362.6659";" 491.3163";" 153.0866";"1003.7378";" 359.9589";"5314.9412";" 843.5002";"3474.4524";" 837.8871";" 688.6756";" 576.8465";" 519.8231";" 217.3237";" 218.9825";" 617.7434";"1529.6619";" 246.9940";" 219.9682";" 353.4649";" 462.8241";" 454.4271";" 210.1525";" 606.0984";" 229.8533";" 833.9368"
"12am";"1080.5202";" 619.2455";" 866.9981";" 488.0170";" 243.9313";" 434.0402";" 454.5288";" 153.0866";" 930.1550";" 398.9550";"5193.9560";" 775.6422";"3573.0437";" 796.0556";" 794.3332";"1010.9557";" 627.0076";" 151.9707";" 305.8070";" 530.9189";"1444.2209";" 360.5948";" 219.9682";" 321.1597";" 462.8241";" 562.4496";" 206.7259";" 546.0655";" 151.0234";" 897.3963"
