"hour","cspmen1","cspmen2","cspmen3","cspmen4","cspmen5"
"4am",0.353784846026555,0.432819855861748,0.189355369256843,0.261049763459353,0.557805863786585
"5am",0.346419239043063,0.416630844387309,0.194864893349792,0.259680585412596,0.552390386999273
"6am",0.343404796978606,0.391312383495646,0.213467490100364,0.268741169785643,0.553948939439877
"7am",0.331464589505252,0.350730952732207,0.147387002694128,0.257521537027627,0.602569652049015
"8am",0.306083878143431,0.310818781782371,-0.0204900393450285,0.300965700550011,0.536954491480985
"9am",0.309244604855018,0.377749773944454,-0.0560924174421698,0.303900144682119,0.553236902099352
"10am",0.312316940193704,0.384410867897614,-0.0689366969553619,0.274206372927579,0.53695806128692
"11am",0.298162779900925,0.354514744562271,-0.0250774729260605,0.268849512833736,0.587075227152757
"12am",0.292861683413429,0.372946247820415,0.0583177902143342,0.289300775231856,0.623023973601535
"1pm",0.344357347684855,0.324375533821478,-0.0100714418941699,0.261830273243178,0.582499698660166
"2pm",0.364824350958196,0.356256066463879,-0.00852135010749681,0.219686185672265,0.579209918751559
"3pm",0.353100272414052,0.373294070644295,-0.00263823129467458,0.249641379337321,0.553834926066502
"4pm",0.357305398852419,0.384172366770145,-0.0120082876459026,0.259886337245097,0.60829942793647
"5pm",0.423732165620076,0.427001302865929,0.160364595100807,0.305108145411943,0.588924707576521
"6pm",0.391049146665735,0.39998605676828,0.0997539971313868,0.307521124730637,0.582494895067532
"7pm",0.352997372010526,0.434442559051488,0.143137518707882,0.265338755616225,0.60196501490439
"8pm",0.36821183934683,0.434646489455463,0.180442748643506,0.278497113467565,0.578470441912639
"9pm",0.364927343823126,0.436795048306454,0.17666746075298,0.293733880975212,0.573121383036791
"10pm",0.355390362741538,0.426599370326128,0.176246844412558,0.27819537159603,0.577048851900343
"11pm",0.359404412946756,0.431594713652369,0.182739347815959,0.282768177343695,0.577682136715434
"12pm",0.354317624443438,0.42593446328994,0.176703808911574,0.269955126055697,0.560382849221979
"1am",0.362173335593679,0.42738743154948,0.187064354727394,0.265991568612418,0.558787683164598
"2am",0.361313219457501,0.438474506946434,0.178945294593223,0.267703996135023,0.563698896006099
"3am",0.357078503594009,0.438864267683376,0.176794456970977,0.265307762987427,0.56296038009843
