"variable","CODE_SEC","RES_SEC","W_IND"
"h7","001","009",357.888
"h7","001","014",82.793
"h7","003","009",143.975
"h7","003","014",233.012
"h7","008","009",251.943
"h7","008","014",56.435
"h8","001","009",405.631
"h8","001","014",152.599
"h8","002","009",55.338
"h8","002","014",279.083
"h8","003","009",389.348
"h8","003","014",362.023
"h8","008","009",230.412
"h8","008","014",74.224
"h9","001","009",405.631
"h9","001","014",152.599
"h9","002","009",55.338
"h9","002","014",287.1
"h9","003","009",412.226
"h9","003","014",342.03
"h9","008","009",304.646
"h9","008","014",153.186
"h10","001","009",411.035
"h10","001","014",152.599
"h10","002","009",103.668
"h10","002","014",296.574
"h10","003","009",370.378
"h10","003","014",368.796
"h10","008","009",256.316
"h10","008","014",103.158
"h11","001","009",375.555
"h11","001","014",152.599
"h11","002","009",79.503
"h11","002","014",272.903
"h11","003","009",297.293
"h11","003","014",368.796
"h11","008","009",256.316
"h11","008","014",81.234
"h12","001","009",189.953
"h12","001","014",113.035
"h12","003","009",163.842
"h12","003","014",209.983
"h12","008","009",225.243
"h12","008","014",32.936
"h13","001","009",237.417
"h13","001","014",105.008
"h13","002","009",25.16
"h13","002","014",249.148
"h13","003","009",370.378
"h13","003","014",363.971
"h14","001","009",366.722
"h14","001","014",182.922
"h14","002","009",25.16
"h14","002","014",249.148
"h14","003","009",350.821
"h14","003","014",365.13
"h14","008","009",246.147
"h14","008","014",31.986
"h15","001","009",303.028
"h15","001","014",182.98
"h15","002","009",48.738
"h15","002","014",301.366
"h15","003","009",331.851
"h15","003","014",355.083
"h15","008","009",221.982
"h15","008","014",47.133
"h16","001","009",250.605
"h16","001","014",146.987
"h16","002","009",149.252
"h16","002","014",264.178
"h16","003","009",284.165
"h16","003","014",247.392
"h16","008","009",215.185
"h16","008","014",56.493
