"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052";"053";"054";"055";"056";"057";"058";"059";"060";"061";"062";"063";"064";"065";"066";"067";"068";"069";"070";"071";"072";"073";"074";"075";"076";"077";"078";"079";"080";"081";"082";"083";"084";"085";"086";"087";"088";"089";"090";"091";"092";"093";"094";"095";"096";"097";"098";"099";"100";"101";"102";"103";"104"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43";"7746.43"
"4am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";"0";"0";"0";"0";" 0";"0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";"0";"0";" 0";" 0";" 0";"0";"0";" 0";"0";" 0";" 0";"0";" 0";"0";"0";" 0";"0";" 0";"0";" 0";" 0";"0";" 0";" 0";" 0";"0";"0";" 0";" 0";"0";" 0";" 0";"0";" 0";"0";"0";" 0";" 0";" 0";"0";"0";"0";" 0";" 0";"0";" 0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";" 0"
"5am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";"0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";" 0";"0";" 0";" 0";" 0";"0";"0";" 0";" 0";"0";" 0";" 0";"0";" 0";"0";"0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";" 0"
"6am";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000";"0";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"0";"1162.322";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 853.841";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"0";"   0.000";"   0.000";"0";"   0.000";"   0.000";"0";"   0.000";"0";"0";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000";"0";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";"   0.000"
"7am";" 675.326";"   0.000";"   0.000";"   0.000";"   0.000";" 541.790";"1830.355";"   0.000";" 977.885";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 522.990";"   0.000";"   0.000";" 835.344";"1775.109";"   0.000";"   0.000";"0";"2058.987";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 801.741";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 973.757";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1175.907";"1046.098";"   0.000";"   0.000";"   0.000";" 731.795";"   0.000";"1244.743";"   0.000";"   0.000";"   0.000";"0";"   0.000";"0";"   0.000";" 966.578";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";" 569.027";"   0.000";" 629.908";"   0.000";" 914.115";"   0.000";"   0.000";" 995.454";"   0.000";"   0.000";"   0.000";" 562.747";"1091.540";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
"8am";" 924.437";"2426.905";"1065.832";" 798.288";" 676.434";"1624.142";"1434.017";" 680.461";" 987.572";"   0.000";" 870.290";"   0.000";" 940.455";"   0.000";"1159.997";"   0.000";"   0.000";"   0.000";"   0.000";" 776.601";" 725.871";"   0.000";"   0.000";" 870.007";" 765.598";"   0.000";" 846.055";"   0.000";"   0.000";"1155.756";"2067.684";"   0.000";"   0.000";"   0.000";"3726.695";" 898.416";"   0.000";"   0.000";" 860.543";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 879.111";"1079.005";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1337.105";"   0.000";"   0.000";"   0.000";"   0.000";" 794.803";"1338.792";"1600.541";"   0.000";"   0.000";"   0.000";" 935.613";"   0.000";"1745.166";"   0.000";"   0.000";"   0.000";"0";"   0.000";"0";" 830.889";"1514.628";"   0.000";" 664.225";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";"1017.882";"   0.000";" 801.996";" 917.319";"1681.936";" 659.226";"   0.000";"1010.962";"   0.000";"   0.000";"   0.000";"1156.587";"1513.671";"1269.217";"1039.064";"2185.917";"   0.000";"   0.000";"   0.000";" 641.906"
"9am";"1388.490";"3259.029";"1565.165";"1091.841";"1038.759";"2176.073";"1937.193";"1163.807";"1286.038";" 906.567";" 936.448";"   0.000";" 709.561";"   0.000";"1672.612";"   0.000";" 812.694";"   0.000";"   0.000";"   0.000";" 974.016";"   0.000";"   0.000";"1185.528";" 816.284";"   0.000";" 833.290";"   0.000";"   0.000";"1233.878";"1873.330";" 677.801";"   0.000";"   0.000";"4345.714";" 875.401";" 831.483";"1205.003";"1038.474";"   0.000";" 761.776";"   0.000";"   0.000";"   0.000";"   0.000";" 758.770";" 804.759";"1479.225";" 985.873";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1613.654";" 690.995";"   0.000";"   0.000";"1165.798";"1406.463";"1785.579";"3054.717";"   0.000";"   0.000";"   0.000";" 926.197";"   0.000";"2485.850";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000";"1939.279";"   0.000";"1198.884";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";"1056.167";" 952.355";" 881.301";"1096.385";"1590.892";" 850.642";"   0.000";" 924.356";"   0.000";"1206.484";"   0.000";"1284.056";"1803.703";"1780.622";"   0.000";"2953.058";"   0.000";"   0.000";"   0.000";"1330.822"
"10am";"1900.985";"4226.108";"1581.373";"1030.929";"1419.312";"2630.110";"2230.915";"1825.808";"1060.300";"1089.261";"1005.029";"   0.000";" 709.549";"   0.000";"1919.164";"   0.000";" 861.616";"   0.000";"   0.000";"   0.000";" 961.787";"   0.000";"   0.000";"1193.689";" 751.058";"   0.000";" 752.935";"   0.000";"   0.000";"1523.626";"2000.775";"   0.000";"   0.000";"   0.000";"4412.611";" 983.775";" 999.203";"1639.695";"1130.786";"   0.000";"1095.130";"   0.000";"   0.000";"   0.000";"   0.000";" 949.818";" 797.236";"1308.718";" 991.398";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1616.996";" 672.377";"   0.000";" 843.673";"1436.452";"1159.911";"1401.555";"2763.281";"   0.000";"   0.000";" 890.666";" 856.841";"   0.000";"2810.803";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000";"2377.774";"   0.000";"1107.510";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";"1034.944";" 848.284";" 896.851";"1396.186";"1817.975";"1133.183";"   0.000";"1260.970";"   0.000";" 941.495";"   0.000";"1744.212";"2351.403";"1683.444";"   0.000";"3211.082";"   0.000";"   0.000";"   0.000";"1219.020"
"11am";"1828.388";"3784.950";"1268.891";"1096.436";"1128.392";"2356.177";"1997.773";"1460.000";" 946.862";" 870.999";" 872.870";"   0.000";"   0.000";"   0.000";"1559.724";"   0.000";"   0.000";"   0.000";"   0.000";" 767.606";" 809.857";"   0.000";"   0.000";" 991.227";" 861.972";"   0.000";" 752.935";"   0.000";"   0.000";"1061.509";"1925.758";"   0.000";"   0.000";"   0.000";"4067.982";" 951.052";"   0.000";"1737.747";"1320.754";"   0.000";" 863.278";"   0.000";"   0.000";"   0.000";"   0.000";" 691.925";" 797.236";"1412.674";" 814.430";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1559.385";" 788.843";"   0.000";" 815.113";"1185.986";" 778.138";"1329.433";"1693.020";"   0.000";"   0.000";" 931.273";" 961.364";"   0.000";"2440.501";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"0";"   0.000";"2397.103";"   0.000";"1214.972";"   0.000";"   0.000";"   0.000";"0";"   0.000";"   0.000";"1111.013";"   0.000";" 754.490";" 981.681";"1972.903";"1047.141";"   0.000";"1309.653";"   0.000";"   0.000";"   0.000";"1264.039";"1958.074";"1595.588";"   0.000";"2531.428";"   0.000";"   0.000";"   0.000";" 795.699"
