"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031"
"min";"975.26972";"975.26972";"975.26972";"975.26972";"975.26972";"975.26972";"975.26972";"975.26972";"975.26972";"975.26972";"975.26972";"975.26972";"975.26972";"975.26972";"975.26972";"975.26972";"975.26972";"975.26972";"975.26972";"975.26972";"975.26972";"975.26972";"975.26972";"975.26972";"975.26972";"975.26972";"975.26972";"975.26972";"975.26972";"975.26972";"975.26972"
"max";"8291.35974";"8291.35974";"8291.35974";"8291.35974";"8291.35974";"8291.35974";"8291.35974";"8291.35974";"8291.35974";"8291.35974";"8291.35974";"8291.35974";"8291.35974";"8291.35974";"8291.35974";"8291.35974";"8291.35974";"8291.35974";"8291.35974";"8291.35974";"8291.35974";"8291.35974";"8291.35974";"8291.35974";"8291.35974";"8291.35974";"8291.35974";"8291.35974";"8291.35974";"8291.35974";"8291.35974"
"4am";"2068.283";"5132.870";"5532.100";"2651.803";"5051.480";"4564.012";"2738.620";"2769.637";"4247.293";"2850.893";"3250.246";"3839.963";"1593.268";"2070.673";"1976.214";"2081.277";"2398.055";"2582.355";"1932.378";"2328.099";"4214.414";"5800.887";"3258.584";"4903.557";"5148.240";"3729.533";"5185.762";"3502.769";"4843.160";"5643.236";"4835.228"
"5am";"2017.854";"5132.870";"5568.585";"2608.941";"4987.179";"4564.012";"2803.521";"2727.800";"4202.385";"2850.893";"3277.993";"3814.318";"1546.829";"2285.641";"1976.214";"2081.277";"2398.055";"2509.503";"1946.383";"2509.824";"4080.603";"5800.887";"3175.915";"4848.736";"5034.898";"3682.325";"5110.486";"3578.045";"4843.160";"5643.236";"4835.228"
"6am";"2073.545";"5056.469";"5628.383";"2576.156";"5054.996";"4321.520";"2863.874";"2713.188";"4135.819";"2862.270";"3248.940";"3697.772";"1503.960";"2471.552";"1891.240";"2058.800";"2373.365";"2441.092";"2039.338";"2560.059";"3803.609";"5796.294";"3175.915";"4689.883";"4873.951";"3459.099";"4978.798";"3542.345";"4780.736";"5462.987";"4835.228"
"7am";"2168.756";"5244.724";"6858.632";"2838.099";"5632.114";"3348.345";"2490.880";"2647.998";"4337.840";"2919.732";"3087.357";"3630.037";"1277.887";"3045.269";"1549.343";"1609.684";"2092.988";"2025.530";"2014.016";"3353.136";"3113.578";"5213.813";"2980.277";"4158.951";"4316.423";"2816.459";"4277.213";"3457.487";"4104.591";"5124.954";"4356.916"
"8am";"2758.809";"5708.977";"7593.110";"3206.792";"5062.959";"2802.574";"2561.004";"2853.076";"3873.230";"2883.728";"2877.015";"3424.844";"1212.766";"4776.498";"1518.449";"1326.850";"1538.858";"1787.798";"2518.155";"5663.613";"2771.530";"4847.574";"2644.322";"4045.489";"4094.560";"2570.298";"3533.899";"3536.792";"3455.164";"4137.780";"4324.038"
"9am";"3194.754";"5700.981";"8186.765";"3187.154";"4924.799";"2579.596";"2408.366";"2810.901";"3910.741";"2891.671";"2865.017";"3208.450";"1111.644";"5350.587";"1652.370";"1205.140";"1303.222";"1552.603";"2496.026";"7551.773";"2645.228";"4265.343";"2477.328";"3771.157";"3984.426";"2231.847";"2980.100";"3500.677";"3149.858";"4221.335";"4114.749"
"10am";"3666.375";"5567.790";"7906.648";"3424.519";"4719.051";"2683.623";"2415.385";"2842.039";"3686.887";"2595.603";"2927.940";"3227.735";"1149.186";"5426.112";"1643.268";"1098.173";"1281.246";"1655.626";"2490.667";"8118.616";"2535.708";"4152.205";"2390.169";"3599.374";"3663.564";"2329.309";"2896.392";"3548.340";"3165.899";"4090.816";"4061.523"
"11am";"3144.171";"5896.040";"7498.509";"3327.396";"4491.797";"2892.001";"2489.595";"2729.439";"4210.146";"2665.385";"3092.174";"3394.969";"1232.967";"5094.942";"1310.476";"1151.153";"1477.928";"1894.232";"2414.706";"7646.946";"2605.089";"4479.278";"2111.710";"3646.225";"3794.375";"2278.792";"3142.559";"3458.040";"3159.380";"4195.730";"4110.349"
"12am";"3181.816";"5496.037";"7051.207";"2973.329";"4406.017";"3118.529";"2418.015";"2642.486";"3980.122";"2591.539";"3067.500";"3459.552";"1392.967";"5063.399";"1738.012";"1331.262";"1866.071";"1890.637";"2236.450";"7134.947";"2931.978";"4712.305";"2472.088";"3593.689";"3766.455";"2316.108";"3610.873";"3305.842";"3320.321";"4311.691";"4275.943"
"1pm";"2970.103";"5401.819";"7091.890";"3407.461";"4276.961";"3216.529";"2250.881";"2431.497";"4152.531";"2580.513";"3094.771";"3609.269";"1333.053";"5394.573";"1496.379";"1216.546";"1598.982";"1845.083";"2266.833";"7709.759";"2786.801";"5006.567";"2450.304";"3419.093";"3573.540";"2106.400";"3140.964";"3549.522";"3326.908";"4073.405";"4206.409"
"2pm";"3307.896";"4856.288";"7398.351";"3649.129";"4012.144";"2773.134";"2117.233";"2681.457";"4145.612";"2506.759";"3248.142";"3758.843";"1250.264";"5387.948";"1508.372";"1139.611";"1374.007";"1716.121";"2238.598";"8291.360";"2731.390";"4788.080";"2419.476";"3086.181";"3499.299";"2419.851";"3000.813";"3380.564";"3370.579";"4283.912";"4050.478"
"3pm";"3341.082";"4581.824";"6970.820";"3675.674";"4071.212";"2786.593";"2473.703";"2525.899";"4513.507";"2464.669";"3300.548";"3379.831";"1308.818";"5286.603";"1556.198";"1056.112";"1209.302";"1839.689";"2115.103";"8125.649";"2508.732";"4648.405";"2425.739";"3578.484";"3538.911";"2227.856";"3031.992";"3209.764";"3366.584";"4626.959";"4006.062"
