"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"6860.28575";"6860.28575";"6860.28575";"6860.28575";"6860.28575";"6860.28575";"6860.28575";"6860.28575";"6860.28575";"6860.28575";"6860.28575";"6860.28575";"6860.28575";"6860.28575";"6860.28575";"6860.28575";"6860.28575";"6860.28575";"6860.28575";"6860.28575";"6860.28575";"6860.28575";"6860.28575";"6860.28575";"6860.28575";"6860.28575";"6860.28575";"6860.28575";"6860.28575";"6860.28575";"6860.28575"
"4am";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";" 0";"0";" 0";" 0";" 0";" 0";"0";"0";"0";" 0";"0";"0";"0";" 0";"0";" 0";"0"
"5am";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";"0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";" 0";"0";"0";" 0";" 0";" 0";"0"
"6am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";"0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";" 0";"0";"0";" 0";" 0";" 0";"0"
"7am";"   0.0000";"   0.0000";"1679.6953";"   0.0000";" 534.5665";"   0.0000";"   0.0000";"   0.0000";" 604.0188";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1046.1463";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"8am";"   0.0000";"1258.0985";"2387.4777";"   0.0000";" 629.4004";"   0.0000";"   0.0000";"   0.0000";" 872.5571";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1479.9639";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"9am";"   0.0000";"1502.6359";"2506.9818";" 622.8423";" 629.4004";"   0.0000";"   0.0000";"   0.0000";"1056.4084";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1509.5257";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"10am";"   0.0000";"1610.5076";"2454.5028";" 603.3311";" 629.4004";"   0.0000";"   0.0000";"   0.0000";"1003.4877";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1384.0899";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"11am";"   0.0000";"1623.9573";"2431.0632";" 547.5447";" 597.7464";"   0.0000";"   0.0000";"   0.0000";" 957.2018";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1328.0858";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"12am";"   0.0000";"1226.5152";"1865.7961";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 937.1665";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"1pm";"   0.0000";"1301.1887";"2141.2447";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 677.5886";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1309.9507";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
