"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"5627.407";"5627.407";"5627.407";"5627.407";"5627.407";"5627.407";"5627.407";"5627.407";"5627.407";"5627.407";"5627.407";"5627.407";"5627.407";"5627.407";"5627.407";"5627.407";"5627.407";"5627.407";"5627.407"
"4am";" 0";" 0";"0";" 0";"0";" 0";"0";"0";" 0";" 0";"0";" 0";"0";" 0";"0";" 0";"0";"0";" 0"
"5am";" 0";" 0";"0";" 0";"0";" 0";"0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0"
"6am";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0"
"7am";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"503.035";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000"
"8am";"1206.662";"   0.000";"   0.000";"   0.000";"   0.000";"1516.917";"   0.000";"   0.000";"   0.000";" 957.731";"   0.000";"   0.000";" 719.369";" 647.116";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
"9am";"1544.173";"   0.000";"   0.000";" 710.102";"   0.000";"1900.282";"   0.000";"   0.000";"   0.000";" 721.984";"   0.000";"   0.000";" 698.029";" 647.116";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
"10am";"1555.952";"   0.000";"   0.000";" 702.103";" 477.708";"1917.196";"   0.000";" 491.654";"   0.000";" 752.536";"   0.000";"   0.000";" 848.457";" 758.454";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
"11am";"1553.086";"   0.000";"   0.000";" 576.339";"   0.000";"2000.393";"   0.000";" 484.899";"   0.000";" 673.072";"   0.000";"   0.000";" 645.156";" 742.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
"12am";"1420.596";"   0.000";"   0.000";" 561.691";"   0.000";"1512.488";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";" 529.124";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
"1pm";"1361.509";"   0.000";"   0.000";"   0.000";"   0.000";"1723.938";"   0.000";"   0.000";"   0.000";" 754.711";"   0.000";"   0.000";" 795.652";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
"2pm";"1556.070";"   0.000";"   0.000";" 566.119";"   0.000";"2101.354";"   0.000";"   0.000";"   0.000";" 858.138";"   0.000";"   0.000";" 897.126";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
"3pm";"1592.422";"   0.000";"   0.000";"   0.000";"   0.000";"2091.360";"   0.000";" 339.187";"   0.000";" 769.536";"   0.000";"   0.000";" 810.628";" 569.465";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
"4pm";"1399.432";"   0.000";"   0.000";"   0.000";"   0.000";"1827.726";"   0.000";" 371.891";"   0.000";" 919.908";"   0.000";"   0.000";" 809.619";" 619.077";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
"5pm";"1189.923";"   0.000";"   0.000";"   0.000";"   0.000";"1306.030";"   0.000";" 289.994";"   0.000";" 713.391";"   0.000";"   0.000";" 872.507";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
"6pm";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"754.639";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"407.543";"  0.000";"  0.000";"491.537";"  0.000";"  0.000";"  0.000"
"7pm";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"406.799";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000"
"8pm";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"907.976";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"0";"  0.000";"  0.000"
"9pm";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"863.915";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"  0.000";"0";"  0.000";"  0.000"
"10pm";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";"0";"0";" 0"
"11pm";" 0";"0";" 0";" 0";"0";" 0";" 0";"0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";"0";"0";" 0"
"12pm";" 0";"0";" 0";" 0";"0";" 0";" 0";"0";" 0";" 0";" 0";"0";"0";" 0";" 0";" 0";"0";"0";" 0"
"1am";" 0";"0";" 0";" 0";"0";" 0";" 0";"0";" 0";" 0";"0";"0";"0";" 0";"0";" 0";"0";"0";" 0"
"2am";" 0";"0";"0";" 0";"0";" 0";" 0";"0";"0";" 0";"0";"0";"0";"0";"0";" 0";"0";"0";" 0"
"3am";" 0";"0";"0";" 0";"0";" 0";" 0";"0";"0";" 0";"0";"0";"0";"0";"0";" 0";"0";"0";" 0"
