"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"4268.25651";"4268.25651";"4268.25651";"4268.25651";"4268.25651";"4268.25651";"4268.25651";"4268.25651";"4268.25651";"4268.25651";"4268.25651";"4268.25651";"4268.25651";"4268.25651";"4268.25651";"4268.25651";"4268.25651";"4268.25651";"4268.25651";"4268.25651";"4268.25651";"4268.25651";"4268.25651";"4268.25651";"4268.25651";"4268.25651";"4268.25651";"4268.25651";"4268.25651";"4268.25651"
"4am";"0";" 0";" 0";" 0";" 0";"0";" 0";"0";"0";" 0";" 0";"0";"0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";" 0";"0";" 0"
"5am";"0";" 0";" 0";" 0";" 0";"0";" 0";"0";"0";"0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";"0";" 0"
"6am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";"0";" 0"
"7am";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"703.4113";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000"
"8am";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"787.5519";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"726.2215";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000"
"9am";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"810.8725";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"838.5130";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"596.6469";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"572.9108"
"10am";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1286.3314";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 777.1414";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 560.5195";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 527.9623"
"11am";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"1211.585";"   0.000";"   0.000";"   0.000";"   0.000";" 739.084";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000";"   0.000"
"12am";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"772.2611";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000"
"1pm";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"799.3479";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000"
"2pm";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 507.1652";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1032.4472";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000"
"3pm";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"572.3216";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"911.5153";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000";"  0.0000"
"4pm";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"5pm";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"6pm";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"7pm";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"8pm";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0"
"9pm";"0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";" 0";" 0"
"10pm";"0";"0";" 0";" 0";" 0";" 0";" 0";"0";"0";"0";" 0";" 0";" 0";"0";" 0";" 0";"0";"0";" 0";" 0";"0";"0";" 0";" 0";"0";" 0";"0";" 0";" 0";" 0"
"11pm";"0";"0";" 0";" 0";" 0";" 0";"0";"0";"0";"0";" 0";"0";" 0";"0";" 0";" 0";"0";"0";" 0";" 0";"0";"0";" 0";" 0";"0";" 0";"0";" 0";"0";" 0"
"12pm";"0";"0";" 0";" 0";"0";" 0";"0";"0";"0";"0";" 0";"0";" 0";"0";" 0";" 0";"0";" 0";"0";" 0";"0";"0";" 0";" 0";"0";" 0";"0";" 0";"0";" 0"
"1am";"0";"0";" 0";" 0";"0";" 0";"0";"0";"0";"0";" 0";"0";" 0";"0";" 0";" 0";" 0";" 0";"0";" 0";"0";"0";" 0";" 0";"0";" 0";"0";" 0";"0";" 0"
"2am";"0";"0";" 0";" 0";"0";" 0";"0";"0";"0";"0";" 0";"0";" 0";"0";" 0";" 0";" 0";" 0";"0";" 0";" 0";"0";" 0";" 0";"0";" 0";"0";" 0";"0";" 0"
"3am";"0";"0";" 0";" 0";"0";" 0";"0";"0";"0";"0";" 0";"0";" 0";"0";" 0";" 0";" 0";" 0";"0";" 0";" 0";"0";" 0";" 0";"0";" 0";"0";" 0";"0";" 0"
