"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015"
"min";"0.264560315261953";"0.264560315261953";"0.264560315261953";"0.264560315261953";"0.264560315261953";"0.264560315261953";"0.264560315261953";"0.264560315261953";"0.264560315261953";"0.264560315261953";"0.264560315261953";"0.264560315261953";"0.264560315261953";"0.264560315261953";"0.264560315261953"
"max";"67.4161575412009";"67.4161575412009";"67.4161575412009";"67.4161575412009";"67.4161575412009";"67.4161575412009";"67.4161575412009";"67.4161575412009";"67.4161575412009";"67.4161575412009";"67.4161575412009";"67.4161575412009";"67.4161575412009";"67.4161575412009";"67.4161575412009"
"4am";" 1.240962";" 3.334011";" 2.914693";" 8.102153";" 5.080526";" 8.770736";" 5.416634";" 7.607951";" 5.771765";"10.175292";"11.823629";"17.818576";" 6.676598";" 5.604693";" 5.824295"
"5am";" 1.231804";" 3.334011";" 3.163471";" 7.956909";" 5.100262";" 8.561798";" 5.813595";" 7.578811";" 5.377143";"10.503599";"11.921653";"17.954342";" 6.465173";" 5.604693";" 5.867836"
"6am";" 1.479634";" 3.327634";" 3.175875";" 7.658994";" 4.600139";" 8.231987";" 3.723632";" 6.982008";" 5.695036";"10.153653";"12.460467";"17.728587";" 6.420864";" 5.319039";" 5.277706"
"7am";" 1.296759";" 1.628871";" 3.523465";" 7.657110";" 4.964122";" 8.664121";" 5.918101";" 9.666154";" 6.256234";" 7.796946";"13.191408";"17.705416";" 6.109160";" 5.077810";" 8.667313"
"8am";" 1.385583";" 1.159048";" 3.713151";" 8.018219";" 4.585624";"11.012859";" 4.957364";"10.340957";" 5.836350";" 9.526414";"11.877570";"22.119735";" 6.975452";" 5.454261";" 7.925863"
"9am";" 1.138236";" 1.262710";" 3.634698";" 9.466669";" 4.256367";"10.128718";" 6.060101";" 8.790021";" 7.894442";"12.083383";"12.621688";"19.922630";" 7.605963";" 4.862983";" 8.551738"
"10am";" 1.841184";" 1.617341";" 3.340353";" 7.815468";" 3.826356";"10.859278";" 5.616773";" 6.593938";" 8.557759";"12.514569";"14.575908";"22.413043";" 7.728068";" 3.925822";" 8.889017"
"11am";" 1.492733";" 1.465652";" 3.398858";" 7.832103";" 4.387467";"10.801461";" 6.560632";" 6.828039";" 8.344071";"16.142366";"10.304428";"20.384150";" 7.774073";" 5.177453";" 8.109340"
"12am";" 1.152503";" 1.706345";" 3.256788";" 7.529416";" 7.355986";"10.047193";" 6.762671";" 6.840599";" 7.173681";"10.313828";"12.146803";"19.574822";" 8.371230";" 7.145735";" 7.812727"
"1pm";" 1.129323";" 1.339961";" 3.360724";" 8.004097";" 7.748629";"11.265249";" 6.721467";" 6.385136";" 8.536088";"12.147699";"10.417321";"22.308755";" 7.548001";" 5.182305";"12.578948"
"2pm";" 1.3243270";" 0.8238547";" 3.4501910";" 9.2606427";" 7.2494954";" 8.4131573";" 6.9028858";" 7.4506797";" 9.9801725";"16.3136387";"10.6530654";"20.5104915";" 7.9011653";" 5.3464379";"14.3291272"
"3pm";" 2.663400";" 1.243851";" 3.655379";" 8.060507";" 7.414064";" 8.464612";" 6.403668";" 7.133481";" 9.444472";"19.228803";" 9.880042";"20.209461";" 7.504558";" 4.117526";" 9.305504"
"4pm";" 2.471408";" 1.536759";" 3.303332";" 9.038695";" 6.823164";" 7.496946";" 8.286800";" 6.616142";" 9.321724";"14.477685";"10.825021";"20.437635";" 5.702523";" 4.859397";" 7.498766"
"5pm";" 1.599903";" 3.066273";" 2.697104";" 7.958946";" 4.657827";"10.204497";" 6.576371";" 6.479486";" 9.526403";"19.079692";"10.413938";"17.359066";" 7.305739";" 5.489691";" 6.511059"
"6pm";" 1.464598";" 3.124609";" 2.637399";" 7.040959";" 4.749407";" 8.538541";" 6.491205";" 6.356651";" 7.428789";"14.312258";"11.616636";"21.177737";" 5.922150";" 4.993950";" 7.025712"
"7pm";" 1.413385";" 3.028807";" 2.534744";" 9.220408";" 4.939185";" 8.185452";" 5.726963";" 7.380628";" 6.873790";"11.186508";"10.466186";"19.956438";" 7.058946";" 5.929145";" 6.254499"
"8pm";" 1.477565";" 2.988316";" 2.420145";" 8.422201";" 5.353561";" 8.549201";" 6.481297";" 6.961690";" 6.790565";"14.563853";"11.017290";"17.862902";" 6.938688";" 5.713260";" 6.295272"
"9pm";" 1.430518";" 3.008946";" 2.453817";" 8.301575";" 5.287820";" 8.353417";" 7.151703";" 7.704303";" 6.535412";"14.555431";"10.813315";"17.228173";" 6.821160";" 5.694914";" 6.213248"
"10pm";" 1.210937";" 3.452143";" 2.458813";" 8.279716";" 5.032782";" 8.588965";" 6.027486";" 7.873677";" 6.462816";"13.132081";"11.727892";"17.778086";" 6.828389";" 5.750855";" 6.011517"
"11pm";" 1.251020";" 3.156922";" 2.454629";" 8.238353";" 4.938659";" 8.576957";" 6.144217";" 7.651336";" 6.419580";"12.858863";"11.461187";"17.544391";" 6.875574";" 5.834354";" 5.765502"
"12pm";" 1.270895";" 3.156922";" 2.471348";" 6.108431";" 4.938659";" 8.592178";" 6.119333";" 7.613457";" 6.240670";"12.920008";"11.265129";"17.544391";" 6.758952";" 5.834354";" 5.728088"
"1am";" 1.217946";" 3.317328";" 2.537720";" 6.023231";" 4.938659";" 8.552405";" 5.862030";" 7.613457";" 6.197431";"12.920008";"11.265129";"17.544391";" 6.758952";" 5.819007";" 5.728088"
"2am";" 1.213950";" 3.317328";" 2.537720";" 6.023231";" 4.938659";" 8.552405";" 5.839214";" 7.574190";" 6.197431";"12.920008";"11.265129";"17.544391";" 6.758952";" 5.819007";" 5.728088"
"3am";" 1.213950";" 3.317328";" 2.435141";" 6.023231";" 4.938659";" 8.552405";" 5.839214";" 7.415695";" 6.197431";"14.148808";"11.265129";"17.544391";" 6.758952";" 5.819007";" 5.728088"
