"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"5792.10797";"5792.10797";"5792.10797";"5792.10797";"5792.10797";"5792.10797";"5792.10797";"5792.10797";"5792.10797";"5792.10797";"5792.10797";"5792.10797";"5792.10797";"5792.10797";"5792.10797";"5792.10797";"5792.10797";"5792.10797";"5792.10797";"5792.10797";"5792.10797";"5792.10797";"5792.10797";"5792.10797";"5792.10797";"5792.10797";"5792.10797";"5792.10797";"5792.10797";"5792.10797"
"4am";"0";" 0";" 0";" 0";" 0";"0";" 0";"0";"0";" 0";" 0";"0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";"0";" 0";" 0";"0";" 0"
"5am";"0";" 0";" 0";" 0";" 0";"0";" 0";"0";"0";"0";" 0";" 0";" 0";" 0";"0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";"0";" 0"
"6am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";"0";" 0"
"7am";"   0.0000";"   0.0000";"1188.4776";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 684.4403";"   0.0000";"3167.3187";" 600.9468";" 731.7860";"   0.0000";"1696.9263";"1869.3319";"   0.0000";"   0.0000";" 777.3125";" 695.5476";" 684.7192";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 952.1463"
"8am";"   0.0000";"   0.0000";"1515.9542";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 800.0921";"   0.0000";"4551.6999";"1334.9595";"1644.6922";"   0.0000";"1626.5926";"2969.0251";"   0.0000";"1247.3368";"1146.7132";" 936.7956";"1133.0665";" 583.0924";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1630.0057"
"9am";"   0.0000";"   0.0000";"1663.9031";" 541.7851";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1237.2977";"   0.0000";"5020.7181";"1641.3605";"2311.9372";"   0.0000";"1800.2710";"3649.3365";"   0.0000";"1422.9155";" 993.7163";"1057.9550";"1479.1837";" 495.1075";"   0.0000";"   0.0000";" 657.5245";"   0.0000";" 793.7855";"   0.0000";"   0.0000";"1842.2680"
"10am";"   0.0000";"   0.0000";"2054.8758";" 563.3736";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1247.5210";"   0.0000";"5792.1080";"2102.6879";"2198.9153";"   0.0000";"1418.3377";"4185.7651";"   0.0000";"1494.0595";" 987.1496";"1059.9066";"1643.3837";" 524.0737";"   0.0000";"   0.0000";" 748.9200";"   0.0000";" 700.4536";"   0.0000";"   0.0000";"2087.3296"
"11am";"   0.0000";"   0.0000";"1619.5330";" 746.5371";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1163.8717";"   0.0000";"5258.6340";"2032.8896";"1895.7774";"   0.0000";"1352.1986";"3296.2455";"   0.0000";"1284.3874";" 989.4842";"1035.1417";"1396.0559";" 484.2398";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1786.5882"
"12am";"   0.0000";"   0.0000";"1466.2153";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 902.4510";"   0.0000";"4029.9022";"1445.2670";"1547.8650";"   0.0000";"1862.9316";"2646.0874";"   0.0000";"   0.0000";" 803.7138";"1033.0288";" 921.9020";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1439.2114"
"1pm";"   0.0000";"   0.0000";"1301.5267";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";" 896.3977";"   0.0000";"4559.0360";"1269.1473";"1830.1037";"   0.0000";"1436.1266";"3030.8969";"   0.0000";" 702.5664";"1015.6434";"1049.5943";"1274.1616";" 454.2139";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"   0.0000";"1672.2874"
