"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030"
"min";"30.9882982601878";"30.9882982601878";"30.9882982601878";"30.9882982601878";"30.9882982601878";"30.9882982601878";"30.9882982601878";"30.9882982601878";"30.9882982601878";"30.9882982601878";"30.9882982601878";"30.9882982601878";"30.9882982601878";"30.9882982601878";"30.9882982601878";"30.9882982601878";"30.9882982601878";"30.9882982601878";"30.9882982601878";"30.9882982601878";"30.9882982601878";"30.9882982601878";"30.9882982601878";"30.9882982601878";"30.9882982601878";"30.9882982601878";"30.9882982601878";"30.9882982601878";"30.9882982601878";"30.9882982601878"
"max";"69.0117017398122";"69.0117017398122";"69.0117017398122";"69.0117017398122";"69.0117017398122";"69.0117017398122";"69.0117017398122";"69.0117017398122";"69.0117017398122";"69.0117017398122";"69.0117017398122";"69.0117017398122";"69.0117017398122";"69.0117017398122";"69.0117017398122";"69.0117017398122";"69.0117017398122";"69.0117017398122";"69.0117017398122";"69.0117017398122";"69.0117017398122";"69.0117017398122";"69.0117017398122";"69.0117017398122";"69.0117017398122";"69.0117017398122";"69.0117017398122";"69.0117017398122";"69.0117017398122";"69.0117017398122"
"4am";"43.83504";"45.75759";"43.75286";"40.51390";"43.48137";"49.27361";"34.91851";"40.29462";"43.34674";"41.43745";"49.41961";"37.62327";"36.47098";"45.45113";"39.24007";"44.55145";"48.54002";"38.26323";"52.53591";"43.47023";"37.10250";"40.41089";"41.05049";"46.44685";"48.63868";"42.86322";"36.86103";"45.40180";"44.62736";"45.17216"
"5am";"43.85556";"45.63025";"43.52790";"40.70036";"43.71918";"48.87631";"35.24266";"40.62863";"43.47515";"41.20140";"48.51506";"36.33854";"36.77564";"38.83879";"40.33720";"42.01316";"48.12710";"45.02645";"53.65269";"43.40331";"35.34471";"42.21410";"40.88190";"47.10082";"49.66861";"42.86335";"35.85579";"45.97229";"46.11184";"45.31546"
"6am";"43.74150";"44.69688";"41.72647";"40.21860";"43.35953";"47.54159";"38.29941";"41.45716";"40.03121";"41.84885";"48.90143";"36.40562";"36.06462";"38.74416";"38.54458";"42.70277";"47.32531";"44.79472";"55.39392";"41.80490";"37.05438";"43.04147";"39.98441";"47.92418";"50.24828";"42.86335";"36.93214";"45.62624";"46.29921";"41.71561"
"7am";"41.98547";"41.50989";"38.63903";"40.65502";"40.78215";"41.73022";"40.64512";"38.81693";"41.92218";"35.93737";"51.24660";"31.31857";"40.91607";"40.12682";"41.62916";"46.45026";"49.90539";"49.85676";"53.95109";"36.16035";"44.62936";"42.03299";"42.95511";"42.31486";"45.95608";"39.55458";"35.68294";"45.57564";"43.48641";"44.56834"
"8am";"38.65014";"41.37810";"38.47331";"40.26169";"43.93603";"41.91377";"48.39411";"37.51198";"36.44278";"41.56684";"50.65427";"35.39696";"38.39358";"40.56846";"57.93638";"34.85699";"50.53412";"53.65976";"48.12521";"41.94621";"40.36331";"42.99280";"43.13235";"41.54815";"40.73376";"41.75108";"37.88800";"49.84784";"43.05179";"42.21747"
"9am";"38.87463";"40.14484";"38.97421";"42.54500";"44.77656";"37.20691";"49.46207";"35.84908";"36.95944";"43.84196";"49.43297";"37.77274";"39.46664";"42.67844";"57.88817";"33.03565";"48.42643";"54.06928";"41.98434";"41.22025";"40.46961";"44.29296";"47.45917";"41.18539";"39.87938";"39.86277";"37.44505";"48.87828";"46.38983";"41.67688"
"10am";"38.29525";"41.43646";"37.77414";"41.27678";"45.47100";"39.80699";"46.94972";"35.67219";"38.25584";"46.07643";"48.33652";"40.48420";"36.43470";"41.48734";"56.74724";"31.40047";"49.40012";"55.78271";"45.55650";"41.37087";"41.56741";"40.97618";"46.16051";"37.51706";"44.14229";"41.09911";"38.07953";"47.90564";"46.15269";"40.28220"
"11am";"39.27759";"41.69238";"38.33212";"42.50159";"43.95412";"36.03491";"47.68262";"37.57637";"37.44673";"43.82935";"47.39929";"44.95237";"36.80947";"42.85459";"49.41782";"34.00691";"54.34262";"55.24588";"42.14899";"43.13686";"38.91322";"43.81259";"45.83301";"37.16485";"43.55019";"43.11792";"37.20121";"47.84180";"43.29725";"41.77582"
