"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56";"9832.56"
"4am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";"0";" 0"
"5am";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";" 0";"0";" 0";" 0";"0";" 0"
"6am";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"292.56"
"7am";" 597.84";"1043.04";"   0.00";" 508.80";"1310.16";" 178.08";"   0.00";" 559.68";"   0.00";"   0.00";"   0.00";" 267.12";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 190.80";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 610.56"
"8am";"1272.00";"2531.28";" 190.80";"1043.04";"1971.60";" 203.52";" 165.36";"1322.88";"   0.00";"   0.00";"   0.00";" 674.16";" 216.24";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 228.96";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 928.56"
"9am";"1310.16";"2760.24";" 203.52";"1093.92";"2251.44";" 203.52";" 203.52";"1335.60";"   0.00";"   0.00";"   0.00";" 775.92";" 267.12";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 241.68";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"1004.88"
"10am";"1437.36";"2976.48";" 203.52";"1233.84";"2391.36";" 216.24";" 203.52";"1373.76";"   0.00";"   0.00";"   0.00";" 763.20";" 267.12";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 241.68";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"1068.48"
"11am";"1399.20";"3001.92";" 203.52";"1335.60";"2365.92";" 216.24";" 228.96";"1348.32";"   0.00";"   0.00";"   0.00";" 826.80";" 267.12";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 241.68";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"1043.04"
