"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015"
"min";"56.853";"56.853";"56.853";"56.853";"56.853";"56.853";"56.853";"56.853";"56.853";"56.853";"56.853";"56.853";"56.853";"56.853";"56.853"
"max";"3604.019";"3604.019";"3604.019";"3604.019";"3604.019";"3604.019";"3604.019";"3604.019";"3604.019";"3604.019";"3604.019";"3604.019";"3604.019";"3604.019";"3604.019"
"4am";"646.974";"262.739";"846.859";"483.499";"193.457";"797.237";"625.257";"519.596";"222.055";"262.297";"444.915";"537.558";"484.064";"227.725";"174.966"
"5am";"646.974";"262.739";"846.859";"483.499";"193.457";"797.237";"528.645";"519.596";"222.055";"262.297";"444.915";"537.558";"580.676";"227.725";"174.966"
"6am";"658.167";"262.739";"795.385";"448.206";"182.264";"775.752";"580.119";"519.596";"222.055";"262.297";"444.915";"537.558";"580.676";"212.520";"174.966"
"7am";"598.611";"301.506";"892.916";"409.906";"182.264";"696.453";"528.645";"550.589";"243.005";"248.302";"395.655";"522.110";"523.345";"212.520";"161.652"
"8am";"605.605";"360.571";"769.031";"427.887";"171.071";"667.326";"596.927";"699.064";"243.005";"189.718";"388.013";"436.254";"536.256";"212.520";"125.098"
"9am";"649.765";"280.296";"780.080";"513.861";"152.047";"591.290";"545.896";"720.143";"229.666";"166.194";"425.071";"500.956";"515.306";"207.848";"111.051"
"10am";"698.330";"238.498";"678.804";"409.451";"171.071";"671.438";"543.100";"662.596";"243.005";"204.003";"426.017";"500.956";"536.256";"253.176";"122.100"
"11am";"622.602";"272.266";"798.942";"393.462";"171.071";"659.684";"559.972";"635.443";"222.055";"209.049";"439.397";"496.815";"511.823";"226.062";"136.147"
"12am";"594.157";"307.519";"774.370";"395.811";"193.457";"691.898";"570.774";"611.010";"222.055";"218.288";"441.065";"456.781";"557.206";"212.520";"149.461"
"1pm";"750.837";"306.208";"757.695";"387.556";"182.264";"612.954";"546.880";"647.555";"235.147";"261.700";"411.732";"456.781";"460.594";"214.687";"122.833"
"2pm";"736.905";"268.410";"841.577";"407.880";"154.812";"702.703";"491.380";"634.401";"235.147";"261.700";"411.318";"485.919";"436.161";"192.173";"109.519"
"3pm";"522.712";"348.815";"803.898";"406.277";"171.071";"676.600";"546.396";"601.957";"194.701";"261.700";"400.825";"435.078";"421.348";"320.801";"150.915"
"4pm";"531.417";"378.011";"752.152";"354.587";"181.463";"769.311";"475.344";"583.743";"204.135";"252.461";"420.557";"519.566";"456.393";"320.801";"108.786"
"5pm";"410.984";"284.382";"828.468";"419.703";"171.071";"741.342";"614.455";"539.300";"204.135";"275.695";"426.366";"584.846";"488.819";"378.553";"147.605"
"6pm";"429.654";"322.399";"802.404";"524.090";"170.732";"771.170";"625.257";"483.281";"204.135";"246.568";"437.273";"575.576";"459.631";"392.750";"174.966"
"7pm";" 458.109";" 277.944";"1075.064";" 456.493";" 193.457";" 771.992";" 625.257";" 492.323";" 222.055";" 262.297";" 444.915";" 537.558";" 459.631";" 219.090";" 174.966"
"8pm";" 458.109";" 277.944";"1049.819";" 456.493";" 193.457";" 797.237";" 625.257";" 472.306";" 222.055";" 261.616";" 429.867";" 557.575";" 459.631";" 219.090";" 174.966"
"9pm";" 458.109";" 262.739";"1035.724";" 470.588";" 193.457";" 797.237";" 625.257";" 499.579";" 222.055";" 261.616";" 429.867";" 557.575";" 459.631";" 234.295";" 174.966"
"10pm";" 458.109";" 262.739";"1035.724";" 470.588";" 204.989";" 797.237";" 625.257";" 519.596";" 222.055";" 261.616";" 429.867";" 537.558";" 484.064";" 234.295";" 174.966"
"11pm";" 458.109";" 262.739";"1035.724";" 483.499";" 204.989";" 797.237";" 625.257";" 519.596";" 222.055";" 277.345";" 429.867";" 537.558";" 484.064";" 234.295";" 174.966"
"12pm";" 458.109";" 262.739";"1035.724";" 483.499";" 204.989";" 797.237";" 625.257";" 519.596";" 222.055";" 262.297";" 444.915";" 537.558";" 484.064";" 234.295";" 174.966"
"1am";"646.974";"262.739";"846.859";"483.499";"204.989";"797.237";"625.257";"519.596";"222.055";"262.297";"444.915";"537.558";"484.064";"234.295";"174.966"
"2am";"646.974";"262.739";"846.859";"483.499";"204.989";"797.237";"625.257";"519.596";"222.055";"262.297";"444.915";"537.558";"484.064";"234.295";"174.966"
"3am";"646.974";"262.739";"846.859";"483.499";"204.989";"797.237";"625.257";"519.596";"222.055";"262.297";"444.915";"537.558";"484.064";"234.295";"174.966"
