"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018"
"min";"81.266";"81.266";"81.266";"81.266";"81.266";"81.266";"81.266";"81.266";"81.266";"81.266";"81.266";"81.266";"81.266";"81.266";"81.266";"81.266";"81.266";"81.266"
"max";"5418.444";"5418.444";"5418.444";"5418.444";"5418.444";"5418.444";"5418.444";"5418.444";"5418.444";"5418.444";"5418.444";"5418.444";"5418.444";"5418.444";"5418.444";"5418.444";"5418.444";"5418.444"
"4am";"1178.521";"1059.884";" 764.153";" 896.541";" 982.144";" 636.040";" 608.869";" 811.299";" 440.336";" 532.209";" 522.851";"1069.747";" 698.300";" 436.656";" 639.632";"1092.989";"1105.305";" 482.964"
"5am";"1178.521";"1059.884";" 808.669";" 843.774";"1034.911";" 636.040";" 608.869";" 760.100";" 440.336";" 532.209";" 522.851";"1069.747";" 698.300";" 487.855";" 639.632";"1092.989";"1105.305";" 438.448"
"6am";"1371.467";" 863.731";" 808.669";" 689.068";"1034.911";" 584.744";" 608.869";" 760.100";" 440.336";" 621.442";" 427.479";"1069.747";" 830.086";" 363.488";" 639.632";" 928.008";"1011.614";" 438.448"
"7am";"1331.728";" 899.053";"1074.802";" 799.594";" 860.944";" 522.964";" 490.042";" 813.872";" 514.055";" 648.283";" 245.942";" 962.461";" 627.676";" 333.031";" 592.918";" 983.813";" 852.863";" 242.231"
"8am";"1438.294";" 468.022";"1481.990";" 828.453";" 699.597";" 435.956";" 627.434";" 889.531";" 594.728";" 756.926";" 230.408";" 837.157";" 659.824";" 406.963";" 438.389";" 696.017";" 629.420";" 151.701"
"9am";"1295.172";" 621.320";"1713.505";" 769.467";" 590.487";" 435.956";" 586.656";" 824.454";" 490.174";" 696.791";" 230.408";"1005.086";" 614.117";" 267.650";" 391.675";" 842.432";" 619.583";" 151.701"
"10am";"1341.403";" 553.123";"1621.312";" 769.467";" 549.709";" 501.033";" 521.579";" 992.039";" 320.282";" 857.839";" 241.875";"1059.188";" 724.643";" 202.573";" 391.675";" 842.432";" 557.740";" 151.701"
"11am";"1160.999";" 575.089";"1583.206";" 844.381";" 590.487";" 526.423";" 521.579";" 889.531";" 528.423";" 824.972";" 249.513";"1037.222";" 659.824";" 366.919";" 438.389";" 739.811";" 619.583";" 196.217"
"12am";"1227.204";" 786.991";"1060.780";" 802.505";" 744.544";" 582.750";" 623.886";"1073.627";" 385.280";" 585.363";" 410.020";" 735.415";" 646.430";" 288.845";" 485.103";" 803.128";" 741.888";" 303.402"
"1pm";"1351.833";" 774.576";"1330.607";" 816.849";" 337.051";" 508.442";" 557.989";"1047.561";" 457.664";" 731.281";" 368.990";" 984.531";" 817.918";" 305.197";" 485.103";" 894.592";" 645.008";" 196.217"
"2pm";"1280.499";" 774.576";"1338.581";" 687.247";"  91.821";" 549.220";" 557.989";" 979.295";" 457.664";" 731.281";" 331.208";"1059.619";" 777.253";" 352.452";" 491.156";" 956.317";" 772.689";" 196.217"
"3pm";"1424.577";" 669.003";"1329.699";" 748.138";" 262.874";" 540.143";" 557.989";" 995.039";" 457.664";" 642.048";" 342.385";" 813.893";" 824.438";" 308.182";" 485.103";"1110.075";"1007.390";" 150.085"
"4pm";"1165.218";" 654.918";"1455.494";" 681.028";" 398.806";" 411.353";" 474.324";" 818.549";" 489.800";" 634.403";" 331.208";" 996.103";" 762.713";" 158.466";" 438.389";"1034.986";"1341.456";" 196.217"
"5pm";"1135.846";" 710.176";"1121.182";" 820.210";" 447.997";" 406.133";" 505.136";" 725.659";" 488.379";" 563.913";" 331.208";"1059.568";" 863.323";" 253.506";" 589.049";" 953.822";"1184.483";" 303.402"
