"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015"
"min";"56.853";"56.853";"56.853";"56.853";"56.853";"56.853";"56.853";"56.853";"56.853";"56.853";"56.853";"56.853";"56.853";"56.853";"56.853"
"max";"3604.019";"3604.019";"3604.019";"3604.019";"3604.019";"3604.019";"3604.019";"3604.019";"3604.019";"3604.019";"3604.019";"3604.019";"3604.019";"3604.019";"3604.019"
"4am";"1541.686";"1253.557";"1609.214";" 340.957";" 452.241";" 965.756";" 757.042";"1124.045";" 469.264";" 300.132";" 643.651";" 432.787";" 807.023";" 454.330";" 539.133"
"5am";"1541.686";"1253.557";"1584.476";" 390.267";" 452.241";" 941.184";" 757.042";"1135.508";" 469.264";" 300.132";" 632.188";" 432.787";" 807.023";" 454.330";" 523.528"
"6am";"1526.765";"1253.557";"1606.858";" 390.060";" 452.241";" 919.255";" 743.120";"1122.388";" 469.264";" 291.080";" 632.188";" 432.787";" 807.023";" 447.760";" 523.528"
"7am";"1980.369";"1290.824";"1665.104";" 518.012";" 298.018";" 748.331";" 689.464";" 753.089";" 255.939";" 245.421";" 465.440";" 261.098";" 547.446";" 324.942";" 418.719"
"8am";"2244.932";"1571.404";"1989.690";" 374.657";" 185.809";" 645.910";" 172.283";" 516.059";"  87.952";" 212.730";" 577.866";" 166.838";" 404.660";" 113.746";" 234.703"
"9am";"2154.340";"1512.620";"2199.392";" 383.580";" 185.809";" 604.280";" 189.189";" 554.364";" 111.530";" 200.452";" 495.104";" 146.338";" 314.628";" 148.729";" 181.591"
"10am";"2163.700";"1535.445";"1989.746";" 457.788";" 185.809";" 691.274";" 122.631";" 747.189";" 111.530";" 188.989";" 353.045";" 141.815";" 241.004";" 154.162";" 151.239"
"11am";"2483.174";"1480.851";"2003.097";" 361.921";" 187.829";" 593.482";" 186.477";" 721.932";" 111.530";" 174.704";" 402.003";"  99.164";" 294.884";"  56.853";" 165.986"
"12am";"2217.622";"1175.852";"1687.016";" 282.291";" 290.097";" 527.736";" 307.543";"1064.161";" 237.261";" 203.982";" 372.038";" 176.074";" 426.208";" 239.653";" 301.571"
"1pm";"2274.179";"1438.061";"1981.967";" 290.231";" 210.655";" 495.715";" 164.095";" 853.602";" 162.737";" 232.759";" 455.437";"  85.850";" 244.196";" 124.641";" 281.905"
"2pm";"2278.289";"1538.401";"2067.522";" 318.818";" 231.305";" 476.910";" 150.173";" 734.966";" 166.201";" 181.289";" 384.981";"  85.850";" 274.738";" 181.962";" 225.036"
"3pm";"2237.953";"1507.215";"1842.070";" 396.967";" 261.836";" 528.551";" 133.301";" 604.242";" 183.864";" 138.678";" 378.539";" 145.414";" 336.784";" 172.119";" 210.145"
"4pm";"2201.818";"1669.583";"1766.272";" 380.186";" 282.371";" 577.656";" 179.201";" 808.737";"  88.539";" 168.742";" 490.660";" 139.419";" 326.445";" 209.229";" 287.587"
"5pm";"1886.449";"1328.619";"1954.833";" 465.000";" 384.624";" 752.540";" 615.704";" 894.447";" 133.256";" 149.528";" 624.448";" 281.906";" 367.529";" 262.876";" 263.960"
"6pm";"1905.062";"1210.487";"1677.846";" 824.662";" 339.906";" 936.257";" 319.772";" 933.966";" 234.822";" 240.624";" 440.873";" 300.674";" 603.219";" 392.906";" 430.905"
"7pm";"1924.818";"1209.827";"1619.152";" 274.523";" 435.275";"1061.241";" 726.248";" 931.597";" 319.487";" 279.913";" 573.471";" 285.776";" 712.829";" 447.760";" 438.879"
"8pm";"1748.868";"1295.583";"1743.989";" 262.991";" 419.248";"1068.860";" 645.186";"1068.779";" 345.504";" 248.808";" 564.609";" 448.054";" 758.705";" 468.260";" 496.419"
"9pm";"1735.119";"1397.313";"1587.637";" 285.373";" 427.736";"1072.928";" 645.186";"1090.708";" 345.504";" 238.315";" 575.102";" 448.054";" 811.230";" 468.260";" 483.949"
"10pm";"1694.469";"1402.070";"1638.006";" 285.373";" 448.644";"1035.387";" 655.260";"1035.475";" 364.474";" 261.985";" 582.708";" 482.748";" 825.271";" 447.760";" 522.123"
"11pm";"1674.272";"1297.293";"1637.791";" 285.373";" 459.837";" 944.500";" 757.042";"1124.045";" 385.613";" 300.132";" 625.322";" 492.938";" 763.634";" 447.760";" 561.110"
"12pm";"1649.112";"1297.293";"1582.207";" 340.957";" 459.837";" 944.500";" 757.042";"1124.045";" 469.264";" 300.132";" 625.322";" 492.938";" 807.023";" 447.760";" 561.110"
"1am";"1649.112";"1297.293";"1557.635";" 340.957";" 459.837";" 969.072";" 757.042";"1124.045";" 469.264";" 300.132";" 625.322";" 492.938";" 807.023";" 454.330";" 561.110"
"2am";"1664.033";"1297.293";"1557.635";" 340.957";" 459.837";" 969.072";" 757.042";"1124.045";" 469.264";" 300.132";" 625.322";" 492.938";" 807.023";" 454.330";" 561.110"
"3am";"1664.033";"1297.293";"1557.635";" 340.957";" 459.837";" 969.072";" 757.042";"1124.045";" 469.264";" 300.132";" 625.322";" 492.938";" 807.023";" 454.330";" 561.110"
