"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"93.2748930485877";"93.2748930485877";"93.2748930485877";"93.2748930485877";"93.2748930485877";"93.2748930485877";"93.2748930485877";"93.2748930485877";"93.2748930485877";"93.2748930485877";"93.2748930485877";"93.2748930485877";"93.2748930485877";"93.2748930485877";"93.2748930485877"
"4am";" 1.7219730";" 1.7966571";" 3.6376504";" 6.9312127";" 4.0090707";" 1.4980349";"11.3712774";" 0.9763586";" 1.0930961";"13.6830941";" 2.2709437";" 0.8150791";" 2.1165017";" 1.7094469";" 2.3787636"
"5am";" 1.7095274";" 1.7966571";" 3.6526798";" 6.8005659";" 4.0253289";" 1.4617607";"12.2081896";" 0.9722645";" 1.1126776";"14.1321487";" 2.2944115";" 0.8213560";" 2.0401192";" 1.7094469";" 2.3972518"
"6am";" 1.7027573";" 1.7933869";" 2.9114239";" 6.5333574";" 4.0706764";" 1.4951261";"10.1641039";" 0.9934340";" 0.5926831";"14.4794839";" 1.8065328";" 0.8809431";" 1.4045211";" 1.8200985";" 2.3972518"
"7am";"5.1406918";"3.3406039";"1.8666077";"4.5848642";"4.1598097";"1.1770333";"8.0898733";"1.8370220";"0.0000000";"0.0000000";"2.0076845";"1.1026023";"1.1097142";"0.0000000";"0.6271051"
"8am";"7.329612";"4.412995";"1.360108";"5.512571";"4.020980";"1.054074";"7.485615";"1.944569";"0.000000";"0.000000";"1.506490";"0.000000";"0.000000";"0.000000";"1.034352"
"9am";"7.103056";"4.108978";"1.543010";"4.650446";"7.219308";"1.123833";"8.163399";"1.818620";"0.000000";"0.000000";"1.575597";"0.000000";"0.000000";"0.000000";"0.000000"
"10am";" 7.413985";" 3.696159";" 1.663847";" 4.623963";" 7.918586";" 1.057561";"12.348134";" 1.758830";" 0.000000";" 0.000000";" 1.739231";" 0.000000";" 0.000000";" 0.000000";" 0.000000"
"11am";" 6.4077876";" 2.0876877";" 1.6911153";" 5.0439138";" 7.7824937";" 1.0267841";"12.0290315";" 0.4470273";" 0.0000000";" 0.0000000";" 1.7592060";" 0.0000000";" 0.0000000";" 0.0000000";" 0.0000000"
"12am";" 4.7840172";" 2.1553070";" 1.8633030";" 4.3442068";" 7.3299702";" 3.6572600";"12.9425582";" 0.4035833";" 0.0000000";" 0.0000000";" 1.6348647";" 0.7357410";" 0.0000000";" 0.0000000";" 0.0000000"
"1pm";"3.8836010";"1.0521676";"1.5546507";"2.2449468";"9.3667115";"3.9435198";"7.4805641";"0.0000000";"1.1996295";"0.0000000";"0.0000000";"0.9398898";"0.0000000";"0.6805863";"2.1073358"
"2pm";" 2.9881006";" 0.9931952";" 1.3294106";" 4.7962571";"10.8397005";" 1.0257898";" 5.6713730";" 0.0000000";" 1.2741048";" 0.0000000";" 1.9706888";" 0.0000000";" 0.0000000";" 0.5464019";" 2.2568613"
"3pm";"3.6223520";"2.4934671";"1.3946828";"4.8193346";"0.8647599";"1.0192963";"8.0420631";"0.0000000";"1.3429652";"6.6156212";"3.5873494";"0.0000000";"0.0000000";"0.0000000";"0.0000000"
"4pm";" 2.4509031";" 2.7376031";" 1.6929741";" 5.0673648";" 0.6974896";" 1.3693459";"12.5108004";" 0.4806807";" 1.3270988";" 5.4887726";" 3.1760856";" 1.1973300";" 0.9950742";" 0.0000000";" 0.0000000"
"5pm";" 2.6578397";" 1.7958411";" 1.3641574";" 3.6838324";" 3.9698537";" 0.4885247";"13.6336541";" 0.4337729";" 2.2574686";" 8.3189144";" 4.6097311";" 0.9744619";" 3.9243803";" 1.7228459";" 3.3179796"
"6pm";" 3.7214322";" 2.3673271";" 2.5032882";" 5.1060246";" 4.8489396";" 1.4913539";"12.8454505";" 0.4215466";" 1.6052394";"14.8466065";" 5.5047298";" 0.9156908";" 2.3913140";" 1.5630613";" 2.8060371"
"7pm";" 2.8940037";" 2.3457211";" 2.3564526";" 7.1624983";" 4.4109830";" 1.4142476";"12.1863196";" 0.4024896";" 1.2305707";"12.6097516";" 2.4582655";" 0.9067655";" 2.2449491";" 1.4777592";" 2.5218979"
"8pm";" 3.0662293";" 1.6263710";" 3.3257337";" 7.3084913";" 4.1741362";" 1.4565170";"12.1207335";" 0.9913451";" 1.2018887";"12.1109695";" 2.6000415";" 0.8421823";" 2.2011315";" 1.4321611";" 2.5496652"
"9pm";" 1.671934";" 1.589443";" 3.411765";" 7.200591";" 4.171092";" 1.419791";"13.398780";" 1.022184";" 1.156409";"12.103912";" 2.545905";" 0.804076";" 2.138559";" 1.496506";" 2.515439"
"10pm";" 1.6409724";" 1.6097948";" 3.4736537";" 6.9003582";" 3.9389844";" 1.4603167";"12.8376819";" 0.9970031";" 1.1434742";"11.9990369";" 2.4820727";" 0.8043791";" 2.1411252";" 1.6462287";" 2.4313786"
"11pm";" 1.7034647";" 1.6771993";" 3.4805380";" 6.6937266";" 3.8627719";" 1.4582501";"12.0417790";" 0.9759808";" 1.1204076";"11.7475371";" 2.3862598";" 0.7974239";" 2.1578959";" 1.6693492";" 2.3290887"
"12pm";" 1.7405432";" 1.6771993";" 3.5045245";" 6.7618000";" 3.8627719";" 1.4608698";"11.9928055";" 0.9707931";" 1.0893856";"11.8038148";" 2.3106698";" 0.7974239";" 2.1165017";" 1.6693492";" 2.3135539"
"1am";" 1.6703599";" 1.7568823";" 3.5997856";" 6.6707187";" 3.8627719";" 1.4540248";"11.4865084";" 0.9707931";" 1.0818865";"11.8038148";" 2.3106698";" 0.7974239";" 2.1165017";" 1.6651013";" 2.3135539"
"2am";" 1.6650556";" 1.7568823";" 3.5997856";" 6.6707187";" 3.8627719";" 1.4540248";"11.4416233";" 0.9654195";" 1.0818865";"11.8038148";" 2.3106698";" 0.7974239";" 2.1165017";" 1.6651013";" 2.3135539"
"3am";" 1.6650556";" 1.7568823";" 3.4525826";" 6.6707187";" 3.8627719";" 1.4540248";"11.4416233";" 0.9758270";" 1.0818865";"12.9356424";" 2.3106698";" 0.7974239";" 2.1165017";" 1.6651013";" 2.3135539"
