"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052";"053";"054";"055";"056";"057";"058";"059";"060";"061";"062";"063";"064";"065";"066"
"min";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978";"1.11335721390978"
"max";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997";"63.9631399205997"
"4am";" 4.479293";"20.165064";"17.405038";"16.947935";"18.737300";"24.286714";"45.044711";"24.481141";"20.202539";"27.963073";"26.002631";"55.575490";"29.267710";"23.681087";"48.490761";"26.186061";"29.601338";"22.835195";"38.059087";"47.556632";"41.718053";"43.956044";"40.319837";"17.231521";"32.570925";"39.816688";"59.292889";"48.710147";"35.031296";"21.486242";"53.679219";"42.095377";"35.922853";"27.316770";"47.774622";"33.159470";"45.567341";"47.509739";"32.849304";"31.890748";"39.776406";"54.176964";"27.650599";"38.741234";"34.313617";"37.527712";"17.738703";"27.063631";"52.835645";"36.938005";"43.668823";"35.820573";"48.803043";"55.408329";"38.008649";"52.017515";"48.317871";"33.191497";"37.711865";"52.860109";"51.606747";"48.958440";"50.762049";"32.493546";"40.004362";"52.192186"
"5am";" 4.479293";"20.393794";"17.405038";"17.035208";"18.286638";"23.337443";"44.246154";"25.151092";"20.324044";"27.963073";"26.457754";"54.275981";"29.165313";"23.291215";"49.655626";"27.043139";"29.191696";"22.186480";"38.997452";"47.045054";"41.151005";"44.173064";"40.711356";"17.731141";"34.391341";"39.148741";"59.162199";"50.055617";"34.595784";"21.481110";"54.191070";"41.396701";"35.098206";"26.425762";"47.637472";"32.789028";"45.301094";"47.472535";"32.498115";"32.244671";"39.352641";"54.737680";"28.456247";"38.169091";"34.313617";"38.042559";"17.889617";"26.237426";"53.621823";"37.201657";"43.995696";"36.596098";"48.955326";"54.763628";"38.008649";"52.885974";"48.959880";"33.191497";"37.227238";"52.966968";"51.489467";"48.958440";"50.446143";"32.493546";"40.159718";"52.313009"
"6am";" 5.029841";"20.476742";"18.255268";"18.667043";"19.192645";"23.831220";"44.929039";"25.455169";"20.501997";"27.580234";"26.344135";"52.940418";"29.357883";"23.233701";"51.156452";"25.249186";"29.154242";"26.687205";"38.065940";"46.570804";"40.952368";"42.530385";"41.898164";"18.799046";"34.280443";"37.559730";"58.568166";"49.340470";"38.842778";"24.958077";"52.209250";"43.535833";"34.718176";"27.996707";"48.478073";"32.884611";"42.372585";"47.549855";"33.488634";"31.138609";"37.351285";"53.554328";"30.113751";"38.410985";"34.119645";"39.435873";"19.506809";"26.134424";"54.530886";"39.210782";"44.372892";"32.806831";"46.715620";"52.624114";"35.331471";"50.217989";"47.236990";"31.422313";"33.729279";"51.299414";"51.937718";"46.644710";"46.967961";"32.832932";"39.085152";"53.361275"
"7am";"14.72685";"21.37004";"23.02188";"25.39098";"21.54363";"25.90349";"43.17817";"28.56442";"20.90683";"26.00629";"31.84610";"47.52112";"29.81159";"25.61909";"53.48452";"29.12651";"34.78546";"31.07734";"42.11049";"45.17882";"43.77430";"44.98064";"38.11931";"27.13819";"36.14948";"34.13808";"55.19463";"40.44025";"32.60322";"26.01767";"54.97356";"46.45660";"34.21840";"29.01686";"50.05574";"35.00718";"44.99975";"46.23768";"35.81792";"31.22491";"39.21136";"52.50968";"33.22364";"38.66878";"38.93523";"39.23177";"22.63710";"26.71482";"57.83407";"42.73043";"50.02593";"36.12196";"48.42573";"52.29787";"40.81836";"50.11347";"52.99456";"33.70932";"34.59377";"52.99976";"52.68117";"43.73887";"49.81060";"31.86166";"40.53423";"53.87466"
"8am";"18.19770";"22.52454";"26.58271";"29.51167";"26.25612";"27.17376";"44.45560";"29.34016";"22.46947";"32.22979";"33.55864";"42.56155";"26.68804";"29.90737";"52.89666";"36.37345";"29.73641";"32.19193";"41.87390";"43.09824";"51.00600";"49.13431";"29.95841";"26.66042";"30.32237";"37.27342";"44.66883";"36.27983";"27.46293";"20.62075";"52.71053";"42.79904";"34.78479";"33.08140";"54.98063";"34.49232";"44.14893";"44.60899";"40.90803";"31.36423";"44.59186";"49.33717";"35.71929";"42.84239";"43.15008";"36.49076";"23.23107";"32.36366";"57.76154";"44.92969";"54.99252";"36.58090";"48.73184";"56.80390";"54.97703";"50.75552";"56.18355";"39.77701";"40.84299";"53.94365";"57.50431";"44.94405";"52.01395";"32.60535";"42.38201";"55.84081"
"9am";"23.85265";"23.44460";"26.81720";"31.75494";"27.74255";"30.42498";"44.71585";"30.38430";"25.67048";"30.18502";"32.83929";"39.79170";"24.81066";"29.35709";"51.55517";"39.72872";"32.07114";"29.86616";"42.48829";"43.75244";"49.98024";"48.92946";"27.56905";"28.58297";"29.04855";"36.82720";"42.80145";"32.44120";"24.94215";"20.38380";"52.61595";"41.64553";"37.72350";"28.91906";"52.04147";"34.28036";"41.91607";"46.54703";"43.23982";"28.26555";"40.86373";"45.18426";"34.80587";"44.21268";"42.82370";"37.09541";"27.51053";"29.71097";"55.52439";"49.94536";"56.06561";"42.27565";"45.56857";"54.23124";"56.00138";"49.11565";"57.87192";"39.30107";"42.47112";"53.05300";"60.19897";"44.14675";"51.21136";"32.58901";"40.32522";"58.21802"
"10am";"24.16629";"23.22095";"25.81778";"34.18182";"27.17049";"31.36647";"48.25961";"31.65254";"26.33451";"32.17305";"33.78790";"42.19683";"25.34813";"32.45244";"56.91576";"36.89899";"38.13554";"31.75312";"41.13792";"41.64404";"49.25566";"53.20653";"27.69734";"29.41724";"29.02426";"35.36756";"40.68975";"32.31192";"23.98220";"20.43914";"52.25185";"41.75386";"35.61319";"32.28263";"52.37681";"35.71047";"40.29562";"50.83199";"41.45857";"31.06470";"41.75301";"43.52277";"35.61515";"42.17373";"43.61903";"33.10452";"27.59453";"30.55909";"55.28678";"51.26797";"53.54493";"35.68443";"46.19016";"55.07878";"59.39534";"48.25868";"57.42028";"44.01730";"38.80110";"52.27938";"57.95132";"42.47120";"53.77043";"34.77804";"40.96114";"57.20987"
"11am";"21.59508";"21.73811";"25.87735";"32.01568";"22.23159";"26.67855";"48.81121";"30.51821";"26.88705";"30.75231";"31.54169";"36.78696";"27.68879";"32.94628";"54.77425";"39.41110";"33.59427";"29.90074";"42.69533";"44.39102";"46.58427";"53.40056";"27.48999";"30.41178";"28.75063";"30.86376";"44.14280";"33.85320";"23.46438";"20.68163";"49.88606";"44.34672";"38.14441";"35.46891";"56.11820";"35.54227";"42.67074";"50.37267";"40.95705";"33.04757";"42.06339";"42.44092";"35.51561";"42.87470";"45.32422";"34.14293";"24.64564";"30.69066";"52.99997";"47.46500";"52.44159";"39.10008";"45.11225";"57.04855";"59.54929";"48.60401";"57.69970";"43.95003";"36.95750";"50.55856";"54.04870";"44.46190";"51.21190";"36.06454";"45.14028";"59.04118"
