"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"65.583123293657";"65.583123293657";"65.583123293657";"65.583123293657";"65.583123293657";"65.583123293657";"65.583123293657";"65.583123293657";"65.583123293657";"65.583123293657";"65.583123293657";"65.583123293657";"65.583123293657";"65.583123293657";"65.583123293657";"65.583123293657";"65.583123293657";"65.583123293657"
"4am";" 6.493237";"10.140094";" 8.723046";" 6.835693";" 6.470990";"11.943477";"11.650715";"10.664935";" 8.744435";"18.642813";"12.748400";"11.135265";"10.751336";"11.847062";" 6.821595";" 9.931773";"14.650841";"11.339144"
"5am";" 6.958614";"10.140094";" 7.951448";" 6.852495";" 6.512582";"11.944670";"11.712324";"11.257304";" 8.797533";"18.559045";"12.916890";"11.228464";"10.751336";"11.726416";" 6.615288";"10.204031";"14.736220";"11.460527"
"6am";" 6.633252";"10.510274";" 7.937713";" 7.199406";" 6.628311";"12.023878";"12.029208";"11.172676";" 8.800522";"17.034821";"13.193534";"11.151016";"10.462379";"12.173799";" 6.835100";"11.175771";"15.918072";"12.099466"
"7am";" 6.400985";" 9.386427";" 7.414490";" 6.986024";" 7.453684";"12.458654";"15.014314";"12.716750";" 8.569018";"15.989308";"14.796948";"12.707231";"11.439360";"11.949028";" 7.683631";"11.690390";"20.367839";"14.896902"
"8am";" 6.492937";" 3.666438";" 9.231880";" 7.248691";" 7.757148";"12.504850";"17.959531";"13.322312";" 7.235541";"18.761193";"15.345607";"10.965969";"11.965385";"10.536381";"10.081809";"14.004475";"21.643111";"20.638715"
"9am";" 7.649305";" 7.646747";" 8.255635";" 6.632357";" 6.973595";"10.834503";"17.675680";"13.679957";" 7.449745";"18.592894";"15.253804";"10.908094";"11.581298";"11.463814";"10.498998";"13.346878";"19.841659";"19.665933"
"10am";" 7.521733";" 9.324350";" 6.757836";" 7.147247";" 7.810701";"11.571295";"18.353353";"12.943811";" 7.213638";"20.374072";"15.132695";" 8.867149";"12.543161";"11.359700";"11.119202";"12.133065";"18.105126";"22.254982"
"11am";" 5.753239";" 9.590523";" 7.075302";" 8.382601";" 8.633783";"11.008247";"17.685696";"14.311161";" 6.997126";"18.995819";"15.198145";" 8.674536";"14.085756";"10.998954";"10.899673";"13.058286";"20.949693";"17.538559"
"12am";" 3.911027";" 9.585939";" 8.089681";" 6.879065";" 8.436888";"11.663513";"15.052295";"11.654027";" 7.557830";"22.016779";"15.022618";" 9.250903";"13.031181";"11.926860";"10.148236";"12.335675";"20.544740";"15.674280"
"1pm";" 5.834349";" 8.928725";" 6.837763";" 7.965185";" 9.703080";"10.067867";"16.824712";"13.350900";" 6.390422";"19.902181";"13.690898";" 9.643593";"12.328599";"12.365886";" 8.494021";"12.397873";"20.637272";"17.787246"
"2pm";" 7.036014";" 8.154107";" 7.445422";" 9.551883";" 8.011647";"10.464849";"15.186538";"12.949954";" 6.468712";"20.622903";"13.603042";"10.096890";"12.168988";"11.601507";"10.220464";"11.699422";"17.673831";"15.977201"
"3pm";" 6.459712";" 7.108252";" 8.548191";" 9.165055";" 8.435358";"10.290595";"16.355646";"13.209941";" 6.283520";"22.962360";"13.769443";" 9.187069";"11.746961";"11.499892";" 9.668100";"11.130788";"18.637145";"13.803135"
"4pm";" 5.927364";" 7.020659";" 6.983323";" 8.921805";" 9.129771";"11.023605";"16.696761";"14.303107";" 7.898832";"20.582425";"14.649728";" 9.465072";"11.586618";"11.660898";" 9.715635";"11.940204";"19.630681";"15.743607"
"5pm";" 7.016540";" 9.420893";" 6.995553";" 7.215963";" 9.499592";"12.398015";"14.513671";"12.901524";" 7.812782";"17.991135";"13.426613";"10.640797";"11.377434";"11.144507";" 8.656480";"11.949416";"17.374180";"13.944177"
"6pm";" 7.469866";" 9.558327";" 7.092513";" 7.287959";" 9.751805";"11.204387";"12.222344";"13.708652";" 9.099524";"16.585208";"12.760979";"11.181735";"10.439688";"11.284295";" 7.989823";"10.401577";"16.676168";"12.763816"
"7pm";" 6.975203";" 8.175737";" 7.552141";" 7.015076";" 7.463642";"12.742161";"12.238769";"12.725184";" 9.411964";"16.401818";"12.861392";"11.821826";" 9.867040";"12.349874";" 7.208788";" 9.767721";"15.491051";"11.855746"
"8pm";" 7.860800";" 8.920108";" 7.407036";" 7.089370";" 7.096074";"12.533349";"12.114787";"12.406896";" 9.311700";"15.891586";"11.725898";"11.628710";"10.130873";"11.685885";" 6.862788";" 9.899334";"16.023522";"11.768478"
"9pm";" 7.578769";" 9.157789";" 7.808899";" 6.869060";" 7.113211";"12.376799";"11.857613";"12.248414";" 9.232128";"16.675976";"11.792641";"11.460498";"10.227572";"11.280220";" 6.895112";"10.136720";"15.717446";"11.511358"
"10pm";" 6.835917";"10.017435";" 7.945568";" 6.983143";" 7.039838";"11.913551";"11.703151";"12.251455";" 8.629507";"16.932548";"12.053169";"11.440595";"10.429770";"11.211721";" 6.840469";"10.078040";"15.274999";"11.144308"
"11pm";" 6.361410";"10.021805";" 8.139498";" 6.986679";" 6.946968";"11.984921";"11.733459";"12.119166";" 8.631719";"16.985032";"12.527116";"11.227514";"10.349738";"11.195019";" 6.840469";" 9.952948";"15.093167";"11.233257"
"12pm";" 6.443393";" 9.780240";" 8.117144";" 7.028693";" 6.955967";"12.064859";"11.582975";"11.809628";" 8.681942";"17.434395";"12.397687";"11.180859";"10.415269";"11.303904";" 6.794423";" 9.799896";"15.283669";"11.167143"
"1am";" 6.585519";" 9.780240";" 8.117144";" 7.028693";" 6.833405";"12.029920";"11.582975";"11.854271";" 8.640076";"17.434395";"12.397687";"11.180859";"10.258159";"11.303904";" 6.748992";" 9.698795";"15.283669";"11.464036"
"2am";" 6.609964";" 9.748895";" 8.117144";" 7.028693";" 6.759280";"12.029920";"11.582975";"11.854271";" 8.640076";"17.513955";"12.397687";"11.180859";"10.258159";"11.303904";" 6.748992";" 9.698795";"15.283669";"11.464036"
"3am";" 6.609964";" 9.748895";" 8.117144";" 7.028693";" 6.781543";"12.029920";"11.582975";"11.854271";" 8.640076";"17.598557";"12.397687";"11.180859";"10.258159";"11.303904";" 6.709645";" 9.698795";"15.283669";"11.464036"
