"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"14598.03601";"14598.03601";"14598.03601";"14598.03601";"14598.03601";"14598.03601";"14598.03601";"14598.03601";"14598.03601";"14598.03601";"14598.03601";"14598.03601";"14598.03601";"14598.03601";"14598.03601";"14598.03601";"14598.03601";"14598.03601";"14598.03601";"14598.03601";"14598.03601";"14598.03601";"14598.03601";"14598.03601";"14598.03601";"14598.03601";"14598.03601";"14598.03601"
"4am";"332.73351";" 67.65292";"177.25120";"  0.00000";"  0.00000";" 82.02493";"147.15920";"129.31320";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";" 43.04829";"  0.00000";"  0.00000";"  0.00000";"  0.00000";" 26.29508";"  0.00000";"  0.00000";"158.37500";"  0.00000";"  0.00000";"  0.00000";"  0.00000"
"5am";"332.73351";" 67.65292";"177.25120";"  0.00000";"  0.00000";" 82.02493";"147.15920";"129.31320";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";" 43.04829";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"158.37500";"  0.00000";"  0.00000";"  0.00000";"  0.00000"
"6am";"332.73351";" 67.65292";"177.25120";"  0.00000";"  0.00000";" 82.02493";"  0.00000";"129.31320";"  0.00000";"152.17440";"  0.00000";" 46.52010";"  0.00000";"  0.00000";"  0.00000";"108.25221";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"158.37500";"  0.00000";"  0.00000";"  0.00000";"  0.00000"
"7am";"332.73351";"116.72258";"177.25120";"  0.00000";" 71.88570";"252.60358";"  0.00000";"  0.00000";"  0.00000";" 95.31263";"  0.00000";" 46.52010";" 38.63906";"  0.00000";" 87.64235";"163.77686";" 91.58893";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"158.37500";"  0.00000";"  0.00000";"  0.00000";"  0.00000"
"8am";"683.14736";"142.27256";"171.14591";"242.76098";"136.66577";"422.79399";"116.95088";"103.47940";"  0.00000";"476.00148";"260.49030";"301.96070";"202.88070";" 54.25997";"213.15165";"303.09999";"498.79920";" 25.92507";"268.97812";" 38.87893";" 17.24008";" 17.01570";" 59.07408";"247.24926";"  0.00000";"  0.00000";" 52.69590";" 24.03157"
"9am";"1687.82163";" 569.00575";" 434.22605";" 610.87410";" 334.01677";" 689.36326";" 127.46294";" 303.24529";" 195.31009";"1059.59444";"  35.89425";" 233.72180";" 184.67932";" 228.15362";" 256.44239";" 245.85755";" 641.02102";" 283.48279";" 325.58827";" 166.78177";"  45.70058";"  79.40939";"  13.32220";" 310.63578";"  89.17246";"  33.22013";"  59.08902";"  88.07424"
"10am";"2011.59234";" 523.38942";" 725.86115";" 945.02772";" 258.06557";"1113.48675";" 245.12389";" 324.45426";" 247.43206";"1236.07015";" 128.51115";" 365.90240";" 199.38084";" 429.50988";" 394.29222";" 398.16251";" 749.35998";" 231.81924";" 392.15154";" 216.71907";"   0.00000";"  75.71589";"  35.79306";"  41.18234";" 289.92410";"  33.64431";"  79.41085";"  88.86410"
"11am";"2210.57588";" 884.62499";" 492.55656";" 468.53813";" 445.66871";" 885.21485";" 287.07231";" 343.00008";" 236.41016";" 946.68847";" 118.42498";" 649.72737";" 203.76372";" 106.68177";" 599.19537";" 203.46655";" 725.17231";" 176.72206";" 392.79764";" 141.29151";"  17.24008";"  30.33790";"  13.05004";"  45.02077";" 108.89888";"   0.00000";"  34.60450";"  41.27367"
