"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100"
"4am";" 99.46942";"100.00000";"100.00000";"100.00000";"100.00000";"100.00000";"100.00000";" 98.66501";"  0.00000";"  0.00000";" 10.92469";"  0.00000";"  0.00000";"  0.00000";"  0.00000"
"5am";" 99.002222";"100.000000";" 99.526052";"100.000000";"100.000000";"100.000000";"100.000000";" 98.307267";"  0.000000";"  0.000000";" 11.007039";"  0.000000";"  2.190898";"  0.000000";"  0.000000"
"6am";" 98.826694";"100.000000";" 99.248200";" 97.673280";"100.000000";"100.000000";" 98.121580";" 97.030995";"  0.000000";"  0.000000";" 11.427346";"  0.000000";"  2.188136";"  0.000000";"  0.000000"
"7am";" 85.4654820";" 88.1536555";" 92.2689449";" 91.8869680";"100.0000000";" 95.9001511";" 94.7520111";" 82.4143952";"  3.3455048";"  0.7509861";" 14.6275541";"  3.0233110";"  3.1757180";"  6.1985031";"  0.5466204"
"8am";"77.352618";"81.869254";"82.816826";"86.372518";"96.894501";"93.160560";"88.433240";"78.380153";"18.448752";" 1.416924";" 7.528910";" 7.136203";" 8.463725";"14.461008";" 6.383292"
"9am";"76.631639";"81.325330";"82.566261";"81.140492";"96.750684";"89.533430";"86.317459";"75.097991";"18.850704";" 5.228748";"11.519233";" 9.668943";" 8.701520";"22.191410";" 5.371473"
"10am";"75.638647";"80.159562";"81.827267";"76.341085";"95.660317";"90.204552";"89.005189";"77.685375";"19.816378";" 5.684103";" 5.179185";"11.762512";" 9.353116";"35.448864";" 3.414684"
"11am";" 77.074246";" 79.211550";" 81.524391";" 89.404495";"100.000000";" 92.688827";" 90.770479";" 77.786853";" 18.482069";"  4.142587";"  5.520092";"  9.947754";"  8.401079";" 16.576806";"  6.701024"
"12am";"81.5340805";"86.3097527";"86.8811388";"91.6710435";"98.4391555";"93.6477000";"95.6719500";"85.8890485";"12.6629315";" 0.5250552";"17.6140808";" 4.3627289";" 6.5128009";" 5.3935374";" 0.0000000"
"1pm";"80.079572";"79.076048";"82.039480";"85.950106";"97.202079";"92.808687";"87.755597";"81.449756";"19.353782";" 3.508473";"17.953840";" 8.039330";" 6.528140";"14.764650";" 2.540689"
"2pm";"77.073297";"79.568139";"80.381670";"80.503819";"97.085031";"89.269032";"88.940968";"75.524001";"24.983923";" 6.956513";" 5.835849";"21.574792";" 8.364937";"30.615579";" 5.940997"
"3pm";"77.527187";"78.923382";"79.284097";"81.180229";"97.223499";"89.758291";"86.475943";"73.875721";"21.444608";" 6.574870";" 6.659045";"23.581890";"11.150890";"26.250271";" 7.821090"
"4pm";"80.3603039";"82.3275344";"80.0801938";"80.6941889";"97.6365181";"94.1969405";"87.7918414";"78.2095449";"18.1790082";" 7.6964366";" 8.0998440";"17.7898578";"13.8322617";"31.5164480";" 0.8040974"
"5pm";"89.480929";"91.470241";"88.150430";"84.504228";"98.470714";"94.950382";"93.807713";"85.418786";" 1.364654";" 4.022923";" 3.901931";"11.853521";" 8.761762";"16.266185";" 0.000000"
"6pm";" 94.721007";" 96.644632";" 93.846676";" 92.099557";"100.000000";" 98.245603";" 97.205715";" 90.168133";"  1.126227";" 12.769223";"  2.271313";"  1.398497";"  4.536063";" 14.170269";"  0.000000"
"7pm";" 95.6646638";" 94.3558067";" 97.1606275";" 98.7408342";"100.0000000";" 99.3988260";" 97.9155231";" 93.6122678";"  1.1857718";"  9.9661936";"  0.0000000";"  0.5531618";"  2.4837303";"  9.4848378";"  1.0101192"
"8pm";" 95.5406952";" 96.1600317";" 98.1867493";" 99.7262733";"100.0000000";" 98.7695195";" 99.0901118";" 95.6193617";"  0.0000000";" 11.9442599";"  0.3541686";"  0.7564968";"  2.8450721";"  9.2121814";"  0.0000000"
"9pm";" 95.6872636";" 98.4781728";" 98.9187684";" 99.7298201";"100.0000000";" 98.7959081";" 99.0055682";" 98.9995416";"  0.0000000";" 11.9381369";"  0.3481215";"  0.7255035";"  1.9975506";"  7.6445407";"  0.0000000"
"10pm";" 96.188001";" 98.825313";" 98.901575";"100.000000";"100.000000";" 99.362372";" 99.697949";" 99.774048";"  0.000000";" 11.847042";"  0.000000";"  0.000000";"  1.688648";"  0.000000";"  0.000000"
"11pm";" 98.58469";"100.00000";"100.00000";"100.00000";"100.00000";" 99.36314";"100.00000";" 99.77824";"  0.00000";" 11.62781";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000"
"12pm";" 99.59425";"100.00000";"100.00000";"100.00000";"100.00000";"100.00000";"100.00000";" 99.77928";"  0.00000";" 11.67697";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000"
"1am";" 99.60845";"100.00000";"100.00000";"100.00000";"100.00000";"100.00000";"100.00000";" 99.77928";"  0.00000";" 11.67697";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000"
"2am";" 99.60953";"100.00000";"100.00000";"100.00000";"100.00000";"100.00000";"100.00000";" 99.78036";"  0.00000";" 11.67697";"  0.00000";"  0.00000";"  0.00000";"  0.00000";"  0.00000"
"3am";" 99.609528";"100.000000";"100.000000";"100.000000";"100.000000";"100.000000";"100.000000";"100.000000";"  0.000000";"  2.462978";"  0.000000";"  0.000000";"  0.000000";"  0.000000";"  0.000000"
