"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100"
"4am";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"1.0551352";"0.0000000";"0.0000000";"1.4030160";"0.0000000";"0.0000000";"0.0000000";"0.6784390";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.7850616";"0.0000000";"0.0000000";"0.6347531";"0.7456195";"0.0000000";"0.0000000";"1.0204964";"0.7715538";"0.0000000";"0.2146049";"0.0000000"
"5am";"0.0000000";"0.0000000";"0.0000000";"0.7664082";"0.0000000";"0.0000000";"1.0365700";"0.0000000";"0.0000000";"1.4060051";"0.0000000";"0.0000000";"0.0000000";"0.6006357";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.0000000";"0.7226142";"1.0610414";"0.0000000";"0.6431518";"0.7401905";"0.0000000";"0.0000000";"1.0287451";"0.7890982";"0.0000000";"0.2179637";"0.0000000"
"6am";"0.3781263";"0.0000000";"0.0000000";"0.7832546";"0.0000000";"0.0000000";"1.0150151";"0.0000000";"0.0000000";"1.4533103";"0.0000000";"0.0000000";"0.0000000";"2.7709913";"0.0000000";"0.0000000";"0.9318364";"0.0000000";"0.0000000";"0.5195855";"0.0000000";"0.0000000";"0.6633337";"0.7509151";"0.0000000";"0.0000000";"1.0605170";"1.8027336";"0.0000000";"0.2234966";"0.7155542"
"7am";"0.3947839";"0.3033814";"0.0000000";"0.7489522";"1.0294809";"1.0793145";"1.9987122";"0.0000000";"0.3662084";"1.8162494";"0.4708089";"0.0000000";"0.0000000";"1.8673056";"0.0000000";"0.0000000";"1.0688156";"0.0000000";"0.0000000";"0.0000000";"0.5016877";"0.8076247";"2.3235313";"1.4064288";"0.0000000";"0.0000000";"2.6523306";"2.5887390";"0.0000000";"0.4776546";"0.2967276"
"8am";"7.7936189";"1.6496112";"6.3001136";"7.1851730";"2.3738944";"0.2727590";"3.1155887";"2.4963268";"0.8133828";"3.3026522";"1.0217288";"1.4706185";"0.0000000";"4.9013989";"3.9073725";"0.0000000";"0.6743384";"1.2940457";"1.8950559";"4.7652078";"2.9913763";"0.7573480";"0.8897158";"3.2866083";"1.1042661";"2.0145565";"3.8374624";"2.9259086";"0.5141600";"2.1683178";"2.7236148"
"9am";"16.9365302";" 3.1706593";"12.3110078";" 6.7774615";" 4.5858418";" 1.1230664";" 4.6140573";" 4.3229028";" 2.7582470";" 4.7290069";" 4.3594986";" 3.7653998";" 2.5265467";" 6.9626750";" 7.9328603";" 0.0000000";" 0.0000000";" 0.7677848";" 6.9215898";" 7.9347678";" 5.8960944";" 4.1325781";" 4.9445986";" 1.9360694";" 2.0821013";" 6.2057797";" 8.5866670";" 6.2606992";" 0.5803479";" 4.8739588";" 4.6026559"
"10am";"17.4099196";" 5.2758378";"10.1496677";"15.8046813";" 7.3640156";" 2.5481329";" 8.1875981";" 8.9209464";" 2.3728049";" 3.0497918";" 4.4267011";"10.7651394";" 7.1917460";" 6.8330607";"14.3159514";" 2.5329027";" 2.3717172";"10.5300542";" 6.3402338";" 9.2769134";" 7.0144453";" 5.8176792";"11.2331933";" 0.8373709";" 3.1486604";" 6.8285358";" 5.6349386";" 5.8725460";" 4.7379851";" 3.0414698";" 4.5257263"
"11am";"15.844722";" 3.612568";" 7.865496";"10.536904";" 5.808584";" 2.183621";" 7.934902";" 5.423563";" 0.000000";" 3.995718";" 4.455638";" 8.458378";"10.744872";" 5.042332";" 5.411392";" 3.613333";" 5.349117";"10.690778";" 3.577813";" 7.202128";" 2.768641";" 3.635059";" 2.746800";" 2.876262";" 2.159603";" 8.669427";" 3.544265";" 6.204854";" 3.219001";" 4.048642";" 5.060148"
