"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6";"11511.6"
"4am";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"0";"  0.00";"  0.00";"0";"228.96"
"5am";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"0";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"0";"  0.00";"  0.00";"0";"228.96"
"6am";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"  0.0";"254.4"
"7am";"228.96";"165.36";"  0.00";"267.12";"318.00";"  0.00";"190.80";"  0.00";"  0.00";"  0.00";"  0.00";"228.96";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"356.16"
"8am";"521.52";"267.12";"  0.00";"445.20";"597.84";"  0.00";"356.16";"  0.00";"  0.00";"  0.00";"  0.00";"394.32";"305.28";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"152.64";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"  0.00";"801.36"
"9am";" 839.52";" 470.64";" 165.36";"1004.88";" 737.76";"   0.00";" 508.80";" 254.40";"   0.00";" 165.36";" 330.72";" 839.52";" 610.56";" 203.52";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 165.36";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"1081.20"
"10am";" 915.84";" 661.44";" 343.44";"1500.96";" 864.96";"   0.00";" 623.28";" 318.00";"   0.00";" 330.72";" 407.04";"1030.32";" 636.00";" 203.52";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 152.64";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"1450.08"
"11am";" 661.44";" 483.36";"   0.00";"1399.20";" 750.48";"   0.00";" 419.76";" 190.80";"   0.00";" 190.80";" 330.72";" 954.00";" 445.20";" 165.36";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 165.36";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"1564.56"
"12am";" 788.64";" 521.52";" 241.68";"1399.20";" 597.84";"   0.00";" 432.48";" 356.16";"   0.00";" 254.40";" 381.60";" 826.80";" 407.04";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";" 152.64";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"   0.00";"1717.20"
