"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"9291.586";"9291.586";"9291.586";"9291.586";"9291.586";"9291.586";"9291.586";"9291.586";"9291.586";"9291.586";"9291.586";"9291.586";"9291.586";"9291.586";"9291.586"
"4am";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"5am";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"6am";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"7am";"1213.802";" 222.605";" 570.367";" 454.434";"   0.000";"  72.333";"   0.000";"  27.502";"   0.000";"   0.000";"  30.178";"   0.000";"   0.000";"   0.000";"   0.000"
"8am";"1788.925";" 318.495";" 649.961";" 454.434";"   0.000";"  72.333";"   0.000";"  97.892";" 379.319";"   0.000";"  30.178";"  23.712";"  30.521";"   0.000";"   0.000"
"9am";"1891.829";" 318.495";" 700.279";" 476.411";"   0.000";"  93.543";"   0.000";" 142.944";" 379.319";"   0.000";"  30.178";"  23.712";"  30.521";"   0.000";"   0.000"
"10am";"1891.829";" 433.107";" 679.221";" 476.411";"   0.000";"  93.543";"   0.000";" 142.944";" 379.319";"   0.000";"  30.178";"  23.712";"  30.521";"   0.000";"   0.000"
"11am";"1717.937";" 433.107";" 629.805";" 476.411";"   0.000";"  93.543";"   0.000";" 142.944";" 379.319";"   0.000";"  30.178";"  23.712";"  30.521";"   0.000";"   0.000"
"12am";"1281.644";" 381.997";" 582.970";" 165.105";"   0.000";"  93.543";"   0.000";"  45.052";" 379.319";"   0.000";"  30.178";"  23.712";"   0.000";"   0.000";"   0.000"
"1pm";"1304.467";" 293.390";" 571.676";" 188.155";"   0.000";"  93.543";"   0.000";" 133.712";" 379.319";"   0.000";"   0.000";"  23.712";"  30.521";"   0.000";"   0.000"
"2pm";"1230.865";" 304.001";" 611.616";" 228.574";"   0.000";"  93.543";"   0.000";" 133.712";" 379.319";"   0.000";"   0.000";"  23.712";"  30.521";"   0.000";"   0.000"
"3pm";"1105.198";" 304.001";" 604.754";" 205.524";"   0.000";" 101.198";"   0.000";" 133.712";" 379.319";"   0.000";"   0.000";"  23.712";"  30.521";"   0.000";"   0.000"
"4pm";"602.515";"282.805";"338.256";"205.524";"  0.000";"101.198";"  0.000";"133.712";"379.319";"  0.000";"  0.000";"  0.000";" 30.521";"  0.000";"  0.000"
"5pm";" 62.782";"  0.000";" 30.129";"102.815";"  0.000";" 28.649";"  0.000";" 45.052";"  0.000";"  0.000";"  0.000";"  0.000";" 30.521";"  0.000";"  0.000"
"6pm";"22.557";" 0.000";"30.129";"58.420";" 0.000";" 0.000";" 0.000";"45.052";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000"
"7pm";" 0.000";" 0.000";"30.129";" 0.000";" 0.000";" 0.000";" 0.000";"45.052";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000"
"8pm";" 0.000";" 0.000";"58.441";" 0.000";" 0.000";" 0.000";" 0.000";"45.052";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000"
"9pm";" 0.000";" 0.000";"58.441";" 0.000";" 0.000";" 0.000";" 0.000";"45.052";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000"
"10pm";" 0.000";" 0.000";"58.441";" 0.000";" 0.000";" 0.000";" 0.000";"45.052";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000";" 0.000"
"11pm";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"12pm";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"1am";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"2am";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"3am";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
