"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"9353.998";"9353.998";"9353.998";"9353.998";"9353.998";"9353.998";"9353.998";"9353.998";"9353.998";"9353.998";"9353.998";"9353.998";"9353.998";"9353.998";"9353.998";"9353.998";"9353.998";"9353.998";"9353.998"
"4am";"3019.865";"1642.410";"3105.384";"3773.201";"2268.831";"2751.208";"1737.342";"6243.769";"1994.493";"3306.803";"4364.474";"3500.925";"4580.587";"4453.179";"4748.981";"4719.765";"2372.769";"4852.413";"3290.064"
"5am";"3130.986";"1628.580";"2882.814";"3877.056";"2268.831";"3110.298";"1737.342";"6283.499";"1955.103";"3389.432";"4364.474";"3412.668";"4542.924";"4584.525";"4788.371";"4623.298";"2216.544";"4712.613";"3304.634"
"6am";"3375.855";"1547.536";"2656.118";"3787.414";"2278.833";"2743.526";"1788.148";"6031.569";"2060.882";"3402.534";"4364.474";"3271.321";"4296.916";"4982.054";"4544.144";"4538.280";"2094.103";"4581.315";"3208.027"
"7am";"4139.236";"1338.102";"2801.800";"3595.709";"2121.852";"4489.480";"2213.202";"4870.505";"2024.379";"3828.750";"3493.191";"2670.618";"4093.303";"4877.701";"3391.308";"3665.078";"2207.794";"3394.715";"3036.352"
"8am";"4561.936";"1389.682";"2644.824";"3102.076";"1945.354";"6502.546";"2556.854";"4160.365";"1813.114";"4599.892";"3513.491";"1860.932";"4124.581";"4742.573";"2471.272";"2947.595";"1840.285";"2498.664";"3308.263"
"9am";"5136.620";"1521.868";"2294.763";"3694.104";"1785.801";"7430.711";"2329.609";"4188.001";"1626.666";"4585.543";"3428.874";"1907.536";"3358.834";"4666.526";"2414.416";"3679.473";"1541.160";"2122.418";"3294.500"
"10am";"4768.188";"1315.297";"2185.486";"3646.064";"1841.578";"7348.355";"2227.936";"3893.172";"1480.960";"4565.417";"2955.115";"2195.898";"3505.500";"4297.680";"2194.627";"4102.460";"1361.008";"2238.125";"3514.055"
"11am";"5153.191";"1224.048";"2626.419";"3160.862";"1538.506";"6649.184";"1960.768";"3981.594";"1487.287";"4655.498";"3018.234";"1805.130";"3351.911";"4682.747";"2262.358";"3402.858";"1498.584";"2313.658";"3534.931"
