"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"59.1353394453916";"59.1353394453916";"59.1353394453916";"59.1353394453916";"59.1353394453916";"59.1353394453916";"59.1353394453916";"59.1353394453916";"59.1353394453916";"59.1353394453916";"59.1353394453916";"59.1353394453916";"59.1353394453916";"59.1353394453916";"59.1353394453916";"59.1353394453916";"59.1353394453916";"59.1353394453916";"59.1353394453916";"59.1353394453916";"59.1353394453916";"59.1353394453916";"59.1353394453916";"59.1353394453916";"59.1353394453916";"59.1353394453916";"59.1353394453916";"59.1353394453916"
"4am";"23.45326";"31.51994";"23.09494";"36.20168";"42.00753";"35.46747";"33.80117";"33.28928";"43.99860";"40.91174";"28.74914";"33.75873";"31.98936";"32.07482";"35.15370";"37.51952";"36.56601";"32.38728";"34.72504";"34.11542";"42.71066";"43.60310";"46.56054";"41.77801";"42.18234";"46.68930";"53.17264";"47.39368"
"5am";"24.50053";"31.33578";"23.47032";"37.16674";"41.57283";"34.95669";"34.29431";"33.40128";"43.85494";"40.93433";"28.11125";"32.63520";"32.35152";"31.60704";"34.88719";"37.73176";"36.58598";"32.21062";"34.39001";"34.26784";"42.98366";"43.87417";"45.67053";"41.78742";"42.47442";"46.68930";"52.83708";"47.36303"
"6am";"24.20513";"31.42173";"23.98596";"36.88311";"42.03644";"36.25884";"34.16585";"33.49051";"45.28392";"40.29598";"28.86259";"31.08194";"32.36733";"31.30973";"35.30141";"39.81847";"35.86068";"31.17945";"33.34686";"35.13115";"44.03695";"42.49987";"44.16757";"42.20256";"41.56649";"45.97855";"55.01564";"46.55097"
"7am";"26.82340";"35.26625";"27.48113";"41.90270";"38.72081";"38.18712";"36.25011";"30.49149";"43.62654";"42.96711";"27.99464";"32.18762";"29.70443";"33.45560";"31.44777";"38.28373";"34.83921";"28.97449";"37.27490";"35.82980";"44.26893";"45.29344";"37.87990";"44.70444";"41.94483";"49.05268";"52.12842";"48.55094"
"8am";"28.39297";"38.95694";"34.73647";"42.89668";"38.14824";"37.57814";"34.87591";"32.31738";"45.35273";"41.25007";"37.34393";"28.25288";"35.77348";"34.32361";"30.90328";"41.92210";"36.14458";"29.79009";"32.79991";"31.02732";"42.31489";"41.33531";"33.14302";"47.86357";"35.68500";"45.74704";"43.62085";"47.21552"
"9am";"30.47085";"38.83975";"35.40238";"45.22048";"36.37374";"33.39643";"38.35989";"29.09368";"43.95376";"44.04523";"40.04356";"30.36883";"34.69246";"33.13956";"28.38583";"36.94903";"35.12269";"31.07312";"32.28206";"30.38531";"41.21729";"41.07040";"35.97911";"48.57488";"36.82696";"43.57696";"43.18263";"49.13823"
"10am";"31.34022";"39.06375";"35.27889";"47.47050";"37.43288";"31.34583";"33.86467";"28.87651";"43.53007";"40.29196";"33.68593";"31.98457";"39.93552";"35.73390";"29.55562";"37.33376";"33.06336";"24.85429";"32.42613";"28.81299";"41.41474";"38.90876";"37.76568";"39.49217";"43.19544";"42.22605";"38.40794";"54.02866"
"11am";"30.02094";"39.28215";"34.33676";"46.82900";"40.56471";"34.61369";"35.79016";"31.21036";"45.66321";"41.30881";"35.64642";"31.58894";"37.79181";"37.46537";"28.82515";"38.22692";"33.26384";"28.26298";"30.80759";"27.23761";"42.50509";"39.84836";"39.59724";"38.10068";"38.19055";"44.12844";"42.36363";"49.99642"
