"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"67.2677291504408";"67.2677291504408";"67.2677291504408";"67.2677291504408";"67.2677291504408";"67.2677291504408";"67.2677291504408";"67.2677291504408";"67.2677291504408";"67.2677291504408";"67.2677291504408";"67.2677291504408";"67.2677291504408";"67.2677291504408";"67.2677291504408";"67.2677291504408";"67.2677291504408";"67.2677291504408";"67.2677291504408";"67.2677291504408";"67.2677291504408";"67.2677291504408";"67.2677291504408";"67.2677291504408";"67.2677291504408";"67.2677291504408";"67.2677291504408";"67.2677291504408";"67.2677291504408";"67.2677291504408";"67.2677291504408"
"4am";" 5.856597";" 8.933093";" 8.336914";" 7.861280";"10.330083";" 4.128258";" 3.166549";"21.865178";" 8.947549";"13.904838";" 6.998338";"23.866613";"28.398949";" 7.325724";" 5.788798";" 3.995188";" 2.828373";"12.833693";"10.892901";" 6.970613";" 9.013652";" 6.342176";" 3.820581";" 4.554764";" 6.646076";" 5.099974";" 3.351101";" 3.415672";" 1.621816";" 8.758566";" 8.640328"
"5am";" 5.877927";" 9.131871";" 8.332295";" 7.932146";"10.545692";" 4.128258";" 3.108756";"22.275538";" 9.183562";"13.935539";" 7.200113";"24.501596";"29.086967";" 6.475148";" 5.729905";" 4.048670";" 2.806510";"13.209779";" 9.935400";" 6.413743";" 9.312113";" 6.346108";" 3.871460";" 4.520561";" 6.800807";" 5.281688";" 3.378907";" 3.496864";" 1.643001";" 8.899801";" 8.640328"
"6am";" 5.856558";" 9.543670";" 8.332571";" 7.379035";"10.805717";" 4.172194";" 3.024622";"22.171655";" 9.458761";"14.422049";" 7.301883";"25.466193";"30.062323";" 5.992951";" 6.109613";" 4.258281";" 2.789108";"13.905043";" 9.866176";" 6.272263";"10.473058";" 6.458778";" 3.993757";" 4.588141";" 7.160390";" 5.545025";" 3.486117";" 3.494778";" 1.673216";" 9.132745";" 8.831375"
"7am";" 6.082445";" 9.522320";" 7.263145";" 7.042739";" 9.535628";" 7.019812";" 3.389653";"23.052682";" 8.968974";"13.384134";" 7.332302";"26.424781";"31.495006";" 3.999186";" 5.745317";" 5.288888";" 3.208732";"16.667026";" 9.094853";" 4.622807";"12.673206";" 7.372925";" 4.413779";" 5.160176";" 8.665085";" 6.915546";" 4.343414";" 3.575036";" 1.944532";" 9.685479";" 9.770264"
"8am";" 7.095657";" 9.213000";" 6.250580";" 6.908061";"10.127696";" 6.895249";" 3.165690";"22.959121";" 8.294447";"12.979793";" 8.027975";"25.080263";"30.937404";" 3.166399";" 7.723694";" 4.562924";" 3.055575";"18.442327";" 7.890970";" 6.091706";"12.328821";" 7.915633";" 4.941017";" 5.492397";" 9.381457";" 7.657740";" 5.362099";" 3.561566";" 2.325083";" 9.570648";"10.077555"
"9am";" 6.704328";" 9.235350";" 5.861008";" 7.354812";" 9.954892";" 7.696314";" 2.512586";"21.612051";" 9.797982";"13.055018";" 6.282135";"27.781905";"33.082813";" 2.801339";" 9.297880";" 5.645762";" 2.304286";"18.209430";" 6.807415";" 6.169460";"12.547686";" 9.101597";" 5.553276";" 5.133476";"10.265266";" 7.943474";" 6.419114";" 2.255473";" 2.624392";" 9.874045";"10.576316"
"10am";" 7.555478";" 8.342482";" 5.910145";" 6.043392";"12.030973";" 9.455540";" 3.256165";"18.633072";"10.107940";"12.938309";" 8.906774";"26.226359";"31.907226";" 3.709647";" 5.113331";" 5.762113";" 3.407062";"19.789943";" 7.017258";" 5.218374";"12.048839";" 8.427780";" 5.761913";" 5.334307";" 9.235015";" 9.702340";" 5.487365";" 2.918859";" 3.741838";"10.738168";"10.964756"
"11am";" 5.260993";" 9.406438";" 6.025924";" 6.299286";"13.001674";" 7.754499";" 2.070695";"20.990965";" 9.625543";"15.276235";" 8.825494";"25.759171";"27.682005";" 3.229332";" 4.635919";" 4.297364";" 2.118879";"16.246225";" 7.279801";" 6.065115";"11.101102";" 8.198323";" 5.900141";" 5.166115";"10.244733";" 7.714970";" 6.000726";" 3.523761";" 2.411412";" 9.323884";"10.881142"
