"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"70.1128612772988";"70.1128612772988";"70.1128612772988";"70.1128612772988";"70.1128612772988";"70.1128612772988";"70.1128612772988";"70.1128612772988";"70.1128612772988";"70.1128612772988";"70.1128612772988";"70.1128612772988";"70.1128612772988";"70.1128612772988";"70.1128612772988";"70.1128612772988";"70.1128612772988";"70.1128612772988";"70.1128612772988"
"4am";" 6.289540";"18.763566";"11.776123";"10.493958";" 3.280648";"16.938984";" 2.461362";" 2.534596";" 5.118993";" 8.707528";" 4.593629";" 4.560533";" 7.046635";" 5.803565";" 2.995495";" 6.309348";" 2.909589";" 5.758918";" 6.144103"
"5am";" 6.187259";"18.843261";"12.321125";"10.349569";" 3.310652";"16.198973";" 2.461362";" 2.535358";" 5.168149";" 8.573387";" 4.673433";" 4.694255";" 7.519559";" 5.685833";" 2.976907";" 6.348633";" 3.063654";" 5.921373";" 5.651248"
"6am";" 6.014860";"19.491972";"12.811951";"10.506604";" 3.282200";"16.866612";" 2.433551";" 2.596727";" 5.066217";" 8.635155";" 4.673433";" 4.843509";" 7.755631";" 5.356930";" 3.115367";" 6.423904";" 3.187515";" 6.017118";" 5.756996"
"7am";" 5.182377";"15.725577";"12.405494";"10.989458";" 2.771621";"13.767733";" 2.346793";" 3.158558";" 5.138938";" 8.402016";" 5.530061";" 5.957878";" 8.209733";" 5.741145";" 4.034458";" 7.621032";" 3.262431";" 7.986275";" 6.335384"
"8am";" 4.326628";"17.268173";"11.602479";"12.443679";" 1.935823";"11.620454";" 4.755514";" 3.950814";" 5.534261";" 7.331911";" 5.684962";" 7.919270";" 8.322070";" 5.881036";" 3.520707";" 5.860152";" 3.798654";"10.015926";" 3.712227"
"9am";" 4.149010";"16.187705";"10.851677";"12.475173";" 2.479227";"10.621878";" 5.125290";" 3.169814";" 6.297883";" 8.483229";" 7.610884";" 7.622808";" 8.602840";" 6.456509";" 3.680641";" 6.144522";" 4.181874";" 9.400802";" 3.685067"
"10am";" 5.151646";"15.573128";"12.838714";" 8.992220";" 2.852128";"12.101718";" 5.114095";" 2.998552";" 5.938533";" 7.596047";" 6.152882";" 9.895227";" 9.122460";" 5.221655";" 3.848029";" 6.241520";" 4.518697";" 8.888984";" 3.462749"
"11am";" 5.261524";"15.187173";"10.771558";"11.128601";" 2.977510";"12.403915";" 4.840383";" 2.698975";" 6.125135";" 8.361521";" 5.999587";"10.482546";" 9.017279";" 4.781373";" 2.112023";" 6.697062";" 4.351044";" 8.818647";" 3.612813"
