"hour";"001";"002";"003";"004";"005";"006";"007";"008";"009";"010";"011";"012";"013";"014";"015";"016";"017";"018";"019";"020";"021";"022";"023";"024";"025";"026";"027";"028";"029";"030";"031";"032";"033";"034";"035";"036";"037";"038";"039";"040";"041";"042";"043";"044";"045";"046";"047";"048";"049";"050";"051";"052";"053";"054";"055";"056";"057";"058";"059";"060";"061";"062";"063";"064";"065";"066";"067";"068";"069";"070";"071";"072";"073";"074";"075";"076";"077";"078";"079";"080";"081";"082";"083";"084";"085";"086";"087";"088";"089";"090";"091";"092";"093";"094";"095";"096";"097";"098";"099";"100";"101";"102";"103";"104"
"min";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0"
"max";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100";"100"
"4am";" 24.47292";" 30.43748";" 30.18055";" 24.73084";" 29.58101";" 32.61159";" 25.06477";" 28.61027";" 36.87752";" 44.82681";" 63.93571";" 27.37524";" 56.76611";" 39.65719";" 54.90406";" 66.29128";" 21.62713";" 44.21086";" 74.53715";" 52.39492";" 50.43532";" 37.93158";" 39.03589";" 59.43351";" 51.80129";" 42.88101";" 79.27888";" 63.92941";" 73.66301";" 45.61074";" 42.53114";" 64.11698";" 48.41286";" 60.02005";" 86.78685";" 77.87177";" 64.85647";" 66.54754";" 56.25951";" 60.98780";" 66.18379";" 74.64906";" 81.69678";" 90.19570";" 85.93792";" 81.93012";" 68.28751";" 58.82320";" 50.13901";" 43.52676";" 61.55364";" 67.63968";" 72.94753";" 84.60102";" 67.92607";" 74.45609";" 78.24245";" 85.14581";" 46.17441";" 59.96906";" 75.50142";" 90.08058";" 80.47672";" 77.18282";" 58.63566";" 50.76970";" 83.97212";" 36.08068";NA;NA;NA;NA;NA;" 88.84095";" 87.35686";" 75.20946";" 87.84746";" 73.86779";" 65.19257";"100.00000";NA;" 91.45535";" 76.32230";" 89.76538";" 65.31611";" 93.15683";" 84.99927";" 91.47777";" 79.73530";" 79.62625";" 88.05174";" 83.96143";" 71.46201";" 67.44247";" 63.12784";" 61.46899";" 61.37798";" 38.88813";" 60.40090";" 29.76905";NA;NA;NA;" 74.26392"
"5am";" 23.38506";" 31.25939";" 30.97918";" 25.28200";" 29.28033";" 32.95112";" 25.92453";" 28.12489";" 36.77552";" 45.22691";" 63.96788";" 26.69992";" 56.42181";" 45.38258";" 54.57775";" 66.69011";" 21.64173";" 44.50663";" 74.43536";" 52.58350";" 50.08518";" 38.70652";" 38.14394";" 58.25978";" 52.31638";" 43.16560";" 79.72146";" 63.62447";" 73.66301";" 44.65406";" 43.01179";" 63.30810";" 47.81612";" 59.60517";" 87.03000";" 78.88115";" 64.87562";" 67.02080";" 56.25951";" 60.68352";" 65.72776";" 74.44769";" 81.25064";" 90.10471";" 85.93792";" 81.66889";" 67.90008";" 59.23057";" 50.45492";" 42.59543";" 61.83674";" 68.29410";" 71.02079";" 84.46430";" 69.59413";" 74.45609";" 78.23679";" 85.16756";" 43.86087";" 59.48726";" 75.43070";" 91.04119";" 81.53962";" 76.89576";" 57.85416";" 51.87004";" 84.16583";" 37.07598";NA;NA;"100.00000";NA;NA;" 88.62124";" 87.40208";" 75.04155";" 87.67986";" 73.78194";" 64.99797";"100.00000";NA;" 91.12188";" 76.35584";" 88.40750";" 64.96343";" 92.99383";" 84.89705";" 91.31172";" 81.63063";" 80.78055";" 89.48487";" 84.88543";" 70.23113";" 67.17780";" 62.78260";" 61.06095";" 63.54355";" 39.81918";" 59.41050";" 30.71437";NA;NA;NA;" 74.02345"
"6am";" 26.30494";" 34.91149";" 32.92657";" 22.44671";" 28.49629";" 33.77745";" 27.24476";" 28.59500";" 36.36738";" 45.59950";" 62.53767";" 27.50411";" 55.39973";" 44.58276";" 57.69978";" 67.42588";" 22.97511";" 44.77331";" 74.43536";" 51.80893";" 50.90994";" 37.85655";" 35.62121";" 58.55392";" 52.44278";" 39.58004";" 80.30330";" 63.81574";" 75.41195";" 48.63789";" 46.17584";" 62.65333";" 45.82642";" 59.04686";" 87.55133";" 77.94758";" 62.56129";" 64.37901";" 56.88723";" 61.60768";" 64.99549";" 74.54021";" 80.35393";" 91.25933";" 84.49776";" 81.31676";" 68.37360";" 57.68840";" 49.80081";" 40.22664";" 60.63775";" 68.32825";" 69.93952";" 85.65049";" 74.03036";" 73.76032";" 77.86347";" 84.44272";" 43.73023";" 62.46980";" 75.98352";" 91.24255";" 80.72896";" 75.84762";" 57.78365";" 51.96901";" 84.16583";" 37.97083";NA;NA;"100.00000";"100.00000";NA;" 87.98472";" 88.18165";" 75.54744";" 88.96978";" 76.47052";" 65.14456";"100.00000";NA;" 92.45685";" 76.57831";" 90.29827";" 64.80231";" 92.62529";" 85.85789";" 91.41163";" 83.13920";" 81.74313";" 91.40461";" 85.24462";" 70.85132";" 67.15041";" 62.41710";" 61.66242";" 63.49139";" 41.68394";" 60.19256";" 32.77732";NA;"100.00000";NA;" 72.52110"
"7am";" 30.03166";" 35.10295";" 32.76941";" 22.88089";" 24.33371";" 31.44301";" 32.62486";" 25.91299";" 40.71744";" 44.88523";" 59.35952";" 32.46116";" 50.68016";" 42.21551";" 54.20194";" 65.50305";" 26.74786";" 46.53757";" 71.71472";" 53.99940";" 54.21200";" 36.29604";" 43.11765";" 59.07389";" 51.31414";" 38.90113";" 80.98006";" 62.65651";" 75.32174";" 56.35578";" 54.68282";" 62.88775";" 44.86237";" 49.07570";" 79.05464";" 82.24069";" 64.51028";" 65.11624";" 61.88524";" 54.03849";" 64.93540";" 71.67743";" 79.38658";" 89.42709";" 83.69313";" 80.05354";" 60.70527";" 55.71225";" 46.56556";" 39.31098";" 58.18362";" 64.56606";" 69.76079";" 86.10808";" 79.67833";" 75.76386";" 78.69144";" 85.43503";" 46.40399";" 59.64155";" 73.83771";" 91.73726";" 81.46944";" 82.80515";" 54.90195";" 55.05489";" 87.63337";" 48.58228";NA;"100.00000";"100.00000";"100.00000";"100.00000";" 89.11588";" 89.52778";" 80.29284";" 91.79975";" 75.18775";" 60.63292";"100.00000";"100.00000";" 91.46062";" 77.94770";" 85.55914";" 60.98303";" 94.21967";" 74.18373";" 94.53364";" 80.94073";" 79.58513";" 89.14675";" 87.05163";" 67.96651";" 64.43142";" 66.11852";" 63.49178";" 64.35962";" 40.46756";" 62.96639";" 43.00938";"100.00000";"100.00000";"100.00000";" 75.03951"
"8am";" 32.83076";" 40.08124";" 40.06077";" 28.32267";" 32.34433";" 36.72794";" 30.94781";" 30.10799";" 39.02902";" 40.58986";" 55.64006";" 29.88495";" 46.77247";" 47.04525";" 57.53600";" 64.25628";" 29.79205";" 46.42320";" 69.28860";" 51.22558";" 54.97577";" 46.53658";" 46.63500";" 52.21682";" 51.19296";" 35.60848";" 85.39823";" 55.47174";" 70.03015";" 55.76630";" 59.62836";" 61.08094";" 42.35423";" 46.34986";" 80.77580";" 83.85948";" 65.30174";" 67.70795";" 58.13279";" 61.30872";" 65.56535";" 70.99254";" 77.55935";" 88.54819";" 80.48930";" 74.44439";" 55.60574";" 57.91369";" 48.13127";" 40.67496";" 52.99628";" 63.73565";" 63.32577";" 86.21152";" 83.65298";" 73.09155";" 79.96913";" 86.26193";" 48.80585";" 58.97471";" 73.46151";" 91.81014";" 85.43031";" 77.91889";" 55.74967";" 56.93642";" 79.78766";" 49.84832";" 72.51489";"100.00000";"100.00000";"100.00000";"100.00000";" 83.75558";" 90.16060";" 83.34132";" 91.34119";" 73.24096";" 60.14482";"100.00000";"100.00000";" 92.04853";" 78.98042";" 85.10093";" 60.18340";" 94.03681";" 74.14968";" 93.51083";" 78.46993";" 77.99953";" 81.04639";" 87.23009";" 67.73382";" 68.38190";" 59.15727";" 66.29924";" 64.52757";" 48.42907";" 60.49831";" 49.06584";"100.00000";"100.00000";"100.00000";" 71.84893"
"9am";" 33.41203";" 39.98758";" 41.81900";" 31.20243";" 31.88985";" 34.96320";" 32.60841";" 26.77695";" 39.12640";" 35.51940";" 54.09521";" 32.52319";" 43.75197";" 47.83488";" 59.53047";" 59.09079";" 29.54034";" 46.14540";" 72.11445";" 50.61835";" 53.51309";" 47.77444";" 48.58572";" 54.51164";" 46.99058";" 38.84595";" 84.01062";" 57.33301";" 76.87605";" 57.09072";" 59.54473";" 64.17302";" 43.00255";" 44.77602";" 81.17020";" 84.73760";" 63.91340";" 68.80421";" 58.38792";" 64.28274";" 71.61034";" 72.76779";" 74.00214";" 91.07609";" 84.09408";" 72.02568";" 51.81441";" 58.95973";" 48.18841";" 45.03069";" 51.71241";" 58.91424";" 61.80491";" 86.08198";" 84.41867";" 71.36771";" 78.41941";" 85.65011";" 45.24668";" 57.47270";" 74.85087";" 92.85656";" 81.20482";" 73.87210";" 54.43038";" 55.90025";" 84.23123";" 51.55672";" 72.51489";"100.00000";" 79.98760";"100.00000";"100.00000";" 79.32291";" 89.55395";" 83.77379";" 91.54638";" 71.70088";" 57.17314";" 79.90162";"100.00000";" 88.47575";" 79.47283";" 85.87026";" 61.01978";" 94.26768";" 73.95067";" 94.64489";" 79.91839";" 77.00498";" 80.32688";" 89.00081";" 69.26900";" 69.27352";" 52.50966";" 69.35061";" 63.50089";" 52.95663";" 56.32234";" 48.31006";"100.00000";"100.00000";"100.00000";" 75.02043"
"10am";" 32.75694";" 36.82235";" 40.47539";" 36.16665";" 37.75256";" 31.08726";" 32.63181";" 29.16779";" 43.19870";" 33.17789";" 54.17137";" 28.24417";" 43.29372";" 53.70256";" 60.47504";" 58.57376";" 31.26241";" 41.78264";" 69.39542";" 47.94761";" 49.76215";" 42.94926";" 48.97454";" 53.63223";" 49.35473";" 28.39997";" 79.75800";" 60.67776";" 75.46442";" 52.92231";" 59.23906";" 60.76917";" 47.41382";" 48.17351";" 83.27830";" 84.58010";" 59.94384";" 72.88369";" 57.43364";" 65.79682";" 73.14330";" 76.40354";" 70.73882";" 88.07977";" 82.28824";" 71.56510";" 52.41828";" 58.65237";" 47.61454";" 42.98687";" 50.11523";" 58.80810";" 57.40611";" 85.83180";" 83.87876";" 66.25287";" 85.45460";" 82.84970";" 44.83105";" 58.67183";" 73.36635";" 91.72394";" 80.06381";" 72.05999";" 61.88134";" 54.55281";" 90.90191";" 53.51675";" 81.44590";"100.00000";" 90.36762";"100.00000";"100.00000";" 81.78649";" 91.27921";" 83.44293";" 91.75391";" 73.61266";" 56.58037";" 79.90162";" 80.02809";" 89.81337";" 81.93067";" 85.60758";" 59.38721";" 95.16772";" 74.15271";" 93.86590";" 82.07404";" 80.18608";" 83.02170";" 86.34434";" 62.81362";" 61.60567";" 56.66844";" 68.62086";" 62.99442";" 51.55690";" 50.22100";" 48.04258";"100.00000";"100.00000";NA;" 75.93405"
"11am";" 31.13103";" 37.47887";" 38.45466";" 31.92993";" 40.21322";" 33.90323";" 30.53886";" 26.76609";" 41.24639";" 37.43451";" 54.53449";" 25.50316";" 42.51097";" 53.08624";" 58.65685";" 58.34117";" 29.28981";" 45.15922";" 68.02599";" 49.81449";" 48.42958";" 46.42087";" 48.16805";" 52.60242";" 45.50647";" 28.03742";" 78.42020";" 63.47384";" 71.59788";" 55.60184";" 60.95840";" 55.05507";" 54.31765";" 47.88502";" 81.29020";" 78.30969";" 62.60514";" 74.64295";" 57.70848";" 70.72936";" 67.85425";" 75.26149";" 73.97305";" 92.21623";" 82.20576";" 70.97183";" 51.02442";" 54.45989";" 51.18731";" 44.65501";" 45.93338";" 54.85412";" 62.69453";" 86.57669";" 86.28524";" 69.66236";" 84.03511";" 84.45559";" 42.38125";" 57.70260";" 74.45474";" 92.44803";" 77.47753";" 74.88724";" 60.37193";" 55.73756";" 91.85213";" 53.54707";" 78.22750";" 78.93239";" 77.35960";"100.00000";"100.00000";" 81.93058";" 92.42571";" 82.67148";" 85.13960";" 71.93558";" 51.68581";" 79.90162";" 80.02809";" 93.80875";" 79.35744";" 85.23841";" 60.94950";" 94.95086";" 72.08293";" 94.43520";" 83.43912";" 78.19637";" 80.96715";" 87.27574";" 71.43597";" 58.96471";" 56.56657";" 67.32277";" 59.16911";" 47.06806";" 61.68441";" 50.84789";"100.00000";"100.00000";"100.00000";" 77.00114"
